1.3800000000000001	1961.3178562275104	2091.07191324986
1.3900000000000001	1915.2492617192117	2044.483399743776
1.4000000000000001	1870.5461342088952	1999.2614826075348
1.4100000000000001	1827.1594649610302	1955.357174767509
1.4200000000000002	1785.0423124549602	1912.7235554272447
1.4300000000000002	1744.1497021886487	1871.3156699045649
1.4400000000000002	1704.438531966676	1831.090434951653
1.4500000000000002	1665.867482338014	1792.0065492236859
1.4600000000000002	1628.3969318722707	1754.0244085848058
1.4700000000000002	1591.9888769799372	1717.106025956748
1.4800000000000002	1556.606856014931	1681.2149554492462
1.4900000000000002	1522.2158773887966	1646.3162205003255
1.5000000000000002	1488.7823514760203	1612.3762458072815
1.51	1456.2740260785515	1579.3627928156964
1.52	1424.6599252453175	1547.244898562575
1.53	1393.910291252231	1515.9928176791252
1.54	1363.9965295599868	1485.577967370426
1.55	1334.8911565816961	1455.9728752042818
1.56	1306.5677500969882	1427.1511295455884
1.57	1279.0009021667	1399.08733249069
1.58	1252.1661744057037	1371.7570551591114
1.59	1226.0400554829212	1345.1367952118105
1.6	1200.599920724953	1319.2039364723905
1.61	1175.8239937073536	1293.9367105353367
1.62	1151.6913097245601	1269.3141602523024
1.6300000000000001	1128.1816810361815	1245.316104994179
1.6400000000000001	1105.27566379342	1221.9231075927441
1.6500000000000001	1082.9545265551353	1199.1164428714183
1.6600000000000001	1061.200220308447	1176.878067680046
1.6700000000000002	1039.9953499138196	1155.1905923536688
1.6800000000000002	1019.3231468992216	1134.0372535198953
1.6900000000000002	999.1674435323449	1113.4018881838783
1.7000000000000002	979.5126481040321	1093.2689090240565
1.7100000000000002	960.3437213598999	1073.6232808356758
1.7200000000000002	941.6461540206974	1054.450498062633
1.7300000000000002	923.4059453354395	1035.736563361708
1.7400000000000002	905.6095826144137	1017.4679671462903
1.7500000000000002	888.2440216922153	999.6316680597711
1.7600000000000002	871.2966682737515	982.2150743315563
1.77	854.7553601187344	965.2060259712305
1.78	838.6083500227141	948.5927777589394
1.79	822.844289554938	932.3639829922804
1.8	807.4522135156154	916.5086779523053
1.81	792.4215250770728	901.016267053118
1.82	777.7419815753187	885.8765086416023
1.83	763.4036809203031	871.0795014155794
1.84	749.3970485948437	856.6156714303651
1.85	735.7128252138517	842.4757596653826
1.86	722.3420546169201	828.650810123891
1.87	709.2760724688412	815.1321584404127
1.8800000000000001	696.506495343903	801.9114209717138
1.8900000000000001	684.0252102710783	788.9804843484585
1.9000000000000001	671.8243647184873	776.3314954659303
1.9100000000000001	659.8963569965013	763.9568518931887
1.9200000000000002	648.2338270600619	751.8491926812501
1.9300000000000002	636.8296476916806	740.0013895517558
1.9400000000000002	625.676916047581	728.4065384486041
1.9500000000000002	614.7689455503295	717.0579514358948
1.9600000000000002	604.0992581121269	705.9491489263627
1.9700000000000002	593.6615766737494	695.0738522252981
1.9800000000000002	583.4498180448605	684.42597637568
1.9900000000000002	573.4580860321457	673.9996232909774
2.	563.6806648423748	663.7890751627328
2.0100000000000002	554.1120127481387	653.7887881306742
2.02	544.7467560046215	643.9933862037263
2.03	535.579683006321	634.3976554208367
2.04	526.6057386731729	624.9965382410744
2.05	517.8200190560626	615.7851281529952
2.06	509.21776615214213	606.7586644936857
2.07	500.7943629209176	597.912527468467
2.08	492.54532849239075	589.2422333625362
2.09	484.4663135590528	580.7434299363503
2.1	476.5530959438577	572.4118919968872
2.1100000000000003	468.80157633669427	564.2435171373013
2.12	461.2077741922113	556.2343216378316
2.1300000000000003	453.7678237822171	548.3804365211922
2.14	446.4779703961473	540.6781037559359
2.15	439.33456668342006	533.1236726016153
2.16	432.3340691317845	525.713596089853
2.17	425.47303467602393	518.4444276356795
2.18	418.7481174316423	511.31281777377467
2.19	412.15606554840735	504.315511014488
2.2	405.6937181788458	497.449342814732
2.21	399.358002557017	490.71123665908266
2.22	393.1459311831054	484.09820124662684
2.23	387.0545991095443	477.6073277792704
2.24	381.0811813246124	471.2357873474535
2.25	375.2229302295943	464.9808284093644
2.2600000000000002	369.47717320577624	458.83977435992455
2.27	363.84131026773053	452.8100211860037
2.2800000000000002	358.3128117994571	446.8890352044308
2.29	352.8892163701439	441.07435087956713
2.3000000000000003	347.56812862641743	435.3635687173144
2.31	342.34721725811085	429.75435323258756
2.3200000000000003	337.2242130346757	424.24443098737635
2.33	332.19690690952666	418.83158869669217
2.3400000000000003	327.2631481896841	413.51367139976145
2.35	322.4208427682307	408.288580693989
2.3600000000000003	317.6679514171506	403.15427302925275
2.37	313.0024881382895	398.1087580602794
2.3800000000000003	308.422518570205	393.1500970548649
2.39	303.92615844881493	388.2764013558518
2.4000000000000004	299.5115721198037	383.48583089482156
2.41	295.17697110087425	378.7765927555973
2.42	290.9206126919549	374.14693978565816
2.43	286.74079863160694	369.59516925372156
2.44	282.63587379790897	365.11962155176366
2.45	278.6042249521771	360.7186789398411
2.46	274.64427952395823	356.3907643321521
2.47	270.7545044357798	352.1343401228224
2.48	266.93340496620465	347.94790704996154
2.49	263.17952364980846	343.8300030966127
2.5	259.4914392127451	339.7792024272613
2.5100000000000002	255.86776554260211	335.7941143586012
2.52	252.3071506913419	331.8733823633621
2.5300000000000002	248.80827591012397	328.01568310598805
2.54	245.36985471488143	324.2197255090438
2.5500000000000003	241.99063198156387	320.48424984926277
2.56	238.66938306999174	316.8080268821801
2.5700000000000003	235.40491297531938	313.1898569943512
2.58	232.19605550613485	309.6285693821821
2.5900000000000003	229.04167248826676	306.12302125644396
2.6	225.9406529934071	302.6720970715833
2.6100000000000003	222.8919125916788	299.2747077789516
2.62	219.89439262733447	295.92979010314934
2.6300000000000003	216.94705951677352	292.63630584066374
2.64	214.04890406812632	289.3932411800566
2.6500000000000004	211.19894082165877	286.19960604295227
2.66	208.39620741029327	283.05443344512355
2.67	205.63976393955556	279.95677887698434
2.68	202.9286923863027	276.90571970284776
2.69	200.2620960155861	273.90035457829975
2.7	197.6390988150474	270.9398028850906
2.71	195.0588449462629	268.02320418295847
2.72	192.52049821246288	265.1497176778118
2.73	190.02324154208785	262.3185217057328
2.74	187.56627648765806	259.52881323228115
2.75	185.14882273944676	256.77980736658577
2.7600000000000002	182.77011765347004	254.07073688973853
2.77	180.42941579333063	251.40085179702993
2.7800000000000002	178.1259884854558	248.76941885356496
2.79	175.8591233872966	246.17572116282702
2.8000000000000003	173.62812406806773	243.61905774777077
2.81	171.4323096016231	241.09874314403766
2.8200000000000003	169.27101417107525	238.61410700490498
2.83	167.14358668478152	236.16449371758847
2.8400000000000003	165.0493904033335	233.74926203053857
2.85	162.98780257719943	231.36778469137786
2.8600000000000003	160.95821409468002	229.01944809514228
2.87	158.96002913985046	226.7036519424972
2.8800000000000003	156.99266486017575	224.4198089076185
2.89	155.05555104349082	222.1673443154267
2.9000000000000004	153.1481298040575	219.9456958278914
2.91	151.26985527740754	217.75431313910968
2.92	149.42019332370427	215.5926576788966
2.93	147.59862123935284	213.46020232461416
2.94	145.8046274766106	211.35643112099393
2.95	144.03771137094157	209.28083900769317
2.96	142.2973828758843	207.2329315543583
2.97	140.58316230520168	205.21222470296274
2.98	138.89458008208518	203.21824451719056
2.99	137.231176495204	201.25052693865854
3.	135.59250146139004	199.3086175497671
3.0100000000000002	133.97811429475607	197.3920713429777
3.02	132.3875834820535	195.50045249632248
3.0300000000000002	130.8204864640842	193.63333415496243
3.04	129.27640942298245	191.79029821860894
3.0500000000000003	127.75494707519198	189.97093513463457
3.06	126.25570246996945	188.17484369670402
3.0700000000000003	124.77828679324887	186.40163084876068
3.08	123.32231917671024	184.65091149421193
3.0900000000000003	121.88742651189531	182.92230831015564
3.1	120.47324326922643	181.215451566505
3.1100000000000003	119.07941132177967	179.529978949862
3.12	117.70557977367811	177.86553539200665
3.1300000000000003	116.35140479296666	176.22177290286265
3.14	115.01654944884045	174.59835040781198
3.1500000000000004	113.70068355309945	172.9949335892313
3.16	112.40348350570719	171.41119473212743
3.1700000000000004	111.12463214433694	169.84681257375718
3.18	109.86381859778811	168.30147215711176
3.19	108.62073814316497	166.77486468816096
3.2	107.39509206670779	165.26668739674457
3.21	106.1865875281738	163.77664340101052
3.22	104.99493742866706	162.30444157529791
3.23	103.81986028182013	160.84979642136867
3.24	102.66108008823029	159.4124279428894
3.25	101.51832621306346	157.99206152307846
3.2600000000000002	100.39133326673317	156.58842780542474
3.27	99.2798409885682	155.20126257739054
3.2800000000000002	98.18359413339061	153.83030665702395
3.29	97.1023423609161	152.4753057823886
3.3000000000000003	96.03584012790485	151.1360105037421
3.31	94.98384658298247	149.8121760783813
3.3200000000000003	93.94612546405932	148.50356236808304
3.33	92.92244499827763	147.2099337390709
3.3400000000000003	91.91257780441401	145.93105896443302
3.35	90.91630079767437	144.6667111289318
3.3600000000000003	89.9333950968127	143.41666753613373
3.37	88.96364593351235	142.1807096177998
3.3800000000000003	88.00684256396747	140.9586228454736
3.39	87.06277818260631	139.75019664420893
3.4000000000000004	86.13124983789767	138.5552243083789
3.41	85.21205835018574	137.37350291951134
3.4200000000000004	84.3050082314962	136.2048332660922
3.43	83.40990760726521	135.04901976529155
3.44	82.52656813993612	133.90587038655423
3.45	81.65480495437704	132.77519657701052
3.46	80.79443656506828	131.65681318865333
3.47	79.94528480501613	130.5505384072415
3.48	79.10717475634515	129.45619368287947
3.49	78.27993468252521	128.3736036622297
3.5	77.46339596219163	127.30259612231696
3.5100000000000002	76.65739302451468	126.24300190588026
3.52	75.86176328608065	125.19465485823503
3.5300000000000002	75.07634708924313	124.15739176560412
3.54	74.30098764190733	123.13105229488028
3.5500000000000003	73.53553095870974	122.1154789347826
3.56	72.77982580355832	121.1105169383724
3.5700000000000003	72.03372363349685	120.11601426689178
3.58	71.29707854386062	119.13182153489264
3.5900000000000003	70.5697472146895	118.15779195662135
3.6	69.85158885836731	117.19378129362941
3.6100000000000003	69.142465168455	116.23964780357585
3.62	68.44224026968861	115.29525219019395
3.6300000000000003	67.750780669112	114.3604575543918
3.64	67.06795520831533	113.4351293464572
3.6500000000000004	66.39363501675237	112.51913531934078
3.66	65.72769346610833	111.61234548298846
3.6700000000000004	65.07000612569298	110.71463205969827
3.68	64.42045071883338	109.82586944047668
3.69	63.77890708024005	108.94593414236627
3.7	63.14525711432397	108.0747047667244
3.71	62.519384754440466	107.21206195842784
3.72	61.901175923035865	106.35788836597911
3.73	61.29051849267625	105.51206860249434
3.74	60.68730224793555	104.67448920754994
3.75	60.09141884812322	103.84503860986833
3.7600000000000002	59.50276179082823	103.02360709081857
3.77	58.92122637626295	102.21008674871725
3.7800000000000002	58.34670967238476	101.4043714639059
3.79	57.779110480778165	100.60635686458878
3.8000000000000003	57.21832930327693	99.81594029340933
3.81	56.66426830931174	99.10927574505968
3.8200000000000003	56.116831303962094	98.40939110132906
3.83	55.57592369669783	97.71596047273681
3.8400000000000003	55.04145247079378	97.0289098100518
3.85	54.51332615339989	96.34816608467304
3.8600000000000003	53.99145478625282	95.67365727216762
3.87	53.475749897012676	95.0053123361125
3.8800000000000003	52.966124471210584	94.34306121223489
3.89	52.46249292479239	93.68683479284451
3.9000000000000004	51.96477107724423	93.03656491155134
3.91	51.47287612528702	92.3921843282642
3.9200000000000004	50.986726617125484	91.75362671446287
3.93	50.50624242723932	91.1208266387389
3.94	50.031344731703506	90.49371955259932
3.95	49.56195598402602	89.87224177652848
3.96	49.09799989148992	89.2563304863015
3.97	48.639401391988784	88.64592369954514
3.98	48.186086631344196	88.04096026254159
3.99	47.737982941093016	87.44137983726753
4.	47.295018816735755	86.84712288866842
4.01	46.85712389643249	86.25813067215752
4.02	46.42422894013887	85.67434522134013
4.03	45.996265809170396	85.09570933595559
4.04	45.573167446185735	84.52216657003339
4.05	45.15486785557963	83.95366122025979
4.06	44.74130208427578	83.3901383145495
4.07	44.33240620291078	82.83154360081922
4.08	43.92811728740047	82.27782353595893
4.09	43.52837340087967	81.7289252749969
4.1	43.13311357600698	81.1847966604538
4.109999999999999	42.742277797626826	80.64538621188414
4.12	42.35580698578025	80.11064311559907
4.13	41.973642979056855	79.5805172145685
4.14	41.595728518280154	79.05495899849814
4.1499999999999995	41.22200723051919	78.53391959407882
4.16	40.85242361341917	78.01735075540465
4.17	40.486923019843275	77.50520485455512
4.18	40.125451642819954	76.99743487234062
4.1899999999999995	39.76795650078798	76.49399438920592
4.199999999999999	39.41438542313344	75.99483757629017
4.21	39.06468703601136	75.49991918663862
4.22	38.71881074844698	75.00919454656555
4.2299999999999995	38.37670673870927	74.5226195471631
4.239999999999999	38.03832594095143	74.04015063595442
4.25	37.70362003211265	73.56174480868843
4.26	37.37254141907525	73.08735960127335
4.27	37.045043226071435	72.61695308184609
4.279999999999999	36.72107928233464	72.15048384297461
4.29	36.40060410999008	71.68791099399195
4.3	36.08357291217944	71.22919415345852
4.31	35.769941561414264	70.77429344174995
4.319999999999999	35.45966658815358	70.32316947376874
4.33	35.15270516960094	69.87578335177763
4.34	34.849015118716046	69.43209665835157
4.35	34.54855487343614	68.99207144944636
4.359999999999999	34.251283486103404	68.55567024758244
4.37	33.957160613093194	68.12285603514036
4.38	33.6661465046397	67.69359224776773
4.39	33.37820199485386	67.26784276789323
4.3999999999999995	33.09328849193047	66.84557191834787
4.41	32.81136796853981	66.42674445609009
4.42	32.532402952400446	66.0113255660337
4.43	32.25635651702882	65.59928085497604
4.4399999999999995	31.98319227266255	65.19057634562485
4.45	31.712874357353343	64.78517847072216
4.46	31.445367428226273	64.38305406726312
4.47	31.180636652902038	63.9841703708088
4.4799999999999995	30.91864770107822	63.58849500988932
4.489999999999999	30.6593667362672	63.195996000498525
4.5	30.402760407686827	62.80664174067618
4.51	30.148795842300817	62.420401005177006
4.52	29.897440637005936	62.03724294022516
4.529999999999999	29.648662850962825	61.657137058352056
4.54	29.402430998067764	61.28005323331667
4.55	29.158714039562184	60.905961695106306
4.56	28.91748137677748	60.53483302501713
4.569999999999999	28.678702844011735	60.16663815081135
4.58	28.4423487015367	59.801348341952234
4.59	28.208389628731346	59.438935204913186
4.6	27.97679671734025	59.07937067856135
4.609999999999999	27.747541464853523	58.722627029612546
4.62	27.520595768006853	58.36867684815893
4.63	27.2959319163981	58.01749304326504
4.64	27.073522586218946	57.669048838633316
4.6499999999999995	26.85334083409908	57.323317768337056
4.66	26.6353600910604	56.98027367261924
4.67	26.419554156579558	56.63989069375702
4.68	26.2058971927561	56.30214327198973
4.6899999999999995	25.994363718584623	55.9670061415099
4.7	25.78492860432855	55.63445432651607
4.71	25.577567065993865	55.30446313732656
4.72	25.372254659900214	54.97700816655205
4.7299999999999995	25.168967277348344	54.65206528532784
4.739999999999999	24.967681139381146	54.32961063960305
4.75	24.76837279163694	54.00962064648625
4.76	24.57101909929331	53.692071990647655
4.77	24.375597242099087	53.37694162077479
4.779999999999999	24.1820847094935	53.06420674608269
4.79	23.990459295810442	52.75384483287688
4.8	23.800699095566188	52.445833601167884
4.81	23.612782498828913	52.140151021337054
4.819999999999999	23.42668818666872	51.83677531085251
4.83	23.242395126686315	51.53568493103434
4.84	23.059882568618978	51.2368585838685
4.85	22.879130040022208	50.94027520886791
4.859999999999999	22.700117342025813	50.64591397998101
4.87	22.522824545162752	50.353754302545745
4.88	22.34723198526974	50.06377581028965
4.89	22.173320259457515	49.77595836237338
4.8999999999999995	22.001070222150457	49.49028204047917
4.91	21.83046298119337	49.206727145941585
4.92	21.661479894024627	48.92527419692101
4.93	21.494102563914105	48.64590392561836
4.9399999999999995	21.32831283626519	48.36859727553142
4.95	21.16409279497893	48.093335398750476
4.96	21.00142475887998	47.820099653294676
4.97	20.84029127820239	47.54887160048641
4.9799999999999995	20.680675131134773	47.279633002364534
4.989999999999999	20.52255932042319	47.01236581913485
5.	20.365927070031304	46.74705220665834
5.01	20.210761821855947	46.48367451397473
5.02	20.057047232497936	46.22221528086331
5.029999999999999	19.904767170086284	45.96265723543769
5.04	19.753905711155504	45.70498329177608
5.05	19.604447137574663	45.44917654758557
5.06	19.456375933527138	45.19522028189961
5.069999999999999	19.30967678254064	44.9430979528092
5.08	19.164334564565806	44.692793195225526
5.09	19.02033435310341	44.44428981867595
5.1	18.8776614123784	44.19757180513021
5.109999999999999	18.736301194560486	43.952623306858264
5.12	18.596239337030283	43.70942864431831
5.13	18.45746165969005	43.467972304074955
5.14	18.319954162318535	43.22823893674704
5.1499999999999995	18.183703021968448	42.99021335498349
5.16	18.048694590406903	42.75388053146937
5.17	17.914915391596793	42.51922559695839
5.18	17.782352119219368	42.28623383833422
5.1899999999999995	17.650991634236693	42.054890696698536
5.2	17.520820962493552	41.82518176548584
5.21	17.391827292357835	41.59709278860469
5.22	17.263997972399103	41.370609658605154
5.2299999999999995	17.13732050910421	41.145718414871254
5.239999999999999	17.01178256462965	40.922405241839066
5.25	16.887371954589828	40.70065646723921
5.26	16.764076645880714	40.48045856036414
5.27	16.641884754537998	40.26179813035872
5.279999999999999	16.520784543629524	40.044661924535006
5.29	16.400764421181073	39.829036826710016
5.3	16.28181293813516	39.61490985556653
5.31	16.163918786341927	39.40226816303605
5.319999999999999	16.047070796582	39.191099032704464
5.33	15.931257936620334	38.981389878239
5.34	15.816469309290836	38.77312824183707
5.35	15.702694150610997	38.566301792696116
5.359999999999999	15.589921827926114	38.36089832550421
5.37	15.478141838082582	38.15690575895133
5.38	15.367343805629803	37.95431213426089
5.39	15.257517481049979	37.75310561374086
5.3999999999999995	15.148652739015626	37.55327447935468
5.41	15.040739576674147	37.35480713131156
5.42	14.933768111959012	37.15769208667562
5.43	14.827728581927127	36.961917977993814
5.4399999999999995	14.722611341121839	36.7674735519421
5.45	14.618406859961329	36.57434766799006
5.46	14.515105723151853	36.38252929708333
5.47	14.412698628125206	36.192007520343246
5.4799999999999995	14.311176383500422	36.002771527784375
5.489999999999999	14.210529907568965	35.81481061704885
5.5	14.110750226803024	35.628114192157376
5.51	14.011828474386798	35.44267176227729
5.52	13.913755888769971	35.25847294050635
5.529999999999999	13.816523812243371	35.07550744267305
5.54	13.72012368953622	34.89376508615256
5.55	13.624547066434666	34.71323578869835
5.56	13.529785588421273	34.533909567289136
5.569999999999999	13.43583099933509	34.35577653699102
5.58	13.3426751400519	34.178826909834505
5.59	13.250309947184492	34.003050993706374
5.6	13.158727451802244	33.828439191255484
5.609999999999999	13.067919778170296	33.654981998813916
5.62	12.977879142507264	33.48267000533091
5.63	12.888597851761846	33.311493891321604
5.64	12.800068302407544	33.14144442782906
5.6499999999999995	12.712282979255413	32.9725124753996
5.66	12.625234454284573	32.80468898307184
5.67	12.538915385489961	32.63796498737824
5.68	12.453318515747368	32.47233161136001
5.6899999999999995	12.368436671695129	32.307780063594336
5.7	12.284262762632515	32.144301637234406
5.71	12.200789779434313	31.98188770906152
5.72	12.11801079348142	31.8205297385495
5.7299999999999995	12.035918955607173	31.660219266940835
5.739999999999999	11.95450749505925	31.500947916335022
5.75	11.873769718476723	31.34270738878815
5.76	11.79369900888216	31.1854894654242
5.77	11.714288824688364	31.029286005557378
5.779999999999999	11.63553269871979	30.874088945825907
5.79	11.557424237248027	30.71989029933637
5.8	11.479957119041536	30.566682154819386
5.81	11.40312509442905	30.414456675795606
5.819999999999999	11.326921984376572	30.263206099752143
5.83	11.251341679577807	30.112922737329672
5.84	11.176378139557741	29.963598971519556
5.85	11.10202539178909	29.815227256871026
5.859999999999999	11.02827753082157	29.66780011870834
5.87	10.955128717423674	29.521310152357813
5.88	10.88257317773678	29.375750022384363
5.89	10.810605202441328	29.23111246183752
5.8999999999999995	10.73921914593508	29.087390271507058
5.91	10.66840942552301	28.944576319187664
5.92	10.59817052061885	28.802663538952928
5.93	10.528496971957903	28.66164493043794
5.9399999999999995	10.459383380821162	28.521513558131208
5.95	10.390824408270445	28.38226255067508
5.96	10.322814774394331	28.243885100174843
5.97	10.25534925756483	28.10637446151633
5.9799999999999995	10.188422693704487	27.969723951691797
5.989999999999999	10.12202997556394	27.83392694913427
6.	10.056166052009578	27.698976893059903
6.01	9.990825927321287	27.56486728281847
6.02	9.92600466050001	27.431591677251653
6.029999999999999	9.861697364585059	27.29914369405937
6.04	9.79789920598095	27.167517009173462
6.05	9.73460540379377	27.036705356139535
6.06	9.671811229176612	26.906702525505647
6.069999999999999	9.609512004684365	26.777502364219092
6.08	9.547703103637259	26.64909877502973
6.09	9.486379949493493	26.521485715901356
6.1	9.42553801523035	26.39465719942937
6.109999999999999	9.365172822734033	26.26860729226604
6.12	9.305279942197895	26.14333011455237
6.13	9.245854991528999	26.01881983935696
6.14	9.186893635762814	25.895070692121443
6.1499999999999995	9.128391586486037	25.772076950112627
6.16	9.070344601267312	25.649832941881236
6.17	9.01274848309579	25.528333046727052
6.18	8.955599079827358	25.407571694170404
6.1899999999999995	8.898892283638467	25.287543363429993
6.2	8.842624030487414	25.16824258290688
6.21	8.786790299583016	25.04966392967473
6.22	8.731387112860444	24.931802028975824
6.2299999999999995	8.676410534464258	24.814651553723273
6.24	8.621856670238436	24.69820722400902
6.25	8.56772166722335	24.582463806617664
6.26	8.514001713159487	24.46741611454595
6.27	8.460693035997958	24.353059006527943
6.279999999999999	8.40779190341757	24.239387386565813
6.29	8.355294622348405	24.126396203466015
6.3	8.303197538501886	24.014080450381112
6.31	8.251497035907027	23.902435164356582
6.319999999999999	8.200189536453072	23.79145542588342
6.33	8.149271499438067	23.68113635845531
6.34	8.098739421123698	23.571473128131668
6.35	8.048589834295878	23.462460943105146
6.359999999999999	7.998819307831298	23.354095053274452
6.37	7.949424446269772	23.246370749822187
6.38	7.900401889392187	23.139283364797297
6.39	7.851748311804111	23.03282827070252
6.3999999999999995	7.803460422524961	22.927000880086684
6.41	7.755534964582498	22.82179664514139
6.42	7.707968714612841	22.717211057302695
6.43	7.660758482465587	22.61323964685706
6.4399999999999995	7.613901110814306	22.509877982552048
6.45	7.567393474772026	22.407121671211264
6.46	7.521232481511878	22.30496635735393
6.47	7.4754150698926525	22.203407722818607
6.4799999999999995	7.429938210089285	22.102441486391267
6.49	7.384798903228203	22.0020634034377
6.5	7.339994181027397	21.90226926553986
6.51	7.295521105441215	21.803054900136633
6.52	7.251376768309793	21.704416170168443
6.529999999999999	7.207558291013017	21.60634897372599
6.54	7.164062824129009	21.508849243702905
6.55	7.120887547097036	21.41191294745235
6.56	7.078029667884794	21.315536086447565
