3.019951720402019e-7	2.5599882935084173e-13	1.8527085128190855e-13	1.0320899645935012e-13	1.0329524930224712e-13
3.090295432513592e-7	2.3912741436518043e-13	1.7419835403644703e-13	9.65777741308661e-14	9.666416143970404e-14
3.162277660168379e-7	2.2337239890791364e-13	1.6375975644111652e-13	9.036046100090924e-14	9.044696900081408e-14
3.235936569296281e-7	2.086597044525677e-13	1.539739833714342e-13	8.457185792156453e-14	8.465851352921327e-14
3.311311214825908e-7	1.9492017725715076e-13	1.4475332030661801e-13	7.914757356523181e-14	7.923436741441344e-14
3.3884415613920274e-7	1.8208926053984884e-13	1.360663983810038e-13	7.406521229654866e-14	7.415213503813768e-14
3.4673685045253164e-7	1.7010668849580843e-13	1.2788360881825229e-13	6.930376844140405e-14	6.939081081416875e-14
3.548133892335753e-7	1.5891620069898185e-13	1.2017700170979367e-13	6.484353871481827e-14	6.493069162535253e-14
3.6307805477010174e-7	1.484652755301499e-13	1.1292019079298623e-13	6.066604025027498e-14	6.075329486290408e-14
3.715352290971728e-7	1.387048813628281e-13	1.060882638632135e-13	5.675393386784314e-14	5.6841281705423356e-14
3.8018939632056126e-7	1.295892443233484e-13	9.965769847698914e-14	5.309095224212589e-14	5.317838529873165e-14
3.890451449942805e-7	1.210756315203647e-13	9.360628262453889e-14	4.9661832653218934e-14	4.9749343519790416e-14
3.981071705534969e-7	1.1312414871267621e-13	8.791304007033666e-14	4.6452254024532077e-14	4.653983602864176e-14
4.0738027780411303e-7	1.0569755145303427e-13	8.257604563151641e-14	4.345845880090395e-14	4.354612569061676e-14
4.168693834703355e-7	9.876106880976902e-14	7.755648766667338e-14	4.065695651719415e-14	4.074470371784239e-14
4.2657951880159254e-7	9.228223882795023e-14	7.2835844288976e-14	3.8035453322459844e-14	3.812327619525273e-14
4.3651583224016567e-7	8.623075494771346e-14	6.839669203803495e-14	3.558244771299948e-14	3.567034158029942e-14
4.466835921509635e-7	8.05783226495292e-14	6.422263924636669e-14	3.3287179021474895e-14	3.3375139195646665e-14
4.5708818961487516e-7	7.529852564489397e-14	6.02982635434203e-14	3.1139579280286893e-14	3.1227601096460056e-14
4.677351412871981e-7	7.036670097635196e-14	5.66090532351965e-14	2.913022823691408e-14	2.92183070900267e-14
4.78630092322638e-7	6.575982243318014e-14	5.314135231434081e-14	2.7250311313635393e-14	2.733844270015638e-14
4.897788193684466e-7	6.145639172863414e-14	4.9882308871326745e-14	2.5491580317778113e-14	2.557975988253737e-14
5.011872336272725e-7	5.743633692160715e-14	4.681982669207791e-14	2.3846316721456488e-14	2.3934540310045726e-14
5.128613839913648e-7	5.368091760001884e-14	4.39487889912064e-14	2.2309170866925772e-14	2.2397441997182846e-14
5.248074602497723e-7	5.017263637544382e-14	4.1251435474528613e-14	2.0871278343350854e-14	2.0959593496396932e-14
5.370317963702533e-7	4.6895156268507397e-14	3.87173776940567e-14	1.9526223513760462e-14	1.9614579067070456e-14
5.495408738576248e-7	4.3833223592615424e-14	3.633685903915547e-14	1.8268008468606693e-14	1.8356400706378497e-14
5.62341325190349e-7	4.0972595969736286e-14	3.4100715540543836e-14	1.7091025646808363e-14	1.717945077212688e-14
5.754399373371567e-7	3.829997513637903e-14	3.200033915271511e-14	1.5990032261049107e-14	1.607848641002293e-14
5.888436553555884e-7	3.5802944220688486e-14	3.002764335565582e-14	1.496012640796127e-14	1.5048605666024163e-14
6.025595860743581e-7	3.3469909192851676e-14	2.8175030927082357e-14	1.3996724751748002e-14	1.4085225172332687e-14
6.165950018614822e-7	3.129004421085905e-14	2.643536374607203e-14	1.309554167718916e-14	1.3184059302997266e-14
6.30957344480193e-7	2.9253240602185207e-14	2.480193449798674e-14	1.2252569814875856e-14	1.2341100701985481e-14
6.456542290346562e-7	2.735005923925196e-14	2.3271102647379963e-14	1.1464514055626975e-14	1.1553057793227549e-14
6.606934480075964e-7	2.5571686082667484e-14	2.1833955662065917e-14	1.0727362483591143e-14	1.0815915262549954e-14
6.760829753919819e-7	2.390989068129815e-14	2.048479923173642e-14	1.0037816465920047e-14	1.0126374346850566e-14
6.918309709189363e-7	2.235698743229111e-14	1.9218290903137976e-14	9.392792690870867e-15	9.481351609780137e-15
7.079457843841374e-7	2.090579941728011e-14	1.8029417956943758e-14	8.789409026096936e-15	8.877964801294776e-15
7.244359600749906e-7	1.954962464325573e-14	1.6913476698380743e-14	8.224971310280923e-15	8.313519650679258e-15
7.413102413009177e-7	1.8282204528009727e-14	1.5866053070127744e-14	7.696961016295401e-15	7.785497531236216e-15
7.585775750291836e-7	1.709769448072787e-14	1.4883004501974336e-14	7.203023728178926e-15	7.291543938940051e-15
7.762471166286911e-7	1.5990636438265306e-14	1.3960442917316671e-14	6.740958378048499e-15	6.8294577311878486e-15
7.943282347242822e-7	1.49559332269268e-14	1.3094718821778952e-14	6.3087071926441864e-15	6.3971810753551674e-15
8.128305161640995e-7	1.398882462824928e-14	1.2283646073901082e-14	5.904516485882478e-15	5.992962792795973e-15
8.317637711026709e-7	1.3084865035376476e-14	1.1522617923435543e-14	5.526396607364179e-15	5.614810677213056e-15
8.511380382023759e-7	1.2239902594173302e-14	1.0808555659331458e-14	5.172657617107607e-15	5.261034617281725e-15
8.709635899560814e-7	1.1450059730275729e-14	1.0138573061157735e-14	4.841719965355395e-15	4.930054893739244e-15
8.912509381337459e-7	1.0711714969855621e-14	9.509964176683352e-15	4.532107237667158e-15	4.620394925375463e-15
9.120108393559096e-7	1.0021485968020559e-14	8.920191886468984e-15	4.242439379076751e-15	4.330674494183485e-15
9.332543007969905e-7	9.376213664504256e-15	8.366877204257901e-15	3.971426365574308e-15	4.05960341793769e-15
9.549925860214369e-7	8.77294749165202e-15	7.847789265310824e-15	3.717862293280263e-15	3.80597564057384e-15
9.77237220955811e-7	8.208931564701638e-15	7.360835957967975e-15	3.480619857646834e-15	3.568663712714617e-15
1.e-6	7.681591789020436e-15	6.904055156650759e-15	3.2586451968587767e-15	3.3466136365206176e-15
1.0232929922807537e-6	7.188523823311775e-15	6.47618142891292e-15	3.051025861453588e-15	3.138914933602026e-15
1.0471285480508985e-6	6.7274818418636175e-15	6.074844152627029e-15	2.8567591619114625e-15	2.9445627147025846e-15
1.071519305237607e-6	6.2963680427030395e-15	5.69839638023017e-15	2.6749804177480008e-15	2.7626920583131795e-15
1.096478196143185e-6	5.893222852058392e-15	5.345295035283756e-15	2.504881414112864e-15	2.5924945055449755e-15
1.122018454301963e-6	5.51621577883205e-15	5.014094269439447e-15	2.3457066911205728e-15	2.4332143499696004e-15
1.148153621496884e-6	5.163636875870006e-15	4.703439249514328e-15	2.196750078207518e-15	2.2841451725482735e-15
1.1748975549395304e-6	4.833888767690158e-15	4.412060346574106e-15	2.057351457280675e-15	2.1446266054196303e-15
1.2022644346174132e-6	4.52547920701636e-15	4.138767700771405e-15	1.9268937395017588e-15	2.01404130939428e-15
1.2302687708123811e-6	4.2370141249721365e-15	3.882446137412944e-15	1.80480004155728e-15	1.891812151010926e-15
1.2589254117941661e-6	3.9671911421262494e-15	3.642050411340571e-15	1.6905310482040784e-15	1.7773995659479975e-15
1.288249551693135e-6	3.714793509766159e-15	3.4168624919182747e-15	1.5836137920486706e-15	1.6703320506275462e-15
1.3182567385564074e-6	3.4786844528133647e-15	3.2056708767563165e-15	1.4835418835019446e-15	1.5701012665455229e-15
1.3489628825916533e-6	3.2578018876962594e-15	3.0076019040994173e-15	1.3898730603564295e-15	1.4762645961936667e-15
1.3803842646028865e-6	3.0511534902724533e-15	2.8218373402529583e-15	1.3021939031291521e-15	1.3884082550615867e-15
1.4125375446227554e-6	2.857812090548975e-15	2.647610817183337e-15	1.2201179411838583e-15	1.3061453978103467e-15
1.445439770745928e-6	2.676911372495787e-15	2.4842045016373786e-15	1.1432838838459488e-15	1.2291143494664539e-15
1.479108388168207e-6	2.5076418586922784e-15	2.3309459806135607e-15	1.0713539682316523e-15	1.1569769533589803e-15
1.5135612484362072e-6	2.3492471608935047e-15	2.1872053490167905e-15	1.0040124160624036e-15	1.0894170280717644e-15
1.5488166189124796e-6	2.2010204788612457e-15	2.0523924862621575e-15	9.409639922486453e-16	1.0261389261956098e-15
1.584893192461114e-6	2.0623013309789667e-15	1.9259545094645477e-15	8.819326585062147e-16	9.668661881439688e-16
1.6218100973589298e-6	1.9324725012658705e-15	1.807490887642596e-15	8.266736610919413e-16	9.113549971686851e-16
1.6595869074375596e-6	1.8109571884280233e-15	1.6963848248076413e-15	7.749307409559746e-16	8.593472900592077e-16
1.698243652461746e-6	1.6972163435397834e-15	1.592175757153251e-15	7.264775818020945e-16	8.106162114551808e-16
1.7378008287493763e-6	1.5907461838398333e-15	1.4944324396906737e-15	6.811025912824304e-16	7.649496104744936e-16
1.778279410038923e-6	1.491075870958101e-15	1.402751056384279e-15	6.386079357397236e-16	7.221490749233861e-16
1.8197008586099826e-6	1.3977653426667824e-15	1.3167534533861964e-15	5.988086385861472e-16	6.820290291305487e-16
1.8620871366628656e-6	1.3104032879732441e-15	1.2360854872921495e-15	5.615317381068884e-16	6.444158911913087e-16
1.9054607179632483e-6	1.2286052560494952e-15	1.16041548087361e-15	5.266155007563031e-16	6.091472856870422e-16
1.9498445997580454e-6	1.1520118901245247e-15	1.0894327792389825e-15	4.939086862753538e-16	5.760713082051973e-16
1.9952623149688787e-6	1.0802872780552819e-15	1.0228463998410967e-15	4.63269861202561e-16	5.450458382280651e-16
2.0417379446695316e-6	1.0131174118427204e-15	9.60436050771856e-16	4.345724445897977e-16	5.159446490700839e-16
2.0892961308540407e-6	9.502087488728445e-16	9.018880056872407e-16	4.076863840044228e-16	4.886358854137074e-16
2.1379620895022326e-6	8.912868681423234e-16	8.469604887693276e-16	3.824957062702521e-16	4.630027423048407e-16
2.1877616239495517e-6	8.3609521517607345e-16	7.95427130995677e-16	3.588919561306221e-16	4.389358985995375e-16
2.2387211385683376e-6	7.843939297618696e-16	7.470759759375466e-16	3.3677370461513115e-16	4.1633302399970874e-16
2.2908676527677747e-6	7.359587510173066e-16	7.017085503758981e-16	3.160460897632344e-16	3.9509831838314946e-16
2.3442288153199226e-6	6.905799946685298e-16	6.591389954789035e-16	2.9662038756567534e-16	3.751420812828908e-16
2.3988329190194897e-6	6.480615977600228e-16	6.191932545655367e-16	2.7841361112654826e-16	3.5638030951176257e-16
2.4547089156850335e-6	6.082202263322111e-16	5.817083137422987e-16	2.6134813618126604e-16	3.387343210594578e-16
2.5118864315095823e-6	5.708844418997257e-16	5.465314919449482e-16	2.453513512292624e-16	3.221304035116991e-16
2.5703957827688647e-6	5.3589392283972995e-16	5.135429375959156e-16	2.3035775446634183e-16	3.065027103584666e-16
2.6302679918953817e-6	5.030987370579439e-16	4.825828646845349e-16	2.1630109836777042e-16	2.9178299212538616e-16
2.6915348039269138e-6	4.72358662540863e-16	4.53524634801383e-16	2.0312181332316443e-16	2.7791038321231166e-16
2.7542287033381634e-6	4.435425526277052e-16	4.262496693305793e-16	1.907641722899259e-16	2.648278039847366e-16
2.818382931264455e-6	4.165277430456148e-16	4.006469296761342e-16	1.791760403748604e-16	2.5248170786821513e-16
2.884031503126606e-6	3.911994979477117e-16	3.766124313635126e-16	1.6830864085763877e-16	2.40821844755354e-16
2.951209226666384e-6	3.674504923765624e-16	3.540487897924137e-16	1.5811633657095934e-16	2.2980103962947106e-16
3.0199517204020193e-6	3.451803287465918e-16	3.3286479556362063e-16	1.485564256241745e-16	2.1937498537954553e-16
3.090295432513592e-6	3.24295085098397e-16	3.1297501743975624e-16	1.3958895052421652e-16	2.0950204884657623e-16
3.162277660168379e-6	3.047068930268504e-16	2.942994311277647e-16	1.3117651981031078e-16	2.0014308920231023e-16
3.235936569296281e-6	2.8633354332395645e-16	2.7677332618073663e-16	1.2328517671831125e-16	1.912628940309989e-16
3.3113112148259077e-6	2.6909811750715075e-16	2.6031506162164633e-16	1.1588102049092077e-16	1.8282507129097517e-16
3.3884415613920275e-6	2.529286435249396e-16	2.4485832966676144e-16	1.0893334911345631e-16	1.7479688816924708e-16
3.467368504525317e-6	2.3775777404490317e-16	2.3034102800516747e-16	1.0241342837366755e-16	1.671474880267268e-16
3.548133892335753e-6	2.235224858346694e-16	2.1670498921786686e-16	9.629436420369152e-17	1.5984775851620284e-16
3.6307805477010175e-6	2.1016379884511814e-16	2.0389572780350462e-16	9.055098337698136e-17	1.5287020783159247e-16
3.7153522909717276e-6	1.976265136970937e-16	1.9186220365606133e-16	8.515972201001204e-17	1.4618884852124165e-16
3.801893963205613e-6	1.858589663588529e-16	1.805566009160005e-16	8.009852135495248e-17	1.3979915312015223e-16
3.890451449942805e-6	1.7481279888175854e-16	1.6993412118749708e-16	7.534673040348399e-17	1.3456882268635685e-16
3.981071705534969e-6	1.644427451366005e-16	1.5995279018072794e-16	7.088501485364456e-17	1.2954912269513553e-16
4.073802778041131e-6	1.5470643056290797e-16	1.5057782856338287e-16	6.669571600944943e-17	1.2473202723276912e-16
4.168693834703355e-6	1.4556418500891933e-16	1.417673239653618e-16	6.276139012685675e-17	1.2010818271688044e-16
4.265795188015926e-6	1.3697886780083853e-16	1.3348650685819057e-16	5.906614202097177e-17	1.1566944369944377e-16
4.365158322401665e-6	1.2891570423697216e-16	1.2570280036251158e-16	5.559508713063535e-17	1.1140802025864593e-16
4.466835921509635e-6	1.2134213275547273e-16	1.183856797417736e-16	5.2334286335560214e-17	1.0731646233714167e-16
4.570881896148752e-6	1.1422766207405572e-16	1.115065410125799e-16	4.92706850220182e-17	1.0338764478198666e-16
4.677351412871981e-6	1.0754373764641847e-16	1.0503857807502105e-16	4.6392056118111196e-17	9.961475305496792e-17
4.78630092322638e-6	1.0126361682334072e-16	9.895666780559444e-17	4.3686946838062515e-17	9.599126958345377e-17
4.897788193684457e-6	9.536225214686733e-17	9.323726259202138e-17	4.1144628892164895e-17	9.251096072324062e-17
5.011872336272725e-6	8.981618224369707e-17	8.785828982353763e-17	3.875505193507391e-17	8.916786430615976e-17
5.128613839913648e-6	8.460342981913565e-17	8.280108893774008e-17	3.6508991444719816e-17	8.595672838919447e-17
5.248074602497723e-6	7.970340628585766e-17	7.804401026023582e-17	3.439741307216909e-17	8.287161899638333e-17
5.370317963702533e-6	7.509682259245744e-17	7.35687628827169e-17	3.241204055500771e-17	7.990729241255471e-17
5.4954087385762485e-6	7.076560584543812e-17	6.935820018695813e-17	3.054511869231271e-17	7.705873203922714e-17
5.623413251903491e-6	6.669282134507728e-17	6.539624694462657e-17	2.878937997959106e-17	7.432113842770285e-17
5.754399373371567e-6	6.286259968063012e-17	6.166783112738612e-17	2.7138013407157583e-17	7.168991975770635e-17
5.888436553555884e-6	5.926006855367645e-17	5.815882011991437e-17	2.5584635280410425e-17	6.916068274171772e-17
6.025595860743581e-6	5.587128902023814e-17	5.4855961048658044e-17	2.412326192978451e-17	6.672922393605025e-17
6.165950018614822e-6	5.26831958626633e-17	5.174682495801889e-17	2.274828418686505e-17	6.439152144057718e-17
6.30957344480193e-6	4.9683541821290526e-17	4.881975458327774e-17	2.145444351126795e-17	6.214372696982452e-17
6.4565422903465625e-6	4.686084543368218e-17	4.6064728428314894e-17	2.0236892675229835e-17	5.998240433567462e-17
6.606934480075964e-6	4.420434224579775e-17	4.347047955373028e-17	1.9090917041719168e-17	5.790376884520242e-17
6.760829753919819e-6	4.1703939174974183e-17	4.1027338085663546e-17	1.80121773870134e-17	5.59044342654146e-17
6.9183097091893625e-6	3.935017181905764e-17	3.8726232896413794e-17	1.6996604483346348e-17	5.398115963731466e-17
7.079457843841373e-6	3.713416451953738e-17	3.6558653753333564e-17	1.6040381962347807e-17	5.2130842931553124e-17
7.244359600749906e-6	3.504759299916038e-17	3.451661589962232e-17	1.5139930282513707e-17	5.035051498688757e-17
7.413102413009177e-6	3.3082649406293505e-17	3.2592626908961034e-17	1.4291891728807883e-17	4.8637333718870445e-17
7.585775750291836e-6	3.1232009609307823e-17	3.077965566628472e-17	1.349311637721366e-17	4.6988578586746983e-17
7.762471166286928e-6	2.948880259454964e-17	2.907110333667093e-17	1.2740648961463091e-17	4.5401645307092317e-17
7.943282347242822e-6	2.784658183106391e-17	2.746077619335565e-17	1.2031716583285925e-17	4.3874040803230196e-17
8.128305161640995e-6	2.6299298474207806e-17	2.594327416723265e-17	1.1363753454504165e-17	4.2403513620181695e-17
8.31763771102671e-6	2.484127628867767e-17	2.4512682296087915e-17	1.0734277657503435e-17	4.0987635588592734e-17
8.51138038202376e-6	2.3467188179294926e-17	2.3163854496050813e-17	1.0140995413342471e-17	3.962421102503011e-17
8.709635899560797e-6	2.2172034225212298e-17	2.189195931393274e-17	9.581753711134104e-18	3.831113735197308e-17
8.91250938133746e-6	2.0951121120030884e-17	2.0692460229803993e-17	9.054531467806189e-18	3.7046401056529805e-17
9.120108393559096e-6	1.9800042926700245e-17	1.9561097215985142e-17	8.557431252938793e-18	3.582807382866874e-17
9.332543007969906e-6	1.8714663062031673e-17	1.8493869471217703e-17	8.088671542084606e-18	3.4654308870988066e-17
9.549925860214369e-6	1.7691097431227026e-17	1.748701925408669e-17	7.646579464373173e-18	3.3523337372410824e-17
9.772372209558111e-6	1.6725698638023294e-17	1.6537016744719182e-17	7.229584012432196e-18	3.2433465138531083e-17
0.00001	1.5815041200914104e-17	1.564054586841399e-17	6.836209684747364e-18	3.138306937166668e-17
