% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 15:48
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rho * beta * hbar_const * c_const / m) (J/m)
1.0505E-4                 141060.55228323382       -5.630368659054389E8     2.4985503775843098E-30
1.0515E-4                 141116.838184697         -5.626811633581471E8     2.49598856484486E-30
1.0525E-4                 141173.08851590543       -5.623254608108582E8     2.493590861374469E-30
1.0535E-4                 141229.3032768592        -5.619697582635636E8     2.491054394821806E-30
1.0545E-4                 141285.48246755815       -5.616140557162714E8     2.48876067360807E-30
1.0555E-4                 141341.62608800243       -5.612583531689792E8     2.4861267378269155E-30
1.0564999999999999E-4     141397.73413819197       -5.609026506216903E8     2.4836016355775924E-30
1.0575E-4                 141453.80661812675       -5.605469480743966E8     2.4808783802054485E-30
1.0585E-4                 141509.84352780686       -5.601912455271053E8     2.4784569095183482E-30
1.0595E-4                 141565.84486723223       -5.598355429798131E8     2.475938290990806E-30
1.0605E-4                 141621.81063640275       -5.594798404325223E8     2.4731808983498437E-30
1.0614999999999999E-4     141677.74083531872       -5.591241378852305E8     2.4706341321465027E-30
1.0625E-4                 141733.63546397982       -5.587684353379345E8     2.468273040616894E-30
1.0635E-4                 141789.31215992806       -5.489475566999707E8     2.4656279231009757E-30
1.0645E-4                 141844.19031541227       -5.486155529868503E8     2.4629491156341998E-30
1.0655E-4                 141899.03527052535       -5.482835492737312E8     2.460489175946293E-30
1.0664999999999999E-4     141953.847025267         -5.479515455606108E8     2.457840106711738E-30
1.0675E-4                 142008.62557963742       -5.476195418474922E8     2.455334299352483E-30
1.0685000000000001E-4     142063.3709336365        -5.472875381343727E8     2.4527409730126495E-30
1.0695000000000001E-4     142118.08308726424       -5.469555344212532E8     2.450294396359076E-30
1.0705000000000001E-4     142172.76204052073       -5.466235307081308E8     2.447838845435335E-30
1.0715E-4                 142227.407793406         -5.462915269950109E8     2.445273331364095E-30
1.0725E-4                 142282.02034591977       -5.459595232818913E8     2.442946352544141E-30
1.0735000000000001E-4     142336.59969806237       -5.45627519568769E8      2.440652078665175E-30
1.0745000000000001E-4     142391.14584983353       -5.452955158556514E8     2.438071607954011E-30
1.0755000000000001E-4     142445.65880123345       -5.449635121425319E8     2.43568591234617E-30
1.0765E-4                 142500.13855226207       -5.446315084294086E8     2.4334972339213326E-30
1.0775E-4                 142554.58510291937       -5.442995047162919E8     2.431182760444844E-30
1.0785E-4                 142608.99845320528       -5.439675010031705E8     2.4286836012609953E-30
1.0795000000000001E-4     142663.37860312          -5.4363549729005E8       2.4266270945352863E-30
1.0805E-4                 142717.72555266327       -5.433034935769291E8     2.4243991658270164E-30
1.0815E-4                 142772.03930183535       -5.429714898638091E8     2.422166409889293E-30
1.0825E-4                 142826.3198506361        -5.426394861506901E8     2.4200763053267682E-30
1.0835E-4                 142880.56719906547       -5.423074824375696E8     2.4179662927010183E-30
1.0845000000000001E-4     142934.78134712364       -5.419754787244482E8     2.4161597038087263E-30
1.0855E-4                 142988.96229481036       -5.416434750113287E8     2.4140559030596494E-30
1.0865E-4                 143043.1100421259        -5.41311471298207E8      2.4120809751706476E-30
1.0875E-4                 143097.22458907          -5.409794675850899E8     2.4101687405187214E-30
1.0885E-4                 143151.30593564291       -5.40647463871968E8      2.408415581384646E-30
1.0895E-4                 143205.35408184436       -5.403154601588471E8     2.4066708637693523E-30
1.0905E-4                 143259.36902767463       -5.399834564457278E8     2.4049840000363597E-30
1.0915E-4                 143313.3507731335        -5.396514527326064E8     2.403181581152E-30
1.0925E-4                 143367.29931822122       -5.39319449019486E8      2.401644325568285E-30
1.0935E-4                 143421.21466293745       -5.38987445306366E8      2.4001658792872696E-30
1.0945E-4                 143475.09680728248       -5.38655441593246E8      2.3986874330062542E-30
1.0954999999999999E-4     143528.94575125608       -5.383234378801277E8     2.3972089867252286E-30
1.0965E-4                 143582.76149485848       -5.379914341670053E8     2.395730540444222E-30
1.0975E-4                 143636.54403808952       -5.376594304538858E8     2.3942520941632096E-30
1.0985E-4                 143690.29338094924       -5.37327426740766E8      2.3927736478821805E-30
1.0995E-4                 143744.0095234377        -5.369954230276453E8     2.391295201601174E-30
1.1004999999999999E-4     143797.6924655548        -5.3666341931452656E8    2.389816755320156E-30
1.1015E-4                 143851.34220730053       -5.3633141560140705E8    2.3883383090391314E-30
1.1025E-4                 143904.95874867504       -5.3599941188828444E8    2.3868598627581233E-30
1.1035000000000001E-4     143958.54208967826       -5.356674081751635E8     2.3853814164771026E-30
1.1045000000000001E-4     144012.09223031002       -5.3533540446204424E8    2.3839029701960864E-30
1.1055E-4                 144065.60917057062       -5.350034007489233E8     2.3824245239150773E-30
1.1065E-4                 144119.09291045985       -5.346713970358031E8     2.3809460776340524E-30
1.1075000000000001E-4     144172.5434499778        -5.3433939332268333E8    2.3794676313530338E-30
1.1085000000000001E-4     144225.96078912442       -5.3400738960956454E8    2.3779891850720254E-30
1.1095E-4                 144279.34492789966       -5.336753858964443E8     2.3765107387910015E-30
1.1105E-4                 144332.69586630372       -5.3334338218332314E8    2.3750322925099854E-30
1.1115E-4                 144386.01360433642       -5.330113784702022E8     2.373553846228975E-30
1.1125000000000001E-4     144439.29814199771       -5.326793747570839E8     2.3720753999479524E-30
1.1135000000000001E-4     144492.54947928782       -5.323473710439615E8     2.3705969536669373E-30
1.1145E-4                 144545.76761620655       -5.3201536733084345E8    2.369118507385922E-30
1.1155E-4                 144598.95255275397       -5.3168336361772203E8    2.3676400611049015E-30
1.1165E-4                 144652.10428893007       -5.313513599046011E8     2.36616161482389E-30
1.1175E-4                 144705.22282473493       -5.310193561914818E8     2.3646831685428737E-30
1.1185000000000001E-4     144758.30816016832       -5.3068735247836185E8    2.363204722261852E-30
1.1195E-4                 144811.36029523058       -5.3035534876524234E8    2.3617262759808425E-30
1.1205E-4                 144864.37922992144       -5.3002334505212045E8    2.3602478296998183E-30
1.1215E-4                 144917.36496424093       -5.296913413390026E8     2.3587693834188043E-30
1.1225E-4                 144970.31749818925       -5.293593376258807E8     2.3572909371377923E-30
1.1235000000000001E-4     145023.23683176615       -5.2902733391276026E8    2.355812490856771E-30
1.1245E-4                 145076.1229649718        -5.286953301996393E8     2.3543340445757558E-30
1.1255E-4                 145128.97589780609       -5.2836332648652244E8    2.35285559829474E-30
1.1265E-4                 145181.79563026907       -5.280313227733996E8     2.3513771520137197E-30
1.1275E-4                 145234.58216236075       -5.2769931906028056E8    2.3498987057327102E-30
1.1285E-4                 145287.33549408114       -5.273673153471601E8     2.3484202594516905E-30
1.1295E-4                 145340.0556254302        -5.270353116340394E8     2.3469418131706712E-30
1.1305E-4                 145392.74255640796       -5.2670330792091846E8    2.345463366889658E-30
1.1315E-4                 145445.3962870144        -5.263713042077985E8     2.343984920608641E-30
1.1325E-4                 145498.01681724953       -5.260393004946785E8     2.3425064743276225E-30
1.1335E-4                 145550.60414711334       -5.2570729678155756E8    2.341028028046613E-30
1.1344999999999999E-4     145603.1582766058        -5.2537529306843877E8    2.33954958176559E-30
1.1355E-4                 145655.679205727         -5.250432893553183E8     2.3380711354845667E-30
1.1365E-4                 145708.16693447687       -5.247112856421974E8     2.3365926892035628E-30
1.1375E-4                 145760.62146285543       -5.243792819290774E8     2.335114242922541E-30
1.1385E-4                 145813.04279086273       -5.2404727821595645E8    2.3336357966415217E-30
1.1394999999999999E-4     145865.43091849863       -5.237152745028372E8     2.3321573503605147E-30
1.1405000000000001E-4     145917.78584576328       -5.233832707897179E8     2.3306789040794873E-30
1.1415000000000001E-4     145970.10757265662       -5.2305126707659507E8    2.3292004577984754E-30
1.1425000000000001E-4     146022.39609917862       -5.22719263363477E8      2.3277220115174645E-30
1.1435E-4                 146074.65142532927       -5.2238725965035653E8    2.3262435652364382E-30
1.1445E-4                 146126.87355110864       -5.2205525593723655E8    2.324765118955428E-30
1.1455E-4                 146179.06247651673       -5.2172325222411585E8    2.3232866726744136E-30
1.1465000000000001E-4     146231.21820155348       -5.213912485109949E8     2.3218082263933922E-30
1.1475000000000001E-4     146283.3407262189        -5.21059244797874E8      2.320329780112381E-30
1.1485E-4                 146335.430050513         -5.2072724108475447E8    2.318851333831364E-30
1.1495E-4                 146387.48617443585       -5.2039523737163424E8    2.317372887550339E-30
1.1505E-4                 146439.50909798735       -5.2006323365851426E8    2.3158944412693287E-30
1.1515000000000001E-4     146491.49882116762       -5.1973122994539475E8    2.314415994988315E-30
1.1525000000000001E-4     146543.45534397647       -5.193992262322748E8     2.3129375487072884E-30
1.1535E-4                 146595.378666414         -5.1906722251915455E8    2.311459102426285E-30
1.1545E-4                 146647.26878848026       -5.1873521880603456E8    2.309980656145264E-30
1.1555E-4                 146699.12571017526       -5.184032150929146E8     2.3085022098642448E-30
1.1565E-4                 146750.94943149886       -5.1807121137979317E8    2.307023763583232E-30
1.1575000000000001E-4     146802.73995245123       -5.177392076666734E8     2.3055453173022083E-30
1.1585E-4                 146854.4972730322        -5.1740720395355344E8    2.304066871021197E-30
1.1595E-4                 146906.2213932419        -5.1707520024043345E8    2.302588424740182E-30
1.1605E-4                 146957.91231308028       -5.1674319652731264E8    2.301109978459158E-30
1.1615E-4                 147009.57003254737       -5.164111928141922E8     2.2996315321781473E-30
1.1625E-4                 147061.19455164313       -5.1607918910107267E8    2.2981530858971297E-30
1.1635E-4                 147112.78587036757       -5.157471853879527E8     2.296674639616106E-30
1.1645E-4                 147164.34398872074       -5.1541518167483294E8    2.2951961933350974E-30
1.1655E-4                 147215.86890670256       -5.15083177961712E8      2.2937177470540802E-30
1.1665E-4                 147267.3606243131        -5.147511742485925E8     2.292239300773061E-30
1.1675E-4                 147318.8191415523        -5.1441917053547215E8    2.2907608544920462E-30
1.1685E-4                 147370.24445842014       -5.140871668223512E8     2.289282408211029E-30
1.1695E-4                 147421.6365749167        -5.137551631092304E8     2.28780396193001E-30
1.1705E-4                 147472.995491042         -5.134231593961104E8     2.286325515649003E-30
1.1715E-4                 147524.32120679592       -5.1309115568299055E8    2.2848470693679777E-30
1.1724999999999999E-4     147575.61372217853       -5.127591519698701E8     2.283368623086959E-30
1.1734999999999999E-4     147626.87303718994       -5.1242714825674963E8    2.2818901768059546E-30
1.1745E-4                 147678.09915182993       -5.1209514454362977E8    2.280411730524926E-30
1.1755E-4                 147729.29206609863       -5.1176314083051133E8    2.278933284243911E-30
1.1765000000000001E-4     147780.4517799961        -5.114311371173891E8     2.2774548379629012E-30
1.1775E-4                 147831.57829352218       -5.1109913340427005E8    2.275976391681877E-30
1.1785E-4                 147882.6716066769        -5.107671296911497E8     2.2744979454008682E-30
1.1795000000000001E-4     147933.7317194604        -5.104351259780297E8     2.273019499119854E-30
1.1805000000000001E-4     147984.7586318725        -5.101031222649094E8     2.271541052838827E-30
1.1815000000000001E-4     148035.75234391337       -5.0977111855179E8       2.2700626065578173E-30
1.1825E-4                 148086.71285558288       -5.094391148386681E8     2.2685841602767998E-30
1.1835E-4                 148137.6401668811        -5.0910711112554765E8    2.267105713995778E-30
1.1845E-4                 148188.53427780798       -5.0877510741242826E8    2.265627267714766E-30
1.1855000000000001E-4     148239.39518836356       -5.0844310369930744E8    2.2641488214337545E-30
1.1865000000000001E-4     148290.22289854783       -5.081110999861851E8     2.2626703751527282E-30
1.1875E-4                 148341.01740836084       -5.07779096273067E8      2.261191928871718E-30
1.1885E-4                 148391.77871780243       -5.074470925599462E8     2.2597134825907E-30
1.1895E-4                 148442.50682687276       -5.071150888468276E8     2.258235036309682E-30
1.1905000000000001E-4     148493.20173557184       -5.067830851337068E8     2.2567565900286706E-30
1.1915000000000001E-4     148543.86344389955       -5.064510814205859E8     2.2552781437476468E-30
1.1925E-4                 148594.49195185592       -5.061190777074654E8     2.253799697466634E-30
1.1935E-4                 148645.08725944103       -5.057870739943447E8     2.2523212511856222E-30
1.1945E-4                 148695.6493666548        -5.054550702812257E8     2.2508428049045984E-30
1.1955E-4                 148746.1782734973        -5.0512306656810534E8    2.2493643586235854E-30
1.1965000000000001E-4     148796.67397996847       -5.047910628549849E8     2.2478859123425685E-30
1.1975E-4                 148847.13648606834       -5.044590591418649E8     2.2464074660615496E-30
1.1985E-4                 148897.56579179683       -5.041270554287459E8     2.2449290197805397E-30
1.1995E-4                 148947.961897154         -5.037950517156246E8     2.2434505734995173E-30
1.2005E-4                 148998.32480213995       -5.034630480025052E8     2.2419721272185E-30
1.2015E-4                 149048.65450675448       -5.031310442893858E8     2.2404936809374927E-30
1.2025E-4                 149098.95101099781       -5.027990405762648E8     2.2390152346564653E-30
1.2035E-4                 149149.2143148698        -5.0246703686314344E8    2.237536788375448E-30
1.2045E-4                 149199.44441837043       -5.02135033150025E8      2.2360583420944387E-30
1.2055E-4                 149249.6413214998        -5.018030294369046E8     2.234579895813419E-30
1.2064999999999999E-4     149299.80502425783       -5.014710257237822E8     2.233101449532403E-30
1.2075E-4                 149349.93552664452       -5.011390220106642E8     2.2316230032513906E-30
1.2085E-4                 149400.03282865993       -5.008070182975438E8     2.230144556970367E-30
1.2095E-4                 149450.09693030408       -5.0047501458442205E8    2.228666110689351E-30
1.2105E-4                 149500.1278315768        -5.001430108713035E8     2.22718766440834E-30
1.2114999999999999E-4     149550.1255324783        -4.99811007158184E8      2.225709218127315E-30
1.2124999999999999E-4     149600.09003300843       -4.994790034450641E8     2.2242307718463004E-30
1.2135000000000001E-4     149650.02133316733       -4.991469997319433E8     2.2227523255652902E-30
1.2145000000000001E-4     149699.91943295486       -4.9881499601882154E8    2.2212738792842635E-30
1.2155000000000001E-4     149749.78433237108       -4.98482992305704E8      2.2197954330032593E-30
1.2165E-4                 149799.616031416         -4.981509885925821E8     2.2183169867222393E-30
1.2175E-4                 149849.41453008962       -4.978189848794598E8     2.2168385404412113E-30
1.2185000000000001E-4     149899.1798283919        -4.974869811663418E8     2.215360094160207E-30
1.2195000000000001E-4     149948.9119263229        -4.971549774532224E8     2.2138816478791867E-30
1.2205000000000001E-4     149998.61082388254       -4.968229737401001E8     2.2124032015981695E-30
1.2215E-4                 150048.27652107086       -4.9649097002698237E8    2.2109247553171614E-30
1.2225E-4                 150097.9090178879        -4.961589663138615E8     2.209446309036137E-30
1.2235E-4                 150147.50831433368       -4.9582696260074013E8    2.2079678627551186E-30
1.2245E-4                 150197.0744104081        -4.954949588876203E8     2.2064894164741063E-30
1.2255E-4                 150246.60730611117       -4.9516295517450035E8    2.2050109701930845E-30
1.2265E-4                 150296.10700144302       -4.9483095146138096E8    2.2035325239120677E-30
1.2275E-4                 150345.57349640346       -4.944989477482615E8     2.202054077631058E-30
1.2285E-4                 150395.00679099263       -4.941669440351387E8     2.200575631350035E-30
1.2295E-4                 150444.40688521048       -4.938349403220183E8     2.1990971850690252E-30
1.2305E-4                 150493.773779057         -4.9350293660890126E8    2.1976187387880056E-30
1.2314999999999998E-4     150543.10747253225       -4.931709328957774E8     2.1961402925069835E-30
1.2325000000000001E-4     150592.40796563623       -4.928389291826591E8     2.194661846225978E-30
1.2335000000000002E-4     150641.67525836884       -4.925069254695382E8     2.193183399944956E-30
1.2345000000000002E-4     150690.90935073013       -4.921749217564174E8     2.1917049536639364E-30
1.2355E-4                 150740.11024272008       -4.91842918043298E8      2.1902265073829308E-30
1.2365E-4                 150789.27793433878       -4.915109143301771E8     2.188748061101902E-30
1.2375E-4                 150838.4124255861        -4.911789106170584E8     2.1872696148208856E-30
1.2385E-4                 150887.51371646216       -4.9084690690393853E8    2.185791168539878E-30
1.2395E-4                 150936.5818069669        -4.9051490319081765E8    2.184312722258856E-30
1.2405E-4                 150985.61669710028       -4.901828994776954E8     2.18283427597784E-30
1.2415E-4                 151034.61838686248       -4.8985089576457685E8    2.181355829696827E-30
1.2425E-4                 151083.58687625325       -4.895188920514565E8     2.1798773834158083E-30
1.2435000000000001E-4     151132.52216527273       -4.8918688833833754E8    2.178398937134793E-30
1.2445000000000002E-4     151181.4242539209        -4.8885488462521744E8    2.176920490853778E-30
1.2455E-4                 151230.29314219777       -4.885228809120959E8     2.175442044572755E-30
1.2465E-4                 151279.12883010335       -4.881908771989752E8     2.173963598291744E-30
1.2475E-4                 151327.93131763756       -4.878588734858551E8     2.1724851520107304E-30
1.2485E-4                 151376.70060480054       -4.875268697727357E8     2.1710067057297055E-30
1.2495E-4                 151425.4366915921        -4.8719486605961627E8    2.1695282594486974E-30
1.2505E-4                 151474.1395780124        -4.868628623464954E8     2.168049813167677E-30
1.2515E-4                 151522.80926406145       -4.865308586333734E8     2.166571366886651E-30
1.2525E-4                 151571.44574973907       -4.8619885492025536E8    2.165092920605648E-30
1.2534999999999998E-4     151620.04903504543       -4.858668512071347E8     2.163614474324626E-30
1.2545E-4                 151668.61911998058       -4.8553484749401456E8    2.1621360280436037E-30
1.2555E-4                 151717.15600454426       -4.8520284378089404E8    2.1606575817625995E-30
1.2565000000000002E-4     151765.65968873672       -4.8487084006777525E8    2.159179135481576E-30
1.2575E-4                 151814.13017255784       -4.845388363546545E8     2.1577006892005595E-30
1.2585E-4                 151862.5674560076        -4.842068326415333E8     2.156222242919544E-30
1.2595E-4                 151910.9715390861        -4.838748289284129E8     2.1547437966385234E-30
1.2605E-4                 151959.3424217933        -4.8354282521529233E8    2.1532653503575097E-30
1.2615E-4                 152007.68010412925       -4.8321082150217295E8    2.1517869040764953E-30
1.2625E-4                 152055.98458609375       -4.82878817789052E8      2.1503084577954728E-30
1.2634999999999998E-4     152104.255867687         -4.8254681407593143E8    2.148830011514463E-30
1.2645E-4                 152152.49394890893       -4.822148103628125E8     2.1473515652334458E-30
1.2654999999999999E-4     152200.69882975958       -4.818828066496903E8     2.1458731189524216E-30
1.2665000000000002E-4     152248.87051023886       -4.815508029365724E8     2.1443946726714153E-30
1.2675E-4                 152297.00899034683       -4.8121879922345114E8    2.1429162263903974E-30
1.2685E-4                 152345.11427008358       -4.808867955103303E8     2.1414377801093753E-30
1.2695000000000002E-4     152393.18634944898       -4.805547917972129E8     2.1399593338283637E-30
1.2705E-4                 152441.22522844299       -4.8022278808409184E8    2.138480887547344E-30
1.2715000000000003E-4     152489.2309070658        -4.798907843709691E8     2.1370024412663268E-30
1.2725E-4                 152537.2033853172        -4.795587806578507E8     2.135523994985315E-30
1.2735E-4                 152585.1426631973        -4.7922677694472814E8    2.134045548704293E-30
1.2745E-4                 152633.0487407062        -4.7889477323160875E8    2.1325671024232805E-30
1.2755E-4                 152680.92161784368       -4.7856276951848876E8    2.1310886561422668E-30
1.2765E-4                 152728.76129460987       -4.7823076580536985E8    2.1296102098612426E-30
1.2775000000000002E-4     152776.56777100475       -4.7789876209224904E8    2.1281317635802328E-30
1.2785E-4                 152824.3410470283        -4.77566758379127E8      2.1266533172992145E-30
1.2795000000000002E-4     152872.08112268054       -4.772347546660081E8     2.125174871018196E-30
1.2805E-4                 152919.78799796148       -4.7690275095288885E8    2.1236964247371833E-30
1.2815E-4                 152967.46167287114       -4.765707472397691E8     2.122217978456166E-30
1.2825E-4                 153015.1021474095        -4.7623874352664673E8    2.120739532175146E-30
1.2835E-4                 153062.70942157647       -4.759067398135277E8     2.119261085894134E-30
1.2845E-4                 153110.28349537216       -4.7557473610040677E8    2.1177826396131187E-30
1.2855E-4                 153157.8243687966        -4.7524273238728786E8    2.116304193332095E-30
1.2864999999999998E-4     153205.33204184964       -4.749107286741663E8     2.114825747051085E-30
1.2875E-4                 153252.80651453134       -4.745787249610468E8     2.113347300770067E-30
1.2885E-4                 153300.2477868418        -4.7424672124792755E8    2.1118688544890453E-30
1.2895000000000002E-4     153347.65585878098       -4.7391471753480685E8    2.1103904082080362E-30
1.2905E-4                 153395.0307303488        -4.735827138216864E8     2.108911961927016E-30
1.2915E-4                 153442.37240154535       -4.7325071010856616E8    2.107433515645999E-30
1.2925E-4                 153489.6808723705        -4.729187063954443E8     2.1059550693649843E-30
1.2935E-4                 153536.95614282443       -4.725867026823267E8     2.1044766230839618E-30
1.2945E-4                 153584.19821290695       -4.722546989692054E8     2.1029981768029513E-30
1.2955E-4                 153631.4070826182        -4.7192269525608313E8    2.1015197305219355E-30
1.2964999999999998E-4     153678.58275195817       -4.715906915429666E8     2.1000412842409162E-30
1.2975E-4                 153725.7252209268        -4.712586878298447E8     2.098562837959904E-30
1.2984999999999998E-4     153772.8344895242        -4.7092668411672413E8    2.097084391678886E-30
1.2995000000000001E-4     153819.91055775023       -4.705946804036051E8     2.0956059453978636E-30
1.3005E-4                 153866.95342560485       -4.702626766904832E8     2.094127499116849E-30
1.3015E-4                 153913.9630930883        -4.699306729773649E8     2.0926490528358358E-30
1.3025E-4                 153960.93956020032       -4.6959866926424277E8    2.0911706065548137E-30
1.3035E-4                 154007.88282694115       -4.6926666555112255E8    2.0896921602738035E-30
1.3045000000000003E-4     154054.7928933106        -4.6893466183800197E8    2.0882137139927832E-30
1.3055E-4                 154101.66975930872       -4.686026581248827E8     2.0867352677117653E-30
1.3065E-4                 154148.51342493555       -4.682706544117625E8     2.0852568214307533E-30
1.3075E-4                 154195.3238901911        -4.679386506986433E8     2.0837783751497323E-30
1.3085E-4                 154242.10115507527       -4.676066469855225E8     2.0822999288687158E-30
1.3095E-4                 154288.84521958814       -4.672746432724006E8     2.0808214825877025E-30
1.3105000000000001E-4     154335.55608372978       -4.66942639559284E8      2.0793430363066828E-30
1.3115E-4                 154382.23374750002       -4.666106358461611E8     2.077864590025673E-30
1.3125000000000002E-4     154428.87821089895       -4.662786321330409E8     2.0763861437446512E-30
1.3135E-4                 154475.4894739266        -4.659466284199228E8     2.0749076974636284E-30
1.3145000000000002E-4     154522.06753658297       -4.6561462470680404E8    2.0734292511826193E-30
1.3155E-4                 154568.61239886796       -4.6528262099368286E8    2.0719508049016035E-30
1.3165E-4                 154615.12406078173       -4.649506172805612E8     2.070472358620583E-30
1.3175E-4                 154661.6025223241        -4.6461861356743956E8    2.068993912339572E-30
1.3185E-4                 154708.04778349522       -4.6428660985432243E8    2.0675154660585554E-30
1.3195E-4                 154754.45984429496       -4.6395460614119935E8    2.066037019777531E-30
1.3205E-4                 154800.83870472346       -4.636226024280803E8     2.064558573496522E-30
1.3215E-4                 154847.18436478052       -4.632905987149606E8     2.063080127215503E-30
1.3225000000000002E-4     154893.4968244664        -4.629585950018394E8     2.0616016809344863E-30
1.3235E-4                 154939.77608378095       -4.626265912887199E8     2.060123234653475E-30
1.3245000000000002E-4     154986.02214272425       -4.6229458757559824E8    2.058644788372451E-30
1.3255E-4                 155032.23500129607       -4.619625838624773E8     2.0571663420914364E-30
1.3265E-4                 155078.41465949663       -4.61630580149359E8      2.055687895810425E-30
1.3275E-4                 155124.56111732594       -4.612985764362385E8     2.054209449529402E-30
1.3285E-4                 155170.6743747839        -4.6096657272311926E8    2.0527310032483862E-30
1.3295E-4                 155216.75443187053       -4.606345690099988E8     2.051252556967374E-30
1.3305E-4                 155262.8012885859        -4.603025652968786E8     2.049774110686353E-30
1.3314999999999998E-4     155308.81494492994       -4.599705615837593E8     2.0482956644053403E-30
1.3325E-4                 155354.79540090263       -4.596385578706372E8     2.0468172181243273E-30
1.3335E-4                 155400.7426565041        -4.593065541575196E8     2.045338771843304E-30
1.3345000000000002E-4     155446.6567117342        -4.589745504443979E8     2.04386032556229E-30
1.3355E-4                 155492.53756659295       -4.586425467312777E8     2.0423818792812736E-30
1.3365E-4                 155538.38522108042       -4.583105430181575E8     2.040903433000254E-30
1.3375E-4                 155584.1996751966        -4.5797853930503774E8    2.039424986719242E-30
1.3385E-4                 155629.98092894148       -4.5764653559191823E8    2.0379465404382237E-30
1.3395E-4                 155675.728982315         -4.573145318787949E8     2.036468094157204E-30
1.3405E-4                 155721.44383531724       -4.5698252816567636E8    2.03498964787619E-30
1.3414999999999998E-4     155767.1254879481        -4.5665052445255756E8    2.0335112015951732E-30
1.3425E-4                 155812.7739402077        -4.563185207394359E8     2.0320327553141574E-30
1.3435E-4                 155858.38919209605       -4.5598651702631783E8    2.0305543090331437E-30
1.3445E-4                 155903.97124361296       -4.556545133131974E8     2.029075862752125E-30
1.3455000000000002E-4     155949.52009475866       -4.553225096000755E8     2.0275974164711076E-30
1.3465E-4                 155995.03574553295       -4.5499050588695455E8    2.0261189701900932E-30
1.3475000000000002E-4     156040.51819593602       -4.5465850217383456E8    2.024640523909071E-30
1.3485E-4                 156085.96744596775       -4.5432649846071434E8    2.0231647791122032E-30
1.3495E-4                 156131.38349562814       -4.5399449474759555E8    2.0216913628140448E-30
1.3505E-4                 156176.7663449173        -4.5366249103447413E8    2.0202182268051893E-30
1.3515E-4                 156222.1159938351        -4.5333048732135606E8    2.0187445368742778E-30
1.3525E-4                 156267.4324423815        -4.5299848360823536E8    2.017270648954977E-30
1.3535E-4                 156312.7156905567        -4.52666479895113E8      2.0157982793972136E-30
1.3544999999999999E-4     156357.96573836057       -4.523344761819937E8     2.0143257306971475E-30
1.3555000000000002E-4     156403.1825857931        -4.520024724688716E8     2.0128507827856366E-30
1.3565E-4                 156448.36623285437       -4.516704687557533E8     2.0113869000340647E-30
1.3575000000000002E-4     156493.51667954426       -4.51338465042634E8      2.0099228275042866E-30
1.3585E-4                 156538.63392586284       -4.510064613295138E8     2.0084515803890133E-30
1.3595E-4                 156583.7179718102        -4.506744576163924E8     2.006985518313636E-30
1.3605E-4                 156628.76881738612       -4.503424539032724E8     2.0055155349726686E-30
1.3615E-4                 156673.78646259083       -4.5001045019015074E8    2.0040568748372835E-30
1.3625E-4                 156718.77090742422       -4.496784464770322E8     2.0025877129130995E-30
1.3635E-4                 156763.72215188626       -4.49346442763911E8      2.0011218607128168E-30
1.3644999999999998E-4     156808.64019597694       -4.490144390507953E8     1.999665774440151E-30
1.3655E-4                 156853.5250396964        -4.486824353376727E8     1.998205837241519E-30
1.3665E-4                 156898.37668304448       -4.483504316245496E8     1.9967543213427057E-30
1.3675000000000002E-4     156943.1951260213        -4.480184279114318E8     1.9952858640728264E-30
1.3685E-4                 156987.98036862677       -4.4768642419831157E8    1.993831184963857E-30
1.3695E-4                 157032.73241086095       -4.4735442048519135E8    1.9923783994723922E-30
1.3705E-4                 157077.4512527238        -4.470224167720704E8     1.990909395009119E-30
1.3715E-4                 157122.1368942153        -4.466904130589502E8     1.9894708649442173E-30
1.3725E-4                 157166.78933533563       -4.463584093458302E8     1.9880104767956523E-30
1.3735E-4                 157211.40857608453       -4.4602640563271093E8    1.9865547653777912E-30
1.3744999999999998E-4     157255.99461646215       -4.4569440191958904E8    1.9851078963378344E-30
1.3755E-4                 157300.54745646848       -4.453623982064698E8     1.9836642649515646E-30
1.3764999999999998E-4     157345.0670961034        -4.4503039449334836E8    1.9822026579409094E-30
1.3775000000000001E-4     157389.55353536716       -4.4469839078023076E8    1.9807409126195587E-30
1.3785E-4                 157434.0067742595        -4.4436638706710887E8    1.9793054292493827E-30
1.3795E-4                 157478.42681278053       -4.440343833539889E8     1.9778666439273885E-30
1.3805000000000002E-4     157522.8136509303        -4.4370237964086866E8    1.9764297210544467E-30
1.3815E-4                 157567.1672887087        -4.4337037592774796E8    1.9749782987850546E-30
1.3825000000000003E-4     157611.48772611585       -4.43038372214628E8      1.973524201729383E-30
1.3835E-4                 157655.77496315166       -4.4270636850150776E8    1.9720837210912838E-30
1.3845E-4                 157700.0289998162        -4.4237436478838825E8    1.9706254037894647E-30
1.3855E-4                 157744.24983610935       -4.420423610752685E8     1.9691970737034318E-30
1.3865E-4                 157788.43747203116       -4.4171035736214733E8    1.967763234667674E-30
1.3875E-4                 157832.59190758172       -4.4137835364902806E8    1.9663378544975723E-30
1.3885000000000001E-4     157876.71314276097       -4.41046349935905E8      1.9648868606190562E-30
