% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 14:16
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     86.55243969931749        -1.5850213825152466E9    7.864349129310273E-16
1.5E-7                    244.220170408459         -1.5683332316675842E9    7.896249827434723E-16
2.5E-7                    400.21908603283435       -1.551645080819922E9     8.858741651732714E-16
3.5E-7                    554.5491865724434        -1.5349569299722595E9    9.081399348928354E-16
4.5E-7                    707.2104720272862        -1.5182687791245975E9    9.296388195137576E-16
5.5E-7                    858.2029423973631        -1.501580628276935E9     1.0115267149510809E-15
6.5E-7                    1007.5265976826735       -1.484892477429273E9     1.0093929302217783E-15
7.5E-7                    1155.1814378832175       -1.468204326581611E9     1.0555427785636163E-15
8.5E-7                    1301.1674629989955       -1.4515161757339485E9    1.068590593993738E-15
9.5E-7                    1445.761311077491        -1.4384434850615823E9    1.1207012043537508E-15
1.05E-6                   1588.7810090178875       -1.42195047374636E9      1.1449963050236384E-15
1.15E-6                   1730.1514058267626       -1.4054574624311385E9    1.1553025474450487E-15
1.25E-6                   1869.872501504116        -1.3889644511159165E9    1.2007245938474713E-15
1.3500000000000002E-6     2007.944296049946        -1.3724714398006947E9    1.2153235044211482E-15
1.4499999999999999E-6     2144.3667894642545       -1.3559784284854727E9    1.2499162322585773E-15
1.55E-6                   2279.1399817470406       -1.3394854171702504E9    1.2569789683213949E-15
1.65E-6                   2412.2638728983047       -1.3229924058550286E9    1.285713099511064E-15
1.75E-6                   2543.738462918046        -1.3064993945398066E9    1.2799918241772435E-15
1.85E-6                   2673.5637518062663       -1.2900063832245846E9    1.2996464540125995E-15
1.95E-6                   2801.7397395629637       -1.2735133719093628E9    1.306810969968255E-15
2.0500000000000003E-6     2928.266426188138        -1.2570203605941405E9    1.308510547354541E-15
2.15E-6                   3053.143811681791        -1.2405273492789192E9    1.303215102933908E-15
2.25E-6                   3176.371896043922        -1.224034337963697E9     1.3050179572036877E-15
2.35E-6                   3297.95067927453         -1.2075413266484747E9    1.3017100614567413E-15
2.45E-6                   3417.8801613736173       -1.1910483153332524E9    1.2896998079131528E-15
2.55E-6                   3536.1603423411825       -1.1745553040180304E9    1.2766909678990554E-15
2.65E-6                   3652.791222177223        -1.158062292702809E9     1.2644870784789215E-15
2.75E-6                   3767.772800881743        -1.1415692813875866E9    1.2529435204084755E-15
2.8500000000000002E-6     3881.1050784547424       -1.1250762700723648E9    1.2407484888770322E-15
2.95E-6                   3992.7880548962157       -1.1085832587571428E9    1.2296848156113049E-15
3.0500000000000004E-6     4102.821730206171        -1.092090247441921E9     1.2192929507258737E-15
3.15E-6                   4211.206104384599        -1.0755972361266992E9    1.2086895972695228E-15
3.25E-6                   4317.941177431509        -1.0591042248114772E9    1.198216839893949E-15
3.35E-6                   4422.970819257273        -1.041680545036341E9     1.1888077753170547E-15
3.45E-6                   4526.27796860785         -1.0244624419751999E9    1.1792576656738789E-15
3.5500000000000003E-6     4627.863307652313        -1.0072443389140569E9    1.1697710880042273E-15
3.65E-6                   4730.884121315622        -1.1076980348097048E9    1.1609274226694014E-15
3.75E-6                   4841.351810909902        -1.1016557570759027E9    1.1521131862625128E-15
3.85E-6                   4951.215272730804        -1.095613479342102E9     1.1440451478763468E-15
3.95E-6                   5061.011660349017        -1.1053376271763918E9    1.1351634671231681E-15
4.05E-6                   5171.104384715928        -1.096516860161846E9     1.1279854477994532E-15
4.15E-6                   5280.315032381384        -1.0876960931473012E9    1.120494231190587E-15
