% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 14:07
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     296.81006205245836       -1.493019696235628E9     7.523281469094096E-19
1.5E-7                    445.4570894451391        -1.4799208516179855E9    7.570284455119289E-19
2.5E-7                    592.7942323760556        -1.4668220070003438E9    8.488788877220026E-19
3.5E-7                    738.8214908452078        -1.4537231623827007E9    8.716708522360037E-19
4.5E-7                    883.5388648525957        -1.4406243177650585E9    8.937461434920917E-19
5.5E-7                    1026.9463543982197       -1.427525473147416E9     9.723481514778902E-19
6.5E-7                    1169.043959482079        -1.4144266285297742E9    9.726039299687739E-19
7.5E-7                    1309.8316801041747       -1.4013277839121318E9    1.0179930148532689E-18
8.5E-7                    1449.309516264505        -1.3882289392944896E9    1.0325765822318421E-18
9.5E-7                    1587.487365200846        -1.3753860621472206E9    1.083619686443692E-18
1.05E-6                   1724.3875772161011       -1.3626181781578865E9    1.1087467905933742E-18
1.15E-6                   1860.011000832423        -1.3498502941685526E9    1.1209311518987388E-18
1.25E-6                   1994.3576360498123       -1.3370824101792185E9    1.1659435324613214E-18
1.3500000000000002E-6     2127.4274828682665       -1.3243145261898842E9    1.181942937929372E-18
1.4499999999999999E-6     2259.2205412877884       -1.3115466422005503E9    1.2167332826856845E-18
1.55E-6                   2389.736811308377        -1.2987787582112162E9    1.225566031040323E-18
1.65E-6                   2518.976292930032        -1.286010874221882E9     1.2547902008844307E-18
1.75E-6                   2646.9389861527525       -1.2732429902325478E9    1.2515589694774995E-18
1.85E-6                   2773.624890976542        -1.2604751062432137E9    1.2720469883453018E-18
1.95E-6                   2899.0340074013957       -1.2477072222538795E9    1.280630842321534E-18
2.0500000000000003E-6     3023.166335427317        -1.2349393382645454E9    1.284183318753435E-18
2.15E-6                   3146.0218750543045       -1.2221714542752118E9    1.2809533571689995E-18
2.25E-6                   3267.600626282359        -1.2094035702858775E9    1.284153399707067E-18
2.35E-6                   3387.9025891114798       -1.196635686296543E9     1.2827010260794392E-18
2.45E-6                   3506.927763541669        -1.1838678023072088E9    1.2726853503086658E-18
2.55E-6                   3624.6761495729234       -1.1710999183178747E9    1.2618723543966453E-18
2.65E-6                   3741.147747205243        -1.1583320343285408E9    1.2514916200118845E-18
2.75E-6                   3856.3425564386307       -1.1455641503392065E9    1.2415023188040084E-18
2.8500000000000002E-6     3970.260577273086        -1.1327962663498726E9    1.2310974282186342E-18
2.95E-6                   4082.9018097086046       -1.1200283823605382E9    1.2214020179587888E-18
3.0500000000000004E-6     4194.266253745194        -1.1072604983712041E9    1.2122210641022713E-18
3.15E-6                   4304.353909382844        -1.09449261438187E9      1.2028667947843343E-18
3.25E-6                   4413.164776621566        -1.0817247303925364E9    1.1935248479055835E-18
3.35E-6                   4520.580257428454        -1.0674217757346296E9    1.184871433203322E-18
3.45E-6                   4626.651973322091        -1.0540125421381235E9    1.1759313339138279E-18
