% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 08:54
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     1192.218820725117        -1.824748555845745E10    9.067981699916012E-15
1.5E-7                    3007.5246043839593       -1.80586301147194E10     9.106846422707655E-15
2.5E-7                    4803.944843668996        -1.7869774670981342E10   1.0216350232262692E-14
3.5E-7                    6581.479538580226        -1.768091922724328E10    1.0474966782954658E-14
4.5E-7                    8340.128689117651        -1.7492063783505226E10   1.0724755494440603E-14
5.5E-7                    10079.892295281275       -1.730320833976717E10    1.1669282019170562E-14
6.5E-7                    11800.770357071087       -1.711435289602911E10    1.1647577525361162E-14
7.5E-7                    13502.7628744871         -1.6925497452291061E10   1.2181260597272605E-14
8.5E-7                    15185.869847529299       -1.6736642008553003E10   1.2334359435990446E-14
9.5E-7                    16852.9391995795         -1.6585175633331093E10   1.2936702046566852E-14
1.05E-6                   18502.136026926557       -1.639876091361011E10    1.3219200253992303E-14
1.15E-6                   20132.69138230152        -1.621234619388913E10    1.334096138797402E-14
1.25E-6                   21744.6052657044         -1.6025931474168152E10   1.3866648237233939E-14
1.3500000000000002E-6     23337.877677135155       -1.583951675444717E10    1.4037525898934826E-14
1.4499999999999999E-6     24912.508616593823       -1.5653102034726189E10   1.443852981608506E-14
1.55E-6                   26468.49808408039        -1.5466687315005207E10   1.4522565875312086E-14
1.65E-6                   28005.846079594867       -1.5280272595284225E10   1.4856055384139635E-14
1.75E-6                   29524.552603137236       -1.5093857875563244E10   1.4792896423339168E-14
1.85E-6                   31024.61765470752        -1.4907443155842264E10   1.5021633205484576E-14
1.95E-6                   32506.041234305692       -1.4721028436121283E10   1.510640353867167E-14
2.0500000000000003E-6     33968.82334193177        -1.45346137164003E10     1.512840501644464E-14
2.15E-6                   35412.96397758574        -1.4348198996679323E10   1.5069634721270002E-14
2.25E-6                   36838.46314126764        -1.4161784276958342E10   1.509225882664757E-14
2.35E-6                   38245.32083297741        -1.3975369557237358E10   1.5056248447111923E-14
2.45E-6                   39633.53705271511        -1.3788954837516373E10   1.4919591776269327E-14
2.55E-6                   41003.111800480714       -1.3602540117795391E10   1.4771623322725888E-14
2.65E-6                   42354.04507627418        -1.3416125398074417E10   1.4632505761576015E-14
2.75E-6                   43686.33688009559        -1.3229710678353432E10   1.450069622800503E-14
2.8500000000000002E-6     44999.987211944885       -1.3043295958632454E10   1.4361644552118007E-14
2.95E-6                   46294.99607182207        -1.285688123891147E10    1.4235160823509814E-14
3.0500000000000004E-6     47571.363459727196       -1.267046651919049E10    1.411626351846864E-14
3.15E-6                   48829.08937566015        -1.2484051799469513E10   1.3994969131897396E-14
3.25E-6                   50068.173819621064       -1.2297637079748531E10   1.3875033743663473E-14
3.35E-6                   51287.898214013236       -1.2099773873863632E10   1.3766949618242463E-14
3.45E-6                   52488.138839972584       -1.1905038645323477E10   1.3657048715758726E-14
3.5500000000000003E-6     53668.90594307792        -1.1710303416783318E10   1.3548362567516694E-14
3.65E-6                   54865.42313493277        -1.2828378324041386E10   1.3446407558918758E-14
3.75E-6                   56144.76872393855        -1.2758533456074175E10   1.3344854778535088E-14
3.85E-6                   57417.12982614761        -1.268868858810699E10    1.3251631952466244E-14
3.95E-6                   58688.61296015978        -1.2798029821907768E10   1.3149568110813718E-14
4.05E-6                   59963.32889054556        -1.2696288785807987E10   1.3066338861812764E-14
4.15E-6                   61227.87071732134        -1.2594547749708176E10   1.2979655010410227E-14
4.250000000000001E-6      62482.238440487185       -1.2492806713608385E10   1.2884268083223241E-14
4.35E-6                   63725.828452246526       -1.2372624250539331E10   1.2804420634554462E-14
4.45E-6                   64959.28214083955        -1.2296449521321596E10   1.2730702354284448E-14
4.5500000000000005E-6     66185.11835651082        -1.2220274792103834E10   1.2644170602167426E-14
4.6499999999999995E-6     67403.33709926032        -1.214410006288606E10    1.2566372773442446E-14
4.75E-6                   68613.93836908803        -1.2067925333668314E10   1.2496414897894577E-14
4.85E-6                   69821.39148378548        -1.2115895272845167E10   1.2418683935454606E-14
4.950000000000001E-6      71028.59716590322        -1.2028218369510654E10   1.2344899428985363E-14
5.05E-6                   72227.03515768757        -1.1940541466176159E10   1.2269868595566393E-14
5.15E-6                   73416.70545913845        -1.1852864562841663E10   1.2194092735594514E-14
5.2500000000000006E-6     74597.60807025594        -1.1765187659507158E10   1.2129847693753672E-14
5.35E-6                   75769.74299103994        -1.1677510756172663E10   1.2059719406210127E-14
5.45E-6                   76933.11022149047        -1.1589833852838173E10   1.1990490852899204E-14
5.55E-6                   78087.70976160755        -1.1502156949503674E10   1.1924249666172418E-14
5.65E-6                   79233.54161139119        -1.1414480046169174E10   1.1854860803337358E-14
5.75E-6                   80370.60577084139        -1.1326803142834673E10   1.1784072818804666E-14
5.85E-6                   81498.90223995813        -1.1239126239500164E10   1.1712757906793888E-14
5.950000000000001E-6      82618.43101874142        -1.1151449336165676E10   1.1644576537094563E-14
6.05E-6                   83729.19210719125        -1.106377243283117E10    1.15673959429424E-14
6.15E-6                   84831.18550530764        -1.0976095529496658E10   1.1492690012360313E-14
6.25E-6                   85924.41121309059        -1.0888418626162169E10   1.1417209541198626E-14
6.35E-6                   87008.8692305401         -1.0800741722827665E10   1.1341619472535262E-14
6.45E-6                   88084.55955765613        -1.0713064819493176E10   1.1266367639965146E-14
6.550000000000001E-6      89151.48219443874        -1.0625387916158676E10   1.1193356919747938E-14
6.65E-6                   90209.63714088788        -1.053771101282417E10    1.1121195450130566E-14
6.75E-6                   91259.02439700355        -1.0450034109489685E10   1.1050197334938219E-14
6.8500000000000005E-6     92299.64396278579        -1.0362357206155178E10   1.0979986008192008E-14
6.9499999999999995E-6     93331.4958382346         -1.027468030282068E10    1.0910069985044722E-14
7.05E-6                   94354.74304741797        -1.0200223305580069E10   1.084010598504097E-14
7.15E-6                   95372.25927138742        -1.0150101173809015E10   1.0770662645122232E-14
7.250000000000001E-6      96384.76328217977        -1.009997904203797E10    1.0702462047427198E-14
7.35E-6                   97392.25507979501        -1.0049856910266903E10   1.063676286050649E-14
7.45E-6                   98394.73466423314        -9.999734778495861E9     1.0569751224357297E-14
7.5500000000000006E-6     99392.20203549418        -9.949612646724796E9     1.0504331490157279E-14
7.65E-6                   100384.65719357811       -9.899490514953745E9     1.0441034355609952E-14
7.75E-6                   101372.10013848495       -9.849368383182693E9     1.0376381765666721E-14
7.85E-6                   102354.53087021466       -9.799246251411644E9     1.0314142454892767E-14
7.95E-6                   103331.94938876726       -9.74912411964058E9      1.0253671535315374E-14
8.050000000000001E-6      104304.35569414278       -9.699001987869524E9     1.0191971131691687E-14
8.15E-6                   105271.74978634118       -9.648879856098467E9     1.0133536021938447E-14
8.25E-6                   106234.13166536251       -9.59875772432742E9      1.0074688561490936E-14
8.35E-6                   107191.50133120664       -9.54863559255636E9      1.0016369006490636E-14
8.449999999999999E-6      108143.85878387374       -9.498513460785303E9     9.961131664192066E-15
8.550000000000001E-6      109091.2040233637        -9.448391329014257E9     9.906144742327192E-15
8.65E-6                   110033.5370496766        -9.398269197243204E9     9.851394523511562E-15
8.750000000000001E-6      110970.85786281238       -9.348147065472149E9     9.795926107209332E-15
8.85E-6                   111903.16646277097       -9.29802493370109E9      9.743835856145577E-15
8.949999999999999E-6      112830.46284955257       -9.247902801930037E9     9.691993285654738E-15
9.050000000000001E-6      113752.74702315705       -9.19778067015898E9      9.6402949456112E-15
9.15E-6                   114670.01898358435       -9.147658538387924E9     9.588968050877704E-15
9.25E-6                   115582.27873083463       -9.09753640661687E9      9.538301736590325E-15
9.35E-6                   116489.52626490775       -9.047414274845806E9     9.488603792774935E-15
9.450000000000001E-6      117391.76158580378       -8.99729214307476E9      9.439784859614578E-15
9.55E-6                   118288.9846935227        -8.947170011303707E9     9.390144125249316E-15
9.65E-6                   119181.1955880645        -8.897047879532646E9     9.339759486760915E-15
9.75E-6                   120068.39426942925       -8.846925747761591E9     9.290880266248343E-15
9.849999999999999E-6      120950.58073761684       -8.796803615990532E9     9.242383033238596E-15
9.950000000000001E-6      121827.7549926273        -8.74668148421949E9      9.194978301943791E-15
1.005E-5                  122699.91703446074       -8.696559352448425E9     9.145551595216916E-15
1.015E-5                  123567.06686311704       -8.64643722067738E9      9.098098470741307E-15
1.025E-5                  124430.09014589434       -8.608451119834929E9     9.050350588727376E-15
1.0350000000000001E-5     125288.68091449082       -8.563364252095145E9     9.003311198514127E-15
1.045E-5                  126142.76299631338       -8.518277384355361E9     8.956827120143363E-15
1.055E-5                  126992.33639136197       -8.47319051661557E9      8.9091183138174E-15
1.065E-5                  127840.87644419032       -8.467661447728428E9     8.863275128790533E-15
1.0749999999999999E-5     128685.61581909406       -8.427126050347261E9     8.814805916360368E-15
1.0850000000000001E-5     129526.3016542598        -8.386590652966097E9     8.767511947327424E-15
1.095E-5                  130362.9339496873        -8.3460552555849285E9    8.720961517841757E-15
1.1050000000000001E-5     131195.51270537675       -8.30551985820377E9      8.674394326250084E-15
1.115E-5                  132024.03792132813       -8.264984460822595E9     8.627349180980708E-15
1.1249999999999999E-5     132848.5095975412        -8.224449063441429E9     8.580329862987038E-15
1.1350000000000001E-5     133668.92773401638       -8.183913666060268E9     8.53547559001364E-15
1.145E-5                  134485.29233075335       -8.143378268679105E9     8.489468741320311E-15
1.155E-5                  135297.60338775217       -8.102842871297948E9     8.445041610816646E-15
1.165E-5                  136105.86090501293       -8.06230747391677E9      8.400220249847358E-15
1.1750000000000001E-5     136910.06488253555       -8.02177207653562E9      8.355604884942098E-15
1.185E-5                  137710.21532032004       -7.981236679154447E9     8.312635270885172E-15
1.195E-5                  138506.31221836642       -7.940701281773277E9     8.269152912008085E-15
1.205E-5                  139298.3555766747        -7.900165884392121E9     8.226047807074181E-15
1.2149999999999999E-5     140086.34539524483       -7.859630487010952E9     8.185077187939015E-15
1.2250000000000001E-5     140870.2816740769        -7.819095089629787E9     8.142850600588542E-15
1.235E-5                  141650.1644131708        -7.778559692248622E9     8.100782326053456E-15
1.245E-5                  142425.9936125266        -7.738024294867453E9     8.061450360315884E-15
1.255E-5                  143197.7692721443        -7.697488897486291E9     8.020280527981004E-15
1.2650000000000001E-5     143965.4913920239        -7.656953500105133E9     7.980964458794322E-15
1.275E-5                  144729.1599721653        -7.616418102723964E9     7.943623903304841E-15
1.285E-5                  145488.77501256872       -7.575882705342802E9     7.905387270497756E-15
1.295E-5                  146244.33651323384       -7.535347307961644E9     7.865007226927772E-15
1.305E-5                  146979.5721091018        -7.31459052240089E9      7.829376570474733E-15
1.3150000000000001E-5     147709.94414363295       -7.292850168223229E9     7.794001518243031E-15
1.325E-5                  148438.14214274645       -7.271109814045551E9     7.756238614984344E-15
1.3350000000000001E-5     149164.16610644216       -7.249369459867886E9     7.720535592242445E-15
1.345E-5                  149888.01603471997       -7.227629105690222E9     7.688341764696014E-15
1.3549999999999999E-5     150609.69192758013       -7.205888751512548E9     7.65337097726459E-15
1.3650000000000001E-5     151329.19378502248       -7.184148397334876E9     7.6194896145761E-15
1.375E-5                  152046.5216070471        -7.162408043157207E9     7.586559162714243E-15
1.385E-5                  152761.67539365398       -7.140667688979543E9     7.554845656690042E-15
1.395E-5                  153474.655144843         -7.118927334801863E9     7.523527869649293E-15
1.4050000000000001E-5     154185.46086061437       -7.097186980624197E9     7.492224014015018E-15
1.415E-5                  154894.09254096792       -7.075446626446526E9     7.46216366718223E-15
1.425E-5                  155600.55018590364       -7.053706272268866E9     7.432886583701486E-15
1.435E-5                  156304.83379542164       -7.031965918091191E9     7.403557155097127E-15
1.4449999999999999E-5     157006.94336952188       -7.010225563913523E9     7.375827301685033E-15
1.4550000000000001E-5     157706.87890820435       -6.988485209735854E9     7.346974241436027E-15
1.465E-5                  158404.64041146904       -6.966744855558189E9     7.32016363282802E-15
1.475E-5                  159100.22787931596       -6.945004501380515E9     7.293457872417356E-15
1.485E-5                  159793.64131174513       -6.923264147202843E9     7.267181387442816E-15
1.4950000000000001E-5     160484.8807087566        -6.901523793025177E9     7.241794991710343E-15
1.505E-5                  161173.9460703502        -6.879783438847507E9     7.217030105707533E-15
1.515E-5                  161860.83739652604       -6.858043084669833E9     7.192992420484816E-15
1.525E-5                  162545.55468728417       -6.836302730492168E9     7.168537460960747E-15
1.535E-5                  163228.0979426245        -6.814562376314501E9     7.145533619729095E-15
1.545E-5                  163908.46716254705       -6.792822022136833E9     7.123202820981796E-15
1.555E-5                  164586.66234705184       -6.77108166795915E9      7.1009132751449104E-15
1.565E-5                  165262.6834961389        -6.749341313781485E9     7.078509440980432E-15
1.575E-5                  165936.5306098081        -6.727600959603817E9     7.056138103139491E-15
1.585E-5                  166608.20368805958       -6.70586060542614E9      7.033796206187239E-15
1.5949999999999998E-5     167277.70273089333       -6.68412025124848E9      7.011530415193769E-15
1.6049999999999997E-5     167945.02773830932       -6.662379897070808E9     6.989189408271419E-15
1.6150000000000003E-5     168610.17871030758       -6.640639542893152E9     6.967000297290601E-15
1.6250000000000002E-5     169272.75681651357       -6.609862213264919E9     6.9446930954704615E-15
1.635E-5                  169932.73283572457       -6.589658170955278E9     6.9223835584867814E-15
1.645E-5                  170590.6884507046        -6.569454128645632E9     6.9002574445028176E-15
1.655E-5                  171246.62366145372       -6.549250086335981E9     6.877995079219618E-15
1.665E-5                  171900.5384679718        -6.529046044026327E9     6.855729316041101E-15
1.675E-5                  172552.43287025898       -6.508842001716692E9     6.833454041553542E-15
1.685E-5                  173202.30686831515       -6.48863795940704E9      6.811247962782548E-15
1.695E-5                  173850.16046214037       -6.468433917097399E9     6.7890598945372E-15
1.705E-5                  174495.99365173464       -6.448229874787748E9     6.766904633609481E-15
1.715E-5                  175139.80643709796       -6.428025832478102E9     6.744737479001578E-15
1.7250000000000003E-5     175781.59881823027       -6.407821790168457E9     6.7224920391163745E-15
1.735E-5                  176421.37079513163       -6.387617747858813E9     6.700272128093226E-15
1.745E-5                  177059.12236780202       -6.367413705549166E9     6.678159066642749E-15
1.755E-5                  177694.85353624146       -6.347209663239519E9     6.65606882796339E-15
1.765E-5                  178328.56430044986       -6.327005620929877E9     6.633951523020234E-15
1.7749999999999998E-5     178960.2546604274        -6.306801578620223E9     6.611831894682354E-15
1.785E-5                  179589.92461617396       -6.286597536310583E9     6.589691827404248E-15
1.7950000000000003E-5     180217.57416768957       -6.266393494000927E9     6.56751812984045E-15
1.805E-5                  180843.20331497418       -6.24618945169128E9      6.5453885455421974E-15
1.815E-5                  181466.81205802778       -6.225985409381647E9     6.523250750866594E-15
1.825E-5                  182088.40039685043       -6.205781367072E9        6.501116709596637E-15
1.8350000000000002E-5     182707.96833144219       -6.185577324762351E9     6.4789248121131816E-15
1.845E-5                  183325.51586180294       -6.165373282452697E9     6.456831289132781E-15
1.855E-5                  183941.04298793277       -6.1451692401430645E9    6.434699163219479E-15
1.865E-5                  184554.54970983154       -6.124965197833402E9     6.412495113835208E-15
1.875E-5                  185166.0360274994        -6.104761155523766E9     6.390292345891612E-15
1.8849999999999997E-5     185775.50194093626       -6.084557113214134E9     6.368054377624793E-15
1.8950000000000003E-5     186382.94745014227       -6.064353070904467E9     6.345847478379121E-15
1.9050000000000002E-5     186988.37255511724       -6.044149028594829E9     6.323531638778564E-15
1.915E-5                  187591.7772558612        -6.02394498628518E9      6.301232565966552E-15
1.925E-5                  188193.16155237422       -6.003740943975528E9     6.278942124483577E-15
1.935E-5                  188792.52544465635       -5.983536901665895E9     6.2566080471324055E-15
1.945E-5                  189389.86893270738       -5.963332859356245E9     6.2342266166949285E-15
1.955E-5                  189985.19201652755       -5.9431288170465975E9    6.211875059836583E-15
1.965E-5                  190578.49469611674       -5.922924774736951E9     6.1894522651139005E-15
1.975E-5                  191169.77697147496       -5.902720732427298E9     6.166955448093675E-15
1.985E-5                  191759.03884260223       -5.882516690117644E9     6.144382624071643E-15
1.995E-5                  192346.28030949848       -5.862312647808014E9     6.122212070918385E-15
2.005E-5                  192931.50137216382       -5.842108605498359E9     6.102013895861149E-15
2.0150000000000002E-5     193514.70203059816       -5.821904563188721E9     6.0806416327648895E-15
2.025E-5                  194095.88228480157       -5.801700520879079E9     6.059378030946175E-15
2.035E-5                  194675.04213477403       -5.781496478569428E9     6.038384452533216E-15
2.045E-5                  195252.1815805154        -5.761292436259785E9     6.017109788578555E-15
2.0549999999999998E-5     195827.30062202594       -5.741088393950135E9     5.996797921981885E-15
2.065E-5                  196400.39925930544       -5.720884351640488E9     5.976570961817175E-15
2.0750000000000003E-5     196971.47749235405       -5.70068030933084E9      5.955376584492049E-15
2.0850000000000002E-5     197540.53532117166       -5.680476267021187E9     5.9353651321420754E-15
2.095E-5                  198107.57274575828       -5.66027222471154E9      5.915826884957813E-15
2.105E-5                  198672.58976611396       -5.640068182401904E9     5.896172718230315E-15
2.115E-5                  199235.58638223866       -5.619864140092251E9     5.8757134000496694E-15
2.125E-5                  199796.56259413244       -5.599660097782616E9     5.856678054940238E-15
2.135E-5                  200355.51840179518       -5.579456055472973E9     5.837660329477259E-15
2.145E-5                  200912.45380522698       -5.55925201316333E9      5.817872915372358E-15
2.155E-5                  201467.36880442788       -5.53904797085367E9      5.799660115542381E-15
2.165E-5                  202020.26339939772       -5.518843928544025E9     5.780837088916842E-15
2.175E-5                  202571.1375901366        -5.498639886234377E9     5.762333264778444E-15
2.1850000000000003E-5     203120.79455094578       -5.48531492133181E9      5.743692723577022E-15
2.195E-5                  203668.19374780025       -5.462669015756974E9     5.7264861389017924E-15
2.205E-5                  204213.3283540972        -5.440023110182156E9     5.7085082354447894E-15
2.215E-5                  204756.19836983675       -5.417377204607336E9     5.691451109193219E-15
2.225E-5                  205296.80379501873       -5.394731299032526E9     5.6738204600731095E-15
2.2349999999999998E-5     205835.14462964315       -5.372085393457702E9     5.657471214524491E-15
2.245E-5                  206368.24948420355       -5.296292791245405E9     5.639669686621418E-15
2.2550000000000003E-5     206897.41994409997       -5.287116406680808E9     5.623997601356398E-15
2.265E-5                  207425.6727655398        -5.277940022116226E9     5.608485890595733E-15
2.275E-5                  207953.00794852324       -5.268763637551625E9     5.591713153320764E-15
2.285E-5                  208479.4254930502        -5.259587252987043E9     5.576649241811294E-15
2.2950000000000002E-5     209004.9253991206        -5.250410868422446E9     5.560637001088583E-15
2.305E-5                  209529.50766673457       -5.241234483857864E9     5.545727757868581E-15
2.315E-5                  210054.11865362903       -5.280981965412861E9     5.529477904518775E-15
2.325E-5                  210581.61339159618       -5.268912793931859E9     5.5150346058657385E-15
2.335E-5                  211107.9012124154        -5.256843622450876E9     5.501532171919213E-15
2.345E-5                  211632.98211608638       -5.244774450969864E9     5.4856594602951446E-15
2.3550000000000003E-5     212156.85610260937       -5.23270527948887E9      5.471888875569655E-15
2.3650000000000002E-5     212679.52317198424       -5.220636108007866E9     5.457964549817194E-15
2.375E-5                  213200.98332421095       -5.208566936526857E9     5.4441598203734465E-15
2.385E-5                  213721.23655928954       -5.196497765045862E9     5.429798444730962E-15
2.395E-5                  214240.2828772201        -5.184428593564856E9     5.4169302435485056E-15
