% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 14:11
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     148.03309996360878       -1.5517791848264115E9    7.741906218397093E-18
1.5E-7                    302.44284795361307       -1.5364157749736748E9    7.779500997256102E-18
2.5E-7                    455.31625495834373       -1.5210523651209383E9    8.726135457429297E-18
3.5E-7                    606.6533209778008        -1.5056889552682018E9    8.950923806971614E-18
4.5E-7                    756.454046011984         -1.4903255454154654E9    9.168211404093937E-18
5.5E-7                    904.718430060894         -1.4749621355627286E9    9.975301462447478E-18
6.5E-7                    1051.44647312453         -1.4595987257099922E9    9.962919281114751E-18
7.5E-7                    1196.6381752028924       -1.444235315857256E9     1.0421861391836156E-17
8.5E-7                    1340.2935362959809       -1.4288719060045195E9    1.0558194781685327E-17
9.5E-7                    1482.5848029136278       -1.4158091093548143E9    1.1075612958998438E-17
1.05E-6                   1623.4099481306566       -1.4006937949857788E9    1.132182467059758E-17
1.15E-6                   1762.7235619107835       -1.3855784806167436E9    1.143199031141113E-17
1.25E-6                   1900.5256442540067       -1.370463166247708E9     1.1884950380837523E-17
1.3500000000000002E-6     2036.816195160325        -1.3553478518786728E9    1.2036252707637998E-17
1.4499999999999999E-6     2171.5952146297404       -1.3402325375096374E9    1.2383144614737892E-17
1.55E-6                   2304.8627026622526       -1.3251172231406019E9    1.246041911680354E-17
1.65E-6                   2436.618659257861        -1.3100019087715664E9    1.2749759093227856E-17
1.75E-6                   2566.8630844165655       -1.2948865944025311E9    1.2701808711049222E-17
1.85E-6                   2695.5959781383676       -1.2797712800334957E9    1.2901581318268953E-17
1.95E-6                   2822.817340423265        -1.2646559656644602E9    1.2978551833859473E-17
2.0500000000000003E-6     2948.527171271259        -1.2495406512954245E9    1.3002454266962974E-17
2.15E-6                   3072.725470682349        -1.2344253369263897E9    1.2957152182368847E-17
2.25E-6                   3195.412238656537        -1.219310022557354E9     1.2980379295106588E-17
2.35E-6                   3316.5874751938204       -1.2041947081883183E9    1.2954175366459973E-17
2.45E-6                   3436.251180294201        -1.1890793938192828E9    1.2841400807494541E-17
2.55E-6                   3554.4033539576785       -1.173964079450247E9     1.2719395555001652E-17
2.65E-6                   3671.04399618425         -1.158848765081212E9     1.2604036898614813E-17
2.75E-6                   3786.173106973919        -1.143733450712176E9     1.2494271336918897E-17
2.8500000000000002E-6     3899.7906863266862       -1.1286181363431413E9    1.2378888072320357E-17
2.95E-6                   4011.8967342425476       -1.1135028219741056E9    1.2273228137054822E-17
3.0500000000000004E-6     4122.491250721509        -1.09838750760507E9      1.2173704997179455E-17
3.15E-6                   4231.57423576356         -1.083272193236035E9     1.2072218705522171E-17
3.25E-6                   4339.145689368714        -1.0681568788669996E9    1.197158513305996E-17
3.35E-6                   4445.1281991101705       -1.0519036577413881E9    1.1880191920382314E-17
3.45E-6                   4549.527834476167        -1.0360890495785697E9    1.1786842093236181E-17
3.5500000000000003E-6     4652.346009025884        -1.020274441415751E9     1.1695547247451902E-17
3.65E-6                   4756.339218702256        -1.10720223834546E9      1.1608557587298682E-17
3.75E-6                   4866.759507380379        -1.1012035352169743E9    1.1522040302452667E-17
3.85E-6                   4976.579925745652        -1.095204832088489E9     1.1442050853789604E-17
3.95E-6                   5086.303204477298        -1.1039466148655243E9    1.135566186241713E-17
4.05E-6                   5196.2632070674235       -1.0952534369369986E9    1.1283634719225633E-17
4.15E-6                   5305.353891864694        -1.0865602590084748E9    1.120898937954601E-17
4.250000000000001E-6      5413.575258869116        -1.077867081079946E9     1.1127228551585197E-17
4.35E-6                   5520.8481668329          -1.0665908295682583E9    1.1057625088841694E-17
4.45E-6                   5627.18012350453         -1.0600483038644089E9    1.0993452239764121E-17
4.5500000000000005E-6     5732.857827605781        -1.053505778160558E9     1.0918690551196459E-17
4.6499999999999995E-6     5837.881279136643        -1.0469632524567081E9    1.0851031113676242E-17
4.75E-6                   5942.250478097119        -1.0404207267528558E9    1.0789361983989312E-17
4.85E-6                   6046.35038426775         -1.0445714696543701E9    1.0721959713408468E-17
4.950000000000001E-6      6150.430926160049        -1.0370393681916835E9    1.0657433074010897E-17
5.05E-6                   6253.758257906084        -1.0295072667289969E9    1.0591762754166172E-17
5.15E-6                   6356.332379505847        -1.0219751652663107E9    1.0525737072779258E-17
5.2500000000000006E-6     6458.153290959346        -1.0144430638036239E9    1.0468814002825846E-17
5.35E-6                   6559.220992266576        -1.006910962340938E9     1.0407638053245543E-17
5.45E-6                   6659.535483427534        -9.993788608782524E8     1.0346748552450007E-17
5.55E-6                   6759.0967644422235       -9.918467594155653E8     1.0288659008206244E-17
5.65E-6                   6857.904835310646        -9.843146579528793E8     1.0227902552180294E-17
5.75E-6                   6955.9596960328          -9.76782556490192E8      1.016621535550401E-17
5.85E-6                   7053.261346608684        -9.692504550275059E8     1.0104179780401316E-17
5.950000000000001E-6      7149.809787038303        -9.617183535648193E8     1.0044513534825087E-17
6.05E-6                   7245.60501732165         -9.541862521021328E8     9.977827868263803E-18
6.15E-6                   7340.647037458728        -9.466541506394455E8     9.913307822738932E-18
6.25E-6                   7434.935847449538        -9.391220491767594E8     9.848112204568865E-18
6.35E-6                   7528.471447294081        -9.31589947714073E8      9.782777374881292E-18
6.45E-6                   7621.253836992353        -9.240578462513866E8     9.71783232771781E-18
6.550000000000001E-6      7713.283016544357        -9.16525744788701E8      9.654875265012334E-18
6.65E-6                   7804.558985950094        -9.089936433260138E8     9.592661825913875E-18
6.75E-6                   7895.081745209562        -9.014615418633281E8     9.53144166341338E-18
6.8500000000000005E-6     7984.851294322759        -8.93929440400641E8      9.470875002190396E-18
6.9499999999999995E-6     8073.86763328969         -8.863973389379549E8     9.41063017660806E-18
7.05E-6                   8162.142805010767        -8.798766627427708E8     9.350339795761794E-18
7.15E-6                   8249.914437040046        -8.755559778428103E8     9.290511376295957E-18
7.250000000000001E-6      8337.25400057933         -8.712352929428504E8     9.231721648695377E-18
7.35E-6                   8424.161495628616        -8.669146080428905E8     9.175086345184087E-18
7.45E-6                   8510.636922187907        -8.625939231429307E8     9.117365879924474E-18
7.5500000000000006E-6     8596.680280257206        -8.582732382429696E8     9.061006475641273E-18
7.65E-6                   8682.291569836501        -8.539525533430107E8     9.0064761043041E-18
