% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 11:26
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     315027.9286819938        -7.659640389100977E11    3.9039288016152563E-14
1.5E-7                    391337.0781230026        -7.60218949910078E11     3.93418507753554E-14
2.5E-7                    467071.7186640094        -7.544738609100586E11    4.4100980742692685E-14
3.5E-7                    542231.8503050144        -7.487287719100394E11    4.533682982391717E-14
4.5E-7                    616817.4730460172        -7.429836829100203E11    4.6536586347636075E-14
5.5E-7                    690828.5868870184        -7.372385939100009E11    5.062595968336045E-14
6.5E-7                    764265.1918280176        -7.314935049099816E11    5.0720944996774396E-14
7.5E-7                    837127.2878690148        -7.257484159099624E11    5.312121887081771E-14
8.5E-7                    909414.8750100099        -7.200033269099431E11    5.3952868303864463E-14
9.5E-7                    981056.0357790964        -7.134235778481178E11    5.6645543480082614E-14
1.05E-6                   1052122.0677980958       -7.078970625318761E11    5.801762962828675E-14
1.15E-6                   1122635.4482854714       -7.023705472156345E11    5.87332809894312E-14
1.25E-6                   1192596.1772412232       -6.968440318993928E11    6.112594889690753E-14
1.3500000000000002E-6     1262004.2546653496       -6.913175165831511E11    6.203019062461987E-14
1.4499999999999999E-6     1330859.6805578533       -6.857910012669095E11    6.389690083389628E-14
1.55E-6                   1399162.4549187317       -6.802644859506678E11    6.443088445268315E-14
1.65E-6                   1466912.5777479867       -6.747379706344261E11    6.601073026007561E-14
1.75E-6                   1534110.049045617        -6.692114553181844E11    6.59246908073956E-14
1.85E-6                   1600754.868811624        -6.636849400019429E11    6.704954467461557E-14
1.95E-6                   1666847.0370460057       -6.581584246857012E11    6.755873618361888E-14
2.0500000000000003E-6     1732386.5537487639       -6.526319093694594E11    6.781397026575998E-14
2.15E-6                   1797373.4189198974       -6.471053940532178E11    6.771419240948959E-14
2.25E-6                   1861807.632559407        -6.415788787369762E11    6.793527399614347E-14
2.35E-6                   1925689.1946672925       -6.360523634207343E11    6.79234744333122E-14
2.45E-6                   1989018.1052435546       -6.305258481044927E11    6.745923529767232E-14
2.55E-6                   2051794.364288192        -6.249993327882509E11    6.695897168830375E-14
2.65E-6                   2114017.971801204        -6.194728174720093E11    6.6469489325961E-14
2.75E-6                   2175688.9277825933       -6.139463021557677E11    6.599192505962123E-14
2.8500000000000002E-6     2236807.2322323583       -6.084197868395261E11    6.549968787065317E-14
2.95E-6                   2297372.8851504982       -6.028932715232843E11    6.503152001756468E-14
3.0500000000000004E-6     2357385.8865370164       -5.973667562070425E11    6.4585305220796E-14
3.15E-6                   2416846.236391906        -5.918402408908011E11    6.413089995736815E-14
3.25E-6                   2475753.9347151746       -5.863137255745593E11    6.367341711191569E-14
3.35E-6                   2534019.300998875        -5.797125764151075E11    6.323981239092739E-14
3.45E-6                   2591698.878327882        -5.73878970165051E11     6.278598717008636E-14
3.5500000000000003E-6     2648795.0950318845       -5.680453639149945E11    6.236750797446858E-14
3.65E-6                   2706062.142199124        -5.903292578802362E11    6.193469953475133E-14
3.75E-6                   2764940.123277897        -5.872303636951997E11    6.150693775942306E-14
3.85E-6                   2823508.2149381656       -5.84131469510165E11     6.109693648964202E-14
3.95E-6                   2881972.9177839127       -5.870552117302374E11    6.068373009350478E-14
4.05E-6                   2940458.4481335967       -5.826553952634563E11    6.029925608755155E-14
4.15E-6                   2998503.996836602        -5.782555787966763E11    5.990962991306144E-14
4.250000000000001E-6      3056109.563892932        -5.738557623298961E11    5.949165290678314E-14
4.35E-6                   3113164.3303628615       -5.655626436066599E11    5.910716429102036E-14
4.45E-6                   3169550.6736081666       -5.621642212994833E11    5.875446547579466E-14
4.5500000000000005E-6     3225597.174622758        -5.587657989923079E11    5.835714814066487E-14
4.6499999999999995E-6     3281303.8334066304       -5.55367376685131E11     5.79865030871854E-14
4.75E-6                   3336670.6499597835       -5.519689543779541E11    5.762802104943272E-14
4.85E-6                   3391899.3654176746       -5.541749873370167E11    5.726333369099439E-14
4.950000000000001E-6      3447121.172971224        -5.502611637340103E11    5.690043846935736E-14
5.05E-6                   3501951.5981644746       -5.4634734013100415E11   5.652963777382326E-14
5.15E-6                   3556390.6409974233       -5.4243351652799817E11   5.616398552449816E-14
5.2500000000000006E-6     3610438.301470075        -5.3851969292499176E11   5.582504142062583E-14
5.35E-6                   3664094.579582424        -5.3460586932198553E11   5.5484394948485153E-14
5.45E-6                   3717359.4753344725       -5.3069204571897943E11   5.5132689378341075E-14
5.55E-6                   3770232.9887262187       -5.267782221159734E11    5.480119713711634E-14
5.65E-6                   3822715.119757666        -5.228643985129671E11    5.445674567995601E-14
5.75E-6                   3874805.8684288124       -5.189505749099609E11    5.4114341740513265E-14
5.85E-6                   3926505.2347396584       -5.15036751306954E11     5.377254458744762E-14
5.950000000000001E-6      3977813.2186902035       -5.111229277039482E11    5.343488822190306E-14
6.05E-6                   4028729.8202804476       -5.072091041009419E11    5.3078804971071537E-14
