% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 23:01
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
9.450000000000001E-6      118356.30466625065       -8.9595621457807E9       9.400125452389628E-17
9.55E-6                   119249.77350372104       -8.909814603627869E9     9.350845139272153E-17
9.65E-6                   120138.26758697619       -8.86006706147504E9      9.300824227234274E-17
9.75E-6                   121021.7869160161        -8.81031951932222E9      9.252293659533842E-17
9.849999999999999E-6      121900.33149084065       -8.760571977169373E9     9.204142910855712E-17
9.950000000000001E-6      122773.9013114499        -8.710824435016556E9     9.157078576840421E-17
1.005E-5                  123642.49637784397       -8.66107689286374E9      9.10800401650954E-17
1.015E-5                  124506.11669002271       -8.611329350710922E9     9.060890420694124E-17
1.025E-5                  125365.60713871782       -8.573232362899917E9     9.013477067181544E-17
1.0350000000000001E-5     126220.69134274888       -8.528451717721669E9     8.966768006597934E-17
1.045E-5                  127071.29748226218       -8.483671072543411E9     8.920613953909521E-17
1.055E-5                  127917.42555725762       -8.438890427365157E9     8.873241564172565E-17
1.065E-5                  128762.54438483797       -8.4335857641938095E9    8.827721800861124E-17
1.0749999999999999E-5     129603.89026496709       -8.3933318383887615E9    8.77958785843033E-17
1.0850000000000001E-5     130441.21075251576       -8.353077912583723E9     8.732625136123282E-17
1.095E-5                  131274.50584748384       -8.312823986778683E9     8.686399430678732E-17
1.1050000000000001E-5     132103.77554987147       -8.272570060973646E9     8.640155246915455E-17
1.115E-5                  132929.01985967864       -8.232316135168598E9     8.593437516649303E-17
1.1249999999999999E-5     133750.23877690517       -8.192062209363556E9     8.546742619650619E-17
1.1350000000000001E-5     134567.4323015513        -8.15180828355852E9      8.50219801102538E-17
1.145E-5                  135380.60043361693       -8.1115543577534685E9    8.456506382238504E-17
1.155E-5                  136189.743173102         -8.0713004319484415E9    8.412388790438023E-17
1.165E-5                  136994.8605200066        -8.031046506143389E9     8.367872407667504E-17
1.1750000000000001E-5     137795.95247433067       -7.990792580338351E9     8.323560437523312E-17
1.185E-5                  138593.01903607429       -7.950538654533306E9     8.280885156960324E-17
1.195E-5                  139386.06020523736       -7.910284728728284E9     8.237699315617522E-17
1.205E-5                  140175.07598181994       -7.870030802923235E9     8.194885957526574E-17
1.2149999999999999E-5     140960.06636582196       -7.829776877118182E9     8.154191283201185E-17
1.2250000000000001E-5     141741.03135724354       -7.789522951313152E9     8.112253159422812E-17
1.235E-5                  142517.9709560846        -7.749269025508109E9     8.07046873254521E-17
1.245E-5                  143290.88516234513       -7.709015099703062E9     8.031399925378098E-17
1.255E-5                  144059.77397602523       -7.668761173898024E9     7.990510484128321E-17
1.2650000000000001E-5     144824.63739712478       -7.628507248092983E9     7.951457899629338E-17
1.275E-5                  145585.47542564376       -7.588253322287941E9     7.91436353169489E-17
1.285E-5                  146342.2880615824        -7.547999396482898E9     7.876382378004643E-17
1.295E-5                  147095.07530494037       -7.507745470677858E9     7.836275417096023E-17
1.305E-5                  147827.68374861983       -7.288581621597663E9     7.80087972456633E-17
1.3150000000000001E-5     148555.46139865305       -7.266971379067949E9     7.765739049417972E-17
1.325E-5                  149281.07802443346       -7.245361136538227E9     7.728228942726485E-17
1.3350000000000001E-5     150004.53362596082       -7.223750894008514E9     7.692763026824166E-17
1.345E-5                  150725.8282032351        -7.202140651478813E9     7.660777623430116E-17
1.3549999999999999E-5     151444.96175625653       -7.180530408949086E9     7.626038136142258E-17
1.3650000000000001E-5     152161.934285025         -7.158920166419384E9     7.592381270132953E-17
1.375E-5                  152876.7457895404        -7.137309923889669E9     7.55966496356032E-17
1.385E-5                  153589.3962698029        -7.115699681359953E9     7.528157402766316E-17
1.395E-5                  154299.88572581238       -7.094089438830249E9     7.497044712033169E-17
1.4050000000000001E-5     155008.21415756896       -7.072479196300526E9     7.465942746447268E-17
1.415E-5                  155714.38156507254       -7.050868953770813E9     7.43607594744524E-17
1.425E-5                  156418.3879483231        -7.029258711241112E9     7.406987266783215E-17
1.435E-5                  157120.23330732074       -7.007648468711393E9     7.377845291457802E-17
1.4449999999999999E-5     157819.91764206538       -6.986038226181683E9     7.350291594306329E-17
1.4550000000000001E-5     158517.44095255708       -6.964427983651967E9     7.321621257110042E-17
1.465E-5                  159212.80323879578       -6.94281774112225E9      7.294979334967312E-17
1.475E-5                  159906.0045007815        -6.921207498592543E9     7.268439956486419E-17
1.485E-5                  160597.04473851426       -6.899597256062824E9     7.242326952153606E-17
1.4950000000000001E-5     161285.9239519941        -6.877987013533111E9     7.217096965258465E-17
1.505E-5                  161972.64214122095       -6.856376771003409E9     7.19248310252961E-17
1.515E-5                  162657.19930619482       -6.834766528473687E9     7.168590703094863E-17
1.525E-5                  163339.59544691563       -6.813156285943981E9     7.144284046594802E-17
1.535E-5                  164019.83056338356       -6.7915460434142685E9    7.121417638515643E-17
1.545E-5                  164697.9046555985        -6.76993580088456E9      7.099219256389961E-17
1.555E-5                  165373.8177235605        -6.74832555835483E9      7.077061679876483E-17
1.565E-5                  166047.56976726948       -6.726715315825121E9     7.054790832815277E-17
1.575E-5                  166719.1607867254        -6.705105073295414E9     7.032552236892924E-17
1.585E-5                  167388.59078192856       -6.683494830765701E9     7.010342768917388E-17
1.5949999999999998E-5     168055.85975287858       -6.661884588235987E9     6.988208779631182E-17
1.6049999999999997E-5     168720.96769957573       -6.640274345706278E9     6.966000088993481E-17
1.6150000000000003E-5     169383.91462201992       -6.618664103176565E9     6.94394202118404E-17
1.6250000000000002E-5     170044.30552399188       -6.588104085615452E9     6.921766768423306E-17
1.635E-5                  170702.11157350123       -6.568016904573173E9     6.89958926164569E-17
1.645E-5                  171357.90890490645       -6.5479297235308895E9    6.877593381537571E-17
1.655E-5                  172011.69751820742       -6.527842542488596E9     6.855462543132808E-17
1.665E-5                  172663.4774134042        -6.507755361446306E9     6.833328259874317E-17
1.675E-5                  173313.2485904967        -6.487668180404028E9     6.811184560095463E-17
1.685E-5                  173961.011049485         -6.467580999361734E9     6.789109463268703E-17
1.695E-5                  174606.76479036902       -6.447493818319452E9     6.76705204045724E-17
1.705E-5                  175250.50981314894       -6.427406637277164E9     6.745027251542125E-17
1.715E-5                  175892.24611782446       -6.407319456234884E9     6.72299054649755E-17
1.7250000000000003E-5     176531.97370439584       -6.387232275192596E9     6.700876181195801E-17
1.735E-5                  177169.692572863         -6.367145094150319E9     6.678787054768252E-17
1.745E-5                  177805.40272322594       -6.3470579131080265E9    6.656803830203855E-17
1.755E-5                  178439.10415548456       -6.326970732065729E9     6.634843142447912E-17
1.765E-5                  179070.796869639         -6.306883551023454E9     6.612855757000712E-17
1.7749999999999998E-5     179700.4808656893        -6.286796369981161E9     6.590866070145445E-17
1.785E-5                  180328.15614363525       -6.26670918893888E9      6.56885596170831E-17
1.7950000000000003E-5     180953.82270347708       -6.246622007896588E9     6.546812243487228E-17
1.805E-5                  181577.48054521464       -6.226534826854306E9     6.52481241208047E-17
1.815E-5                  182199.1296688479        -6.206447645812028E9     6.502804454327453E-17
1.825E-5                  182818.77007437695       -6.18636046476974E9      6.4808002370171E-17
1.8350000000000002E-5     183436.40176180186       -6.166273283727452E9     6.458738338529571E-17
1.845E-5                  184052.0247311225        -6.14618610268516E9      6.43677421307676E-17
1.855E-5                  184665.63898233895       -6.1260989216428795E9    6.414771725525257E-17
1.865E-5                  185277.24451545108       -6.106011740600588E9     6.392697888572055E-17
1.875E-5                  185886.841330459         -6.08592455955831E9      6.370625195947398E-17
1.8849999999999997E-5     186494.42942736272       -6.065837378516033E9     6.348517505522558E-17
1.8950000000000003E-5     187100.00880616225       -6.045750197473737E9     6.326440540764594E-17
1.9050000000000002E-5     187703.57946685754       -6.025663016431452E9     6.304255516887264E-17
1.915E-5                  188305.14140944852       -6.005575835389164E9     6.282087231621181E-17
1.925E-5                  188904.69463393532       -5.985488654346874E9     6.25992742009626E-17
1.935E-5                  189502.23914031792       -5.965401473304594E9     6.237724385983677E-17
1.945E-5                  190097.77492859622       -5.94531429226231E9      6.215474221569652E-17
1.955E-5                  190691.30199877036       -5.925227111220021E9     6.19325373990218E-17
1.965E-5                  191282.82035084025       -5.9051399301777315E9    6.170962639925314E-17
1.975E-5                  191872.32998480595       -5.885052749135447E9     6.148598072987156E-17
1.985E-5                  192459.83090066738       -5.864965568093154E9     6.126157844380245E-17
1.995E-5                  193045.32309842453       -5.844878387050887E9     6.10411742857094E-17
2.005E-5                  193628.80657807752       -5.824791206008591E9     6.084035899058179E-17
2.0150000000000002E-5     194210.2813396263        -5.804704024966305E9     6.062787752443435E-17
2.025E-5                  194789.74738307082       -5.7846168439240265E9    6.041647533187441E-17
2.035E-5                  195367.2047084111        -5.764529662881739E9     6.020775384138412E-17
2.045E-5                  195942.6533156471        -5.744442481839443E9     5.999623986710487E-17
2.0549999999999998E-5     196516.09320477894       -5.724355300797164E9     5.979428532404169E-17
2.065E-5                  197087.5243758066        -5.704268119754887E9     5.959317436484523E-17
2.0750000000000003E-5     197656.94682873          -5.684180938712592E9     5.938244840329722E-17
2.0850000000000002E-5     198224.36056354913       -5.664093757670298E9     5.918347535543749E-17
2.095E-5                  198789.76558026398       -5.644006576628017E9     5.898919436103977E-17
2.105E-5                  199353.1618788747        -5.62391939558574E9      5.879376428843189E-17
2.115E-5                  199914.54945938112       -5.603832214543449E9     5.859033514155011E-17
2.125E-5                  200473.9283217834        -5.58374503350116E9      5.84010455968002E-17
2.135E-5                  201031.29846608138       -5.563657852458883E9     5.821192947027223E-17
2.145E-5                  201586.6598922751        -5.543570671416601E9     5.801516680512862E-17
2.155E-5                  202140.01260036472       -5.523483490374302E9     5.783404231329088E-17
2.165E-5                  202691.35659034998       -5.503396309332022E9     5.764685435941177E-17
2.175E-5                  203240.6918622311        -5.48330912828973E9      5.746283466244193E-17
2.1850000000000003E-5     203788.81746915937       -5.470068889333998E9     5.727745379360442E-17
2.195E-5                  204334.69885085797       -5.447558744637405E9     5.710631582643748E-17
2.205E-5                  204878.3292180869        -5.425048599940838E9     5.692751675775979E-17
2.215E-5                  205419.70857084618       -5.40253845524428E9      5.675786046223912E-17
2.225E-5                  205958.83690913577       -5.380028310547705E9     5.658250520581473E-17
2.2349999999999998E-5     206495.71423295565       -5.357518165851128E9     5.641987434133879E-17
2.245E-5                  207027.38599731063       -5.282157296919828E9     5.62428182492901E-17
2.2550000000000003E-5     207555.14486492157       -5.2730200552969675E9    5.608691353968948E-17
2.265E-5                  208081.99000837008       -5.263882813674109E9     5.59325998221971E-17
2.275E-5                  208607.92142765637       -5.254745572051226E9     5.576575648058943E-17
2.285E-5                  209132.9391227804        -5.245608330428391E9     5.561589075458509E-17
2.2950000000000002E-5     209657.043093742         -5.236471088805515E9     5.545659849023683E-17
2.305E-5                  210180.23334054142       -5.227333847182653E9     5.530826582142225E-17
2.315E-5                  210703.45000960154       -5.266799295893309E9     5.514661321116405E-17
2.325E-5                  211229.52935099334       -5.254787531944957E9     5.500290424605501E-17
2.335E-5                  211754.40751599052       -5.242775767996598E9     5.4868542504641006E-17
2.345E-5                  212278.0845045927        -5.230764004048227E9     5.4710633652881876E-17
2.3550000000000003E-5     212800.56031680014       -5.218752240099874E9     5.457360700704979E-17
2.3650000000000002E-5     213321.83495261276       -5.206740476151501E9     5.44350503391985E-17
2.375E-5                  213841.90841203046       -5.194728712203131E9     5.4297682137990874E-17
2.385E-5                  214360.7806950533        -5.18271694825478E9      5.415478340415038E-17
2.395E-5                  214878.45180168143       -5.170705184306401E9     5.40267190143744E-17
2.405E-5                  215394.9217319146        -5.158693420358047E9     5.3893324648390986E-17
2.415E-5                  215910.19048575303       -5.146681656409681E9     5.3764686725303066E-17
2.425E-5                  216424.2580631965        -5.134669892461325E9     5.36256378010504E-17
2.435E-5                  216937.12446424522       -5.122658128512962E9     5.349315682965927E-17
2.445E-5                  217448.78968889912       -5.110646364564594E9     5.3370910190381005E-17
2.455E-5                  217959.25373715817       -5.098634600616231E9     5.3246999270442065E-17
2.465E-5                  218468.51660902236       -5.086622836667862E9     5.312465539085087E-17
2.4750000000000002E-5     218976.5783044918        -5.074611072719494E9     5.300061519412796E-17
2.485E-5                  219483.43882356634       -5.06259930877113E9      5.2877058144261384E-17
2.495E-5                  219989.09816624597       -5.050587544822777E9     5.2762007326292183E-17
2.505E-5                  220493.55633253077       -5.038575780874407E9     5.264841300793099E-17
2.5149999999999998E-5     220996.81332242087       -5.026564016926045E9     5.2534493788464036E-17
2.525E-5                  221498.86913591606       -5.014552252977679E9     5.2420168710217113E-17
2.5350000000000003E-5     221999.72377301645       -5.002540489029321E9     5.230502173224123E-17
2.5450000000000002E-5     222499.3772337219        -4.990528725080956E9     5.219023623507151E-17
2.555E-5                  222997.8295180327        -4.97851696113259E9      5.207481473402853E-17
2.565E-5                  223495.08062594844       -4.966505197184225E9     5.195934519731208E-17
2.575E-5                  223991.13055746944       -4.954493433235859E9     5.1842031867500046E-17
2.585E-5                  224485.97931259562       -4.942481669287495E9     5.172557782814702E-17
2.595E-5                  224979.62689132697       -4.930469905339136E9     5.160717353165179E-17
2.605E-5                  225472.0732936635        -4.918458141390764E9     5.148948688331273E-17
2.615E-5                  225963.3185196051        -4.906446377442405E9     5.1370556906623685E-17
2.625E-5                  226453.36256915197       -4.894434613494045E9     5.1252525801260094E-17
2.635E-5                  226942.20544230394       -4.882422849545681E9     5.1134903085022905E-17
2.6450000000000003E-5     227429.84713906108       -4.870411085597317E9     5.101606599983058E-17
2.655E-5                  227916.28765942337       -4.858399321648954E9     5.0895523523999847E-17
2.665E-5                  228401.5270033909        -4.84638755770059E9      5.077530363730181E-17
2.675E-5                  228885.56517096347       -4.83437579375222E9      5.0654573530576715E-17
2.685E-5                  229368.40216214125       -4.822364029803859E9     5.05337656158733E-17
2.695E-5                  229850.03797692427       -4.810352265855498E9     5.041299422881892E-17
2.705E-5                  230330.4726153124        -4.798340501907129E9     5.029151780830383E-17
2.7150000000000003E-5     230809.7060773057        -4.78632873795877E9      5.017002563315714E-17
2.725E-5                  231287.73836290417       -4.774316974010407E9     5.0048561721350906E-17
2.735E-5                  231764.56947210775       -4.762305210062046E9     4.9925941336491125E-17
2.745E-5                  232240.19940491655       -4.750293446113677E9     4.9803250368793697E-17
2.7550000000000002E-5     232714.62816133047       -4.73828168216532E9      4.967995930360205E-17
2.765E-5                  233187.85574134963       -4.726269918216951E9     4.955688440076813E-17
2.775E-5                  233659.8821449739        -4.714258154268593E9     4.9433430209039766E-17
2.785E-5                  234130.70737220335       -4.702246390320221E9     4.930985343620386E-17
2.795E-5                  234600.33142303792       -4.690234626371861E9     4.9186144403084325E-17
2.805E-5                  235068.75429747772       -4.678222862423494E9     4.9062020847592576E-17
2.8150000000000003E-5     235535.97599552263       -4.666211098475135E9     4.8937521278332324E-17
2.8250000000000002E-5     236001.99651717275       -4.65419933452677E9      4.881303083116203E-17
2.835E-5                  236466.81586242802       -4.642187570578402E9     4.8688202441778305E-17
2.845E-5                  236930.43403128843       -4.630175806630041E9     4.856334433690018E-17
2.855E-5                  237392.85102375408       -4.618164042681679E9     4.843777194531447E-17
2.865E-5                  237854.06683982475       -4.606152278733315E9     4.831223595965578E-17
2.875E-5                  238314.0814795006        -4.594140514784951E9     4.8186589905908835E-17
2.885E-5                  238772.89494278177       -4.582128750836587E9     4.80609912425894E-17
2.895E-5                  239230.507229668         -4.570116986888221E9     4.793553152515268E-17
2.905E-5                  239686.9183401594        -4.558105222939856E9     4.780987514094753E-17
2.915E-5                  240142.12827425593       -4.546093458991495E9     4.768414139382716E-17
2.9250000000000003E-5     240596.1370319577        -4.53408169504313E9      4.755888852688393E-17
2.9350000000000002E-5     241048.94461326455       -4.52206993109477E9      4.7433112745189237E-17
2.945E-5                  241500.55101817663       -4.510058167146402E9     4.7307300137527457E-17
2.955E-5                  241950.95624669385       -4.49804640319804E9      4.718214269992545E-17
2.965E-5                  242400.16029881622       -4.486034639249676E9     4.7057218400307177E-17
2.9749999999999998E-5     242848.1631745438        -4.474022875301308E9     4.693222775655912E-17
2.985E-5                  243294.96487387645       -4.462011111352945E9     4.680791103085495E-17
2.9950000000000003E-5     243740.56539681437       -4.449999347404585E9     4.6683459457347755E-17
3.0050000000000002E-5     244184.96474335738       -4.437987583456215E9     4.6559365552162416E-17
3.015E-5                  244628.1629135057        -4.425975819507856E9     4.6436090375132176E-17
3.025E-5                  245070.159907259         -4.413964055559489E9     4.6312703567222624E-17
3.035E-5                  245510.95572461752       -4.40195229161113E9      4.6189828243098356E-17
3.045E-5                  245950.55036558118       -4.389940527662759E9     4.60680569638109E-17
3.0550000000000004E-5     246388.9438301501        -4.377928763714405E9     4.59458220077816E-17
3.065E-5                  246826.13611832415       -4.365916999766039E9     4.582391807199936E-17
3.075E-5                  247262.12723010333       -4.35390523581768E9      4.570337804304738E-17
3.085E-5                  247696.91716548763       -4.341893471869313E9     4.558315652629833E-17
3.095E-5                  248130.50592447707       -4.329881707920939E9     4.546274861868596E-17
3.105E-5                  248562.8935070718        -4.317869943972582E9     4.534366533111151E-17
3.115E-5                  248994.07991327162       -4.305858180024218E9     4.5225318556599904E-17
3.125E-5                  249424.06514307664       -4.29384641607586E9      4.510871101830346E-17
3.135E-5                  249852.8491964869        -4.281834652127492E9     4.4994419347223534E-17
3.145E-5                  250280.43207350216       -4.2698228881791325E9    4.488046583312414E-17
3.155E-5                  250706.8137741226        -4.2578111242307606E9    4.476858876499882E-17
3.165E-5                  251131.99429834826       -4.2457993602824154E9    4.465667754299029E-17
3.175E-5                  251555.97364617916       -4.233787596334037E9     4.455024093227361E-17
3.185E-5                  251978.75181761512       -4.2217758323856726E9    4.4447523804009826E-17
3.195E-5                  252400.32881265628       -4.2097640684373064E9    4.434275505209487E-17
3.205E-5                  252820.70463130256       -4.1977523044889402E9    4.4238753341752576E-17
3.2149999999999995E-5     253239.87927355402       -4.1857405405405884E9    4.414204754931552E-17
3.2250000000000005E-5     253657.8527394107        -4.1737287765922194E9    4.4045277364395287E-17
3.235E-5                  254074.62502887246       -4.161717012643857E9     4.394514204557619E-17
3.245E-5                  254490.1961419394        -4.1497052486954823E9    4.3856525175005405E-17
3.2550000000000005E-5     254904.56607861165       -4.137693484747121E9     4.3765131683308854E-17
3.265E-5                  255317.73483888883       -4.125681720798766E9     4.3682606366390924E-17
3.275E-5                  255729.70242277134       -4.113669956850402E9     4.359582485575302E-17
3.285E-5                  256140.46883025896       -4.1016581929020414E9    4.351009044000415E-17
3.295E-5                  256550.03406135176       -4.089646428953665E9     4.342685215815988E-17
3.3050000000000004E-5     256958.3981160497        -4.0776346650053167E9    4.335942600502743E-17
3.315E-5                  257365.56099435283       -4.0656229010569468E9    4.327915014256312E-17
3.325E-5                  257771.5226962611        -4.0536111371085806E9    4.320174748188786E-17
3.335E-5                  258176.28322177444       -4.0415993731602182E9    4.313595212299685E-17
3.345E-5                  258579.84257089315       -4.029587609211853E9     4.3066332661116647E-17
3.355E-5                  258982.20074361697       -4.017575845263482E9     4.300205142494595E-17
3.365E-5                  259383.35773994584       -4.0055640813151283E9    4.2935626218735735E-17
3.375E-5                  259784.2039594965        -4.0143540524447365E9    4.287873147624849E-17
3.3849999999999996E-5     260193.7288860504        -4.136589737335331E9     4.2815555412869624E-17
3.395E-5                  260607.09844244056       -4.1308013904668827E9    4.275733588291135E-17
3.405E-5                  261019.88916414362       -4.1250130435984306E9    4.2705968192979035E-17
3.415E-5                  261431.96556612558       -4.116124644402661E9     4.265856925274536E-17
3.4250000000000006E-5     261843.28845641064       -4.1103331613001018E9    4.2602844676381564E-17
3.435E-5                  262254.03219838557       -4.104541678197545E9     4.255305266343033E-17
