% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 9 2016, 15:08
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.55E-6                   8.771649030560298E7      -3.771047395282715E10    3.930601784298811E-20
5.65E-6                   8.77202487670366E7       -3.745875472047168E10    3.907337502393122E-20
5.75E-6                   8.772398205654706E7      -3.7207035488115234E10   3.884502459239814E-20
5.85E-6                   8.772769017413424E7      -3.695531625576074E10    3.8617466514037994E-20
5.950000000000001E-6      8.773137311979821E7      -3.6703597023416016E10   3.838825086805193E-20
6.05E-6                   8.773503089353897E7      -3.64518777910625E10     3.815536236465788E-20
6.15E-6                   8.773866349535643E7      -3.620015855870361E10    3.793043292268527E-20
6.25E-6                   8.774227092525066E7      -3.5948439326354004E10   3.770288409203079E-20
6.35E-6                   8.774585318322173E7      -3.569672009401367E10    3.7473185285640944E-20
6.45E-6                   8.77494102692695E7       -3.5445000861656494E10   3.724731996281471E-20
6.550000000000001E-6      8.775294218339404E7      -3.519328162930762E10    3.70296593757015E-20
6.65E-6                   8.775644892559534E7      -3.494156239695032E10    3.6814498541557373E-20
6.75E-6                   8.775993049587344E7      -3.468984316460834E10    3.6602401638097634E-20
6.8500000000000005E-6     8.776338689422826E7      -3.443812393225042E10    3.639152101798913E-20
6.9499999999999995E-6     8.776681812065989E7      -3.418640469991266E10    3.618340913443918E-20
7.05E-6                   8.777022395114943E7      -3.392853332802527E10    3.597480306084522E-20
7.15E-6                   8.777360917461859E7      -3.3775936055511597E10   3.5767876213499944E-20
7.250000000000001E-6      8.777697913836053E7      -3.3623338783006348E10   3.5563349112876344E-20
7.35E-6                   8.778033384237519E7      -3.3470741510497192E10   3.5366245741542975E-20
7.45E-6                   8.778367328666262E7      -3.3318144237997314E10   3.516632646114005E-20
7.5500000000000006E-6     8.77869974712228E7       -3.316554696547827E10    3.497077247511556E-20
7.65E-6                   8.779030639605573E7      -3.3012949692975098E10   3.47814254791576E-20
7.75E-6                   8.779360006116141E7      -3.2860352420466553E10   3.4587697961575026E-20
7.85E-6                   8.779687846653982E7      -3.270775514795703E10    3.4401351802461844E-20
7.95E-6                   8.780014161219099E7      -3.255515787545215E10    3.4220326561254523E-20
8.050000000000001E-6      8.780338949811491E7      -3.2402560602939697E10   3.403437656288178E-20
8.15E-6                   8.78066221243116E7       -3.224996333042627E10    3.3858580324336205E-20
8.25E-6                   8.780983949078102E7      -3.2097366057913574E10   3.3681090048027195E-20
8.35E-6                   8.781304159752318E7      -3.1944768785410645E10   3.3504729234714553E-20
8.449999999999999E-6      8.78162284445381E7       -3.1792171512904785E10   3.33379202254413E-20
8.550000000000001E-6      8.78194000318257E7       -3.163957424039453E10    3.3171249384703945E-20
8.65E-6                   8.782255635938615E7      -3.148697696788916E10    3.300495345950561E-20
8.750000000000001E-6      8.782569742721933E7      -3.1334379695376465E10   3.283661286787386E-20
8.85E-6                   8.78288232353252E7       -3.1181782422865723E10   3.2677963247934714E-20
8.949999999999999E-6      8.783193378370391E7      -3.102918515036377E10    3.252019768788576E-20
9.050000000000001E-6      8.783502907235532E7      -3.0876587877853516E10   3.2362490860083144E-20
9.15E-6                   8.783810910127945E7      -3.072399060534668E10    3.220606758611057E-20
9.25E-6                   8.784117387047638E7      -3.0571393332836914E10   3.205144456812876E-20
9.35E-6                   8.784422337994604E7      -3.0418796060321777E10   3.189965053028492E-20
9.450000000000001E-6      8.784725762968844E7      -3.0266198787819824E10   3.1750884233030385E-20
9.55E-6                   8.785027661970359E7      -3.011360151530664E10    3.15995645258236E-20
9.65E-6                   8.785328034999149E7      -2.9961004242790527E10   3.144586200459935E-20
9.75E-6                   8.785626882055219E7      -2.9808406970290527E10   3.1296806516050604E-20
9.849999999999999E-6      8.785924203138556E7      -2.9655809697774414E10   3.114894041952128E-20
9.950000000000001E-6      8.786219998249167E7      -2.950321242526367E10    3.10044952147919E-20
1.005E-5                  8.786514267387061E7      -2.935061515276367E10    3.0853679701272215E-20
1.015E-5                  8.786807010552229E7      -2.9198017880265625E10   3.070900405872608E-20
1.025E-5                  8.787098452512841E7      -2.9077129260953125E10   3.056332091944243E-20
1.0350000000000001E-5     8.787388534855637E7      -2.89393392988584E10     3.0419854791682425E-20
1.045E-5                  8.787677239298819E7      -2.8801549336762695E10   3.0278138690394104E-20
1.055E-5                  8.787964565842378E7      -2.8663759374663086E10   3.013255045117536E-20
1.065E-5                  8.788251621501276E7      -2.8651802943313477E10   2.9992760362043303E-20
1.0749999999999999E-5     8.788537521223365E7      -2.852814147485547E10    2.984463090712567E-20
1.0850000000000001E-5     8.788822184330775E7      -2.840448000639258E10    2.97001990241382E-20
1.095E-5                  8.789105610823491E7      -2.828081853793457E10    2.955804278568924E-20
1.1050000000000001E-5     8.789387800701532E7      -2.81571570694834E10     2.941574300635119E-20
1.115E-5                  8.789668753964888E7      -2.8033495601009766E10   2.927189637248884E-20
1.1249999999999999E-5     8.78994847061355E7       -2.7909834132558594E10   2.9128021480619666E-20
1.1350000000000001E-5     8.790226950647534E7      -2.7786172664100586E10   2.899091081677327E-20
1.145E-5                  8.790504194066834E7      -2.766251119564258E10    2.88500533230919E-20
1.155E-5                  8.790780200871448E7      -2.7538849727183594E10   2.87141362624458E-20
1.165E-5                  8.791054971061379E7      -2.741518825871924E10    2.8576845090670306E-20
1.1750000000000001E-5     8.791328504636621E7      -2.7291526790273926E10   2.844010039779791E-20
1.185E-5                  8.791600801597184E7      -2.7167865321813965E10   2.830847971945855E-20
1.195E-5                  8.79187186194306E7       -2.7044203853354004E10   2.817510440007244E-20
1.205E-5                  8.792141685674249E7      -2.6920542384891846E10   2.804282947719044E-20
1.2149999999999999E-5     8.792410272790757E7      -2.6796880916437256E10   2.7917180585372557E-20
1.2250000000000001E-5     8.792677623292579E7      -2.6673219447979736E10   2.778748103161243E-20
1.235E-5                  8.792943737179714E7      -2.6549557979511475E10   2.7658137341410196E-20
1.245E-5                  8.793208614452168E7      -2.6425896511059692E10   2.7537355350005355E-20
1.255E-5                  8.793472255109939E7      -2.6302235042605225E10   2.741068660461562E-20
1.2650000000000001E-5     8.793734659153023E7      -2.617857357414673E10    2.728964603462908E-20
1.275E-5                  8.793995826581417E7      -2.6054912105683105E10   2.717478546649161E-20
1.285E-5                  8.794255757395136E7      -2.5931250637230957E10   2.7057042929814368E-20
1.295E-5                  8.794514451594162E7      -2.580758916877295E10    2.6932393019236097E-20
1.305E-5                  8.794766782513131E7      -2.5114682381179688E10   2.6822561182244106E-20
1.3150000000000001E-5     8.795017590301183E7      -2.5046875229638428E10   2.6713497707232956E-20
1.325E-5                  8.795267720017725E7      -2.497906807807837E10    2.6596783258262218E-20
1.3350000000000001E-5     8.795517171662746E7      -2.4911260926527832E10   2.648642628837927E-20
1.345E-5                  8.795765945236254E7      -2.484345377497827E10    2.6387031314357513E-20
1.3549999999999999E-5     8.796014040738246E7      -2.4775646623419678E10   2.6278835622029743E-20
1.3650000000000001E-5     8.796261458168721E7      -2.4707839471870056E10   2.6173940573649692E-20
1.375E-5                  8.796508197527683E7      -2.4640032320321457E10   2.60719244665065E-20
1.385E-5                  8.79675425881513E7       -2.4572225168765137E10   2.5973682118665005E-20
1.395E-5                  8.796999642031059E7      -2.4504418017213867E10   2.5876553533063172E-20
1.4050000000000001E-5     8.797244347175474E7      -2.443661086566162E10    2.5779379869959157E-20
1.415E-5                  8.797488374248374E7      -2.4368803714105225E10   2.5686060391054388E-20
1.425E-5                  8.797731723249756E7      -2.430099656255713E10    2.559509920379275E-20
1.435E-5                  8.797974394179626E7      -2.4233189411010742E10   2.5503896675981037E-20
1.4449999999999999E-5     8.798216387037976E7      -2.41653822594541E10     2.5417660231317998E-20
1.4550000000000001E-5     8.798457701824813E7      -2.4097575107901855E10   2.5327812467441065E-20
1.465E-5                  8.798698338540134E7      -2.4029767956350586E10   2.5244323405737335E-20
1.475E-5                  8.79893829718394E7       -2.396196080479834E10    2.5161111934855347E-20
1.485E-5                  8.799177577756229E7      -2.3894153653242188E10   2.507919184620847E-20
1.4950000000000001E-5     8.799416180257004E7      -2.3826346501694824E10   2.5000017263950717E-20
1.505E-5                  8.799654104686265E7      -2.3758539350140625E10   2.4922755877730175E-20
1.515E-5                  8.799891351044008E7      -2.369073219858789E10    2.4847756803686983E-20
1.525E-5                  8.800127919330238E7      -2.362292504704004E10    2.4771413315936483E-20
1.535E-5                  8.800363809544948E7      -2.355511789548633E10    2.4699604378584055E-20
1.545E-5                  8.800599021688144E7      -2.3487310743933594E10   2.462990735093379E-20
1.555E-5                  8.800833555759826E7      -2.3419503592376953E10   2.4560345393800355E-20
1.565E-5                  8.801067411759992E7      -2.3351696440825195E10   2.449042827362586E-20
1.575E-5                  8.801300589688641E7      -2.3283889289274414E10   2.4420601181723202E-20
1.585E-5                  8.801533089545776E7      -2.321608213772461E10    2.4350870253130722E-20
1.5949999999999998E-5     8.801764911331397E7      -2.3148274986174805E10   2.4281370885914917E-20
1.6049999999999997E-5     8.801996055045499E7      -2.3080467834624023E10   2.421163742518979E-20
1.6150000000000003E-5     8.802226520688093E7      -2.3012660683066406E10   2.4142379996115693E-20
1.6250000000000002E-5     8.802456180800499E7      -2.2915932726200195E10   2.407274680292351E-20
1.635E-5                  8.802685024693756E7      -2.2852845925206055E10   2.4003107977934608E-20
1.645E-5                  8.802913237719002E7      -2.278975912421045E10    2.393404140053248E-20
1.655E-5                  8.80314081987624E7       -2.272667232321582E10    2.3864545249249078E-20
1.665E-5                  8.803367771165468E7      -2.2663585522214844E10   2.3795033595114855E-20
1.675E-5                  8.803594091586685E7      -2.260049872122534E10    2.3725492868267157E-20
1.685E-5                  8.803819781139894E7      -2.253741192022339E10    2.3656170586217288E-20
1.695E-5                  8.804044839825088E7      -2.247432511922998E10    2.3586903220623343E-20
1.705E-5                  8.804269267642277E7      -2.2411238318235107E10   2.351773047288425E-20
1.715E-5                  8.804493064591452E7      -2.2348151517239258E10   2.3448517196593698E-20
1.7250000000000003E-5     8.804716230672622E7      -2.2285064716241455E10   2.337906010993944E-20
1.735E-5                  8.804938765885776E7      -2.222197791524768E10    2.330967916364097E-20
1.745E-5                  8.805160670230925E7      -2.2158891114247803E10   2.324063342900076E-20
1.755E-5                  8.805381943708062E7      -2.209580431325598E10    2.3171662102966583E-20
1.765E-5                  8.80560258631719E7       -2.2032717512258423E10   2.310259425832543E-20
1.7749999999999998E-5     8.805822598058309E7      -2.1969630711258484E10   2.303352749590932E-20
1.785E-5                  8.806041978931418E7      -2.190654391026599E10    2.2964390951064822E-20
1.7950000000000003E-5     8.806260728936514E7      -2.1843457109265793E10   2.2895145503267897E-20
1.805E-5                  8.806478848073602E7      -2.1780370308270615E10   2.2826037310277607E-20
1.815E-5                  8.806696336342679E7      -2.171728350727884E10    2.2756901981231906E-20
1.825E-5                  8.806913193743747E7      -2.1654196706282227E10   2.268777875472463E-20
1.8350000000000002E-5     8.807129420276804E7      -2.159110990528839E10    2.2618465498824294E-20
1.845E-5                  8.807345015941854E7      -2.152802310429004E10    2.2549479540279444E-20
1.855E-5                  8.807559980738892E7      -2.1464936303292847E10   2.248036140990535E-20
1.865E-5                  8.807774314667918E7      -2.1401849502290405E10   2.2411015139838937E-20
1.875E-5                  8.807988017728937E7      -2.133876270130298E10    2.2341670269278727E-20
1.8849999999999997E-5     8.808201089921944E7      -2.1275675900310547E10   2.227221936517407E-20
1.8950000000000003E-5     8.808413531246944E7      -2.121258909930713E10    2.220286228816219E-20
1.9050000000000002E-5     8.808625341703932E7      -2.11495022983125E10     2.2133161618041325E-20
1.915E-5                  8.808836521292908E7      -2.108641549731909E10    2.206352108177941E-20
1.925E-5                  8.809047070013876E7      -2.102332869632007E10    2.1993905705694646E-20
1.935E-5                  8.809256987866838E7      -2.0960241895327393E10   2.1924152189938925E-20
1.945E-5                  8.809466274851783E7      -2.0897155094333008E10   2.1854248348861513E-20
1.955E-5                  8.809674930968724E7      -2.083406829333496E10    2.1784434332937918E-20
1.965E-5                  8.809882956217653E7      -2.0770981492336426E10   2.171441316898917E-20
1.975E-5                  8.810090350598569E7      -2.0707894691339844E10   2.1644158158785568E-20
1.985E-5                  8.810297114111479E7      -2.0644807890340332E10   2.157365033062746E-20
1.995E-5                  8.810503246756376E7      -2.0581721089354004E10   2.1504425266582132E-20
2.005E-5                  8.810708748533264E7      -2.0518634288353027E10   2.1441397943761678E-20
2.0150000000000002E-5     8.810913619442144E7      -2.0455547487354004E10   2.1374615329561542E-20
2.025E-5                  8.811117859483013E7      -2.0392460686362305E10   2.1308169821022747E-20
2.035E-5                  8.811321468655871E7      -2.0329373885362305E10   2.1242570396138572E-20
2.045E-5                  8.81152444696072E7       -2.026628708436914E10    2.1176056512271776E-20
2.0549999999999998E-5     8.811726794397557E7      -2.020320028336963E10    2.111252953498005E-20
2.065E-5                  8.811928510966386E7      -2.0140113482381348E10   2.104926198833143E-20
2.0750000000000003E-5     8.812129596667206E7      -2.0077026681382324E10   2.0982907342447962E-20
2.0850000000000002E-5     8.812330051500015E7      -2.0013939880381836E10   2.0920274477354832E-20
2.095E-5                  8.812529875464812E7      -1.995085307938867E10    2.0859053404630132E-20
2.105E-5                  8.812729068561603E7      -1.98877662783916E10     2.079747362927285E-20
2.115E-5                  8.812927630790381E7      -1.9824679477396484E10   2.0733331348999485E-20
2.125E-5                  8.81312556215115E7       -1.9761592676405273E10   2.0673623305035444E-20
2.135E-5                  8.81332286264391E7       -1.969850587540625E10    2.0613934055442418E-20
2.145E-5                  8.813519532268658E7      -1.963541907441211E10    2.0551788215449627E-20
2.155E-5                  8.813715571025397E7      -1.9572332273410156E10   2.0494580724712406E-20
2.165E-5                  8.813910978914125E7      -1.9509245472416016E10   2.043540095401204E-20
2.175E-5                  8.814105755934846E7      -1.9446158671424805E10   2.037719608855019E-20
2.1850000000000003E-5     8.814300172373402E7      -1.940649748565381E10    2.031851332765491E-20
2.195E-5                  8.814493883607638E7      -1.933574936117993E10    2.0264339554287975E-20
2.205E-5                  8.814686887360628E7      -1.926500123670752E10    2.0207692567236444E-20
2.215E-5                  8.814879183632377E7      -1.9194253112241455E10   2.0153894005965823E-20
2.225E-5                  8.815070772422875E7      -1.9123504987774902E10   2.0098273127970828E-20
2.2349999999999998E-5     8.815261653732128E7      -1.905275686330493E10    2.00466320183323E-20
2.245E-5                  8.815450853902695E7      -1.8807132232788086E10   1.9990376288057286E-20
2.2550000000000003E-5     8.81563877830508E7       -1.8777748244297363E10   1.9940815203359052E-20
2.265E-5                  8.815826408867583E7      -1.8748364255812256E10   1.989173902031438E-20
2.275E-5                  8.816013745590197E7      -1.8718980267317627E10   1.9838619596065255E-20
2.285E-5                  8.816200788472933E7      -1.8689596278838623E10   1.979087440882842E-20
2.2950000000000002E-5     8.816387537515773E7      -1.866021229034204E10    1.9740102104447564E-20
2.305E-5                  8.816573992718734E7      -1.8630828301857178E10   1.969280250473804E-20
2.315E-5                  8.816760456948663E7      -1.8758014178283936E10   1.9641215182221294E-20
2.325E-5                  8.816947843712336E7      -1.871933855676953E10    1.95952962274211E-20
2.335E-5                  8.8171348437198E7        -1.8680662935252686E10   1.9552346808937003E-20
2.345E-5                  8.81732145697104E7       -1.8641987313732178E10   1.9501876449034957E-20
2.3550000000000003E-5     8.817507683466072E7      -1.8603311692216797E10   1.945801180803367E-20
2.3650000000000002E-5     8.817693523204888E7      -1.8564636070692627E10   1.9413636424990785E-20
2.375E-5                  8.817878976187487E7      -1.8525960449175537E10   1.9369623476462846E-20
2.385E-5                  8.81806404241387E7       -1.8487284827658447E10   1.9323820392796667E-20
2.395E-5                  8.818248721884044E7      -1.8448609206136963E10   1.9282736023295184E-20
2.405E-5                  8.818433014597993E7      -1.840993358461743E10    1.9239917379093175E-20
2.415E-5                  8.818616920555733E7      -1.8371257963101074E10   1.9198616856728713E-20
2.425E-5                  8.818800439757255E7      -1.833258234158081E10    1.9154000722134346E-20
2.435E-5                  8.818983572202562E7      -1.8293906720063232E10   1.9111426700024543E-20
2.445E-5                  8.819166317891656E7      -1.825523109854492E10    1.9072122757956E-20
2.455E-5                  8.819348676824531E7      -1.8216555477026123E10   1.9032286706228784E-20
2.465E-5                  8.819530649001196E7      -1.8177879855505615E10   1.8992939551925643E-20
2.4750000000000002E-5     8.819712234421645E7      -1.8139204233983643E10   1.8953043546141427E-20
2.485E-5                  8.81989343308588E7       -1.8100528612466187E10   1.8913313154165273E-20
2.495E-5                  8.820074244993892E7      -1.806185299095227E10    1.8876279212986107E-20
2.505E-5                  8.820254670145692E7      -1.8023177369432373E10   1.8839712262129037E-20
2.5149999999999998E-5     8.820434708541282E7      -1.7984501747911987E10   1.8803041537338032E-20
2.525E-5                  8.820614360180654E7      -1.794582612639331E10    1.876623806842347E-20
2.5350000000000003E-5     8.820793625063811E7      -1.7907150504875854E10   1.8729170482548674E-20
2.5450000000000002E-5     8.82097250319075E7       -1.786847488335547E10    1.869221979790521E-20
2.555E-5                  8.82115099456148E7       -1.7829799261838013E10   1.8655061861104887E-20
2.565E-5                  8.82132909917599E7       -1.7791123640317383E10   1.8617888443455156E-20
2.575E-5                  8.821506817034285E7      -1.7752448018798096E10   1.8580121387377075E-20
2.585E-5                  8.821684148136364E7      -1.7713772397279053E10   1.8542629076075795E-20
2.595E-5                  8.82186109248223E7       -1.7675096775762268E10   1.8504508608314047E-20
2.605E-5                  8.822037650071882E7      -1.7636421154240356E10   1.8466620432914704E-20
2.615E-5                  8.822213820905311E7      -1.7597745532721863E10   1.8428332491410178E-20
2.625E-5                  8.822389604982534E7      -1.755906991120581E10    1.839033182470121E-20
2.635E-5                  8.822565002303539E7      -1.7520394289684875E10   1.8352460842574753E-20
2.6450000000000003E-5     8.822740012868328E7      -1.748171866816803E10    1.8314198592636393E-20
2.655E-5                  8.822914636676902E7      -1.744304304664908E10    1.827538842596672E-20
2.665E-5                  8.823088873729262E7      -1.7404367425130127E10   1.823668110063229E-20
2.675E-5                  8.823262724025407E7      -1.7365691803608948E10   1.819780968632477E-20
2.685E-5                  8.823436187565333E7      -1.7327016182088715E10   1.8158913316181867E-20
2.695E-5                  8.823609264349048E7      -1.728834056057302E10    1.8120027082281546E-20
2.705E-5                  8.823781954376546E7      -1.7249664939051956E10   1.80809149411935E-20
2.7150000000000003E-5     8.823954257647827E7      -1.721098931753356E10    1.8041796941755458E-20
2.725E-5                  8.824126174162894E7      -1.7172313696016052E10   1.8002684604605992E-20
2.735E-5                  8.824297703921747E7      -1.7133638074498657E10   1.796320134867333E-20
2.745E-5                  8.824468846924385E7      -1.7094962452978577E10   1.792369716271588E-20
2.7550000000000002E-5     8.824639603170808E7      -1.7056286831460663E10   1.788400030212196E-20
2.765E-5                  8.824809972661014E7      -1.7017611209940369E10   1.7844371076900208E-20
2.775E-5                  8.824979955395007E7      -1.6978935588422974E10   1.7804620261156732E-20
2.785E-5                  8.825149551372783E7      -1.694025996690332E10    1.776482979937473E-20
2.795E-5                  8.825318760594344E7      -1.6901584345384949E10   1.7724993699343595E-20
2.805E-5                  8.82548758305969E7       -1.6862908723865662E10   1.7685027047098172E-20
2.8150000000000003E-5     8.82565601876882E7       -1.6824233102347717E10   1.764493739051422E-20
2.8250000000000002E-5     8.825824067721738E7      -1.678555748082782E10    1.7604851031552664E-20
2.835E-5                  8.825991729918437E7      -1.674688185930835E10    1.7564656407126934E-20
2.845E-5                  8.826159005358924E7      -1.6708206237790161E10   1.7524451586179603E-20
2.855E-5                  8.826325894043195E7      -1.6669530616271973E10   1.7484021103958282E-20
2.865E-5                  8.82649239597125E7       -1.6630854994752808E10   1.7443604270516378E-20
2.875E-5                  8.826658511143088E7      -1.6592179373233276E10   1.7403149950087047E-20
2.885E-5                  8.826824239558715E7      -1.6553503751715576E10   1.7362709978216417E-20
2.895E-5                  8.826989581218122E7      -1.6514828130195557E10   1.732231357164876E-20
2.905E-5                  8.827154536121318E7      -1.6476152508675537E10   1.7281854760117466E-20
2.915E-5                  8.827319104268295E7      -1.6437476887158447E10   1.7241371323373533E-20
2.9250000000000003E-5     8.82748328565906E7       -1.639880126564038E10    1.7201038993094002E-20
2.9350000000000002E-5     8.827647080293608E7      -1.636012564412207E10    1.7160541500372555E-20
2.945E-5                  8.827810488171943E7      -1.6321450022601074E10   1.712003489744802E-20
2.955E-5                  8.827973509294058E7      -1.6282774401081787E10   1.7079739286825864E-20
2.965E-5                  8.828136143659966E7      -1.6244098779562988E10   1.7039517071968145E-20
2.9749999999999998E-5     8.828298391269654E7      -1.6205423158046875E10   1.699927527425879E-20
2.985E-5                  8.828460252123125E7      -1.6166747536525879E10   1.695924941427066E-20
2.9950000000000003E-5     8.828621726220383E7      -1.61280719150083E10     1.69191793167249E-20
3.0050000000000002E-5     8.828782813561423E7      -1.6089396293486816E10   1.6879223527836334E-20
3.015E-5                  8.828943514146253E7      -1.605072067196875E10    1.683953179562154E-20
3.025E-5                  8.829103827974865E7      -1.6012045050449707E10   1.6799801238461783E-20
3.035E-5                  8.829263755047259E7      -1.5973369428931152E10   1.676023785986321E-20
3.045E-5                  8.829423295363444E7      -1.5934693807411621E10   1.672102919701645E-20
3.0550000000000004E-5     8.829582448923409E7      -1.5896018185895508E10   1.6681669527500005E-20
3.065E-5                  8.829741215727162E7      -1.5857342564375977E10   1.6642413598657083E-20
3.075E-5                  8.829899595774698E7      -1.5818666942857422E10   1.6603598989926353E-20
3.085E-5                  8.83005758906602E7       -1.5779991321336914E10   1.6564881477869025E-20
3.095E-5                  8.83021519560112E7       -1.5741315699816406E10   1.6526103966752288E-20
3.105E-5                  8.830372415380016E7      -1.5702640078300781E10   1.6487752320891888E-20
3.115E-5                  8.83052924840269E7       -1.5663964456780273E10   1.6449638743788063E-20
3.125E-5                  8.830685694669151E7      -1.562528883526416E10    1.641208979630243E-20
3.135E-5                  8.830841754179396E7      -1.5586613213742188E10   1.6375295082657915E-20
3.145E-5                  8.830997426933429E7      -1.554793759222583E10    1.633859714460585E-20
3.155E-5                  8.831152712931238E7      -1.5509261970706055E10   1.6302577208875493E-20
3.165E-5                  8.831307612172839E7      -1.5470586349190674E10   1.62665438970703E-20
3.175E-5                  8.831462124658225E7      -1.5431910727669922E10   1.6232278998739892E-20
3.185E-5                  8.831616250387391E7      -1.5393235106148926E10   1.6199220198539203E-20
3.195E-5                  8.831769989360347E7      -1.5354559484626953E10   1.6165488317916726E-20
3.205E-5                  8.831923341577084E7      -1.5315883863114746E10   1.6131997726574784E-20
3.2149999999999995E-5     8.832076307037607E7      -1.5277208241591797E10   1.6100875153173493E-20
