% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 15:54
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rho * beta * hbar_const * c_const / m) (J/m)
6.550000000000001E-6      28235.383477358562       -3.338983280416792E9     1.4932225513260585E-28
6.65E-6                   28567.916452304104       -3.311676218494109E9     1.483607251807613E-28
6.75E-6                   28897.71872105738        -3.2843691565714345E9    1.4741437517540361E-28
6.8500000000000005E-6     29224.790283618375       -3.2570620946487565E9    1.4647767673366314E-28
6.9499999999999995E-6     29549.13113998713        -3.2297550327260823E9    1.4554713885641826E-28
7.05E-6                   29870.77667223266        -3.205590470163438E9     1.4461582265404443E-28
7.15E-6                   30190.54934835023        -3.189863052188129E9     1.436918833398284E-28
7.250000000000001E-6      30508.749282670276       -3.174135634212824E9     1.4278340519968091E-28
7.35E-6                   30825.376475192792       -3.158408216237515E9     1.4190818462083344E-28
7.45E-6                   31140.43092591778        -3.142680798262209E9     1.4101701926408727E-28
7.5500000000000006E-6     31453.91263484524        -3.126953380286898E9     1.4014668568053848E-28
7.65E-6                   31765.82160197516        -3.11122596231159E9      1.3930460210517821E-28
7.75E-6                   32076.15782730756        -3.0954985443362827E9    1.38444480268787E-28
7.85E-6                   32384.921310842412       -3.079771126360975E9     1.3761673804227925E-28
7.95E-6                   32692.112052579745       -3.064043708385665E9     1.3681256692610659E-28
8.050000000000001E-6      32997.73005251955        -3.0483162904103565E9    1.3599119455004095E-28
8.15E-6                   33301.775310661826       -3.0325888724350495E9    1.3521357748452064E-28
8.25E-6                   33604.24782700658        -3.0168614544597397E9    1.344302642839201E-28
8.35E-6                   33905.14760155377        -3.0011340364844313E9    1.336537332004478E-28
8.449999999999999E-6      34204.47463430345        -2.9854066185091233E9    1.3291837792387497E-28
8.550000000000001E-6      34502.228925255586       -2.9696792005338144E9    1.3218591444938781E-28
8.65E-6                   34798.410474410215       -2.9539517825585065E9    1.3145651617119517E-28
8.750000000000001E-6      35093.0192817673         -2.938224364583197E9     1.3071779651543672E-28
8.85E-6                   35386.05534732684        -2.92249694660789E9      1.3002351984261132E-28
8.949999999999999E-6      35677.518671088874       -2.9067695286325808E9    1.2933275796812943E-28
9.050000000000001E-6      35967.409253053374       -2.8910421106572733E9    1.2864367332032925E-28
9.15E-6                   36255.727093220325       -2.875314692681965E9     1.2795974029932088E-28
9.25E-6                   36542.47219158977        -2.8595872747066574E9    1.272844585998338E-28
9.35E-6                   36827.64454816166        -2.843859856731348E9     1.266219930527631E-28
9.450000000000001E-6      37111.244162936026       -2.8281324387560415E9    1.2597154465650693E-28
9.55E-6                   37393.27103591287        -2.812405020780734E9     1.253101765431546E-28
9.65E-6                   37673.725167092176       -2.7966776028054223E9    1.2463888058728315E-28
9.75E-6                   37952.60655647397        -2.7809501848301153E9    1.2398760737364582E-28
9.849999999999999E-6      38229.9152040582         -2.765222766854806E9     1.2334143069957344E-28
9.950000000000001E-6      38505.651109844905       -2.749495348879501E9     1.2270982487013324E-28
1.005E-5                  38779.8142738341         -2.73376793090419E9      1.2205125345429503E-28
1.015E-5                  39052.40469602576        -2.7180405129288864E9    1.2141899244820827E-28
1.025E-5                  39323.693967857165       -2.706048115766441E9     1.2078274687911406E-28
1.0350000000000001E-5     39593.59111637033        -2.6918948544971385E9    1.2015594785343473E-28
1.045E-5                  39862.072938756595       -2.677741593227829E9     1.1953657816998395E-28
1.055E-5                  40129.13943501592        -2.6635883319585247E9    1.1890087070562082E-28
1.065E-5                  40395.884666966704       -2.661886913770695E9     1.1829002385549271E-28
1.0749999999999999E-5     40661.43720573804        -2.6491638616561966E9    1.1764413339305958E-28
1.0850000000000001E-5     40925.71743929796        -2.636440809541704E9     1.170139371310936E-28
1.095E-5                  41188.725367646395       -2.623717757427204E9     1.163936404359158E-28
1.1050000000000001E-5     41450.46099078339        -2.610994705312711E9     1.1577310442037885E-28
1.115E-5                  41710.924308708956       -2.5982716531982102E9    1.1514621076672176E-28
1.1249999999999999E-5     41970.11532142302        -2.5855486010837154E9    1.145196366540773E-28
1.1350000000000001E-5     42228.03402892568        -2.57282554896922E9      1.1392191740995797E-28
1.145E-5                  42484.68043121688        -2.560102496854721E9     1.1330882164584975E-28
1.155E-5                  42740.05452829662        -2.547379444740228E9     1.1271681984821817E-28
1.165E-5                  42994.15632016493        -2.534656392625727E9     1.1211950534964472E-28
1.1750000000000001E-5     43246.98580682178        -2.521933340511232E9     1.1152493574244255E-28
1.185E-5                  43498.542988267174       -2.5092102883967347E9    1.1095231776759351E-28
1.195E-5                  43748.82786450112        -2.49648723628224E9      1.103728575112771E-28
1.205E-5                  43997.84043552362        -2.4837641841677423E9    1.0979840409749196E-28
1.2149999999999999E-5     44245.580701334664       -2.471041132053245E9     1.092523890942215E-28
1.2250000000000001E-5     44492.04866193427        -2.4583180799387493E9    1.086896725813549E-28
1.235E-5                  44737.24431732242        -2.445595027824251E9     1.0812903372756121E-28
1.245E-5                  44981.16766749912        -2.432871975709756E9     1.076048441379415E-28
1.255E-5                  45223.818712464374       -2.420148923595257E9     1.0705620539443623E-28
1.2650000000000001E-5     45465.19745221818        -2.407425871480763E9     1.0653223706232126E-28
1.275E-5                  45705.30388676051        -2.3947028193662667E9    1.060345611093061E-28
1.285E-5                  45944.138016091434       -2.38197976725177E9      1.0552497140263467E-28
1.295E-5                  46181.699840210866       -2.3692567151372747E9    1.0498684861594889E-28
1.305E-5                  46412.88331063824        -2.299981824070554E9     1.0451196571970362E-28
1.3150000000000001E-5     46642.540129351066       -2.29315455018626E9      1.0404049989070875E-28
1.325E-5                  46871.5142206755         -2.286327276301965E9     1.0353723599924745E-28
1.3350000000000001E-5     47099.80558461148        -2.2795000024176683E9    1.030614081239288E-28
1.345E-5                  47327.41422115902        -2.272672728533378E9     1.0263230497382823E-28
1.3549999999999999E-5     47554.34013031815        -2.2658454546490793E9    1.0216622969264544E-28
1.3650000000000001E-5     47780.58331208885        -2.259018180764786E9     1.0171467832053615E-28
1.375E-5                  48006.1437664711         -2.2521909068804955E9    1.0127576747535341E-28
1.385E-5                  48231.02149346495        -2.2453636329961967E9    1.0085307593995899E-28
1.395E-5                  48455.21649307035        -2.238536359111905E9     1.0043567497914014E-28
1.4050000000000001E-5     48678.728765287335       -2.2317090852276115E9    1.0001843309346766E-28
1.415E-5                  48901.558310115885       -2.2248818113433123E9    9.961776486509295E-29
1.425E-5                  49123.705127555986       -2.2180545374590206E9    9.922753667314341E-29
1.435E-5                  49345.169217607676       -2.211227263574728E9     9.883660040080307E-29
1.4449999999999999E-5     49565.95058027093        -2.2043999896904325E9    9.846697822969158E-29
1.4550000000000001E-5     49786.04921554576        -2.1975727158061376E9    9.808237847561251E-29
1.465E-5                  50005.46512343216        -2.1907454419218445E9    9.772499724408394E-29
1.475E-5                  50224.19830393013        -2.18391816803755E9      9.736899984938836E-29
1.485E-5                  50442.24875703967        -2.1770908941532536E9    9.70187241179576E-29
1.4950000000000001E-5     50659.61648276078        -2.1702636202689614E9    9.668030181268608E-29
1.505E-5                  50876.30148109347        -2.1634363463846655E9    9.635015208457205E-29
1.515E-5                  51092.30375203771        -2.156609072500374E9     9.602968666407021E-29
1.525E-5                  51307.62329559354        -2.149781798616076E9     9.570366249212854E-29
1.535E-5                  51522.26011176093        -2.1429545247317843E9    9.539696802700731E-29
1.545E-5                  51736.214200539885       -2.136127250847487E9     9.509923923675762E-29
1.555E-5                  51949.48556193043        -2.1292999769631953E9    9.480205867312732E-29
1.565E-5                  52162.07419593252        -2.122472703078897E9     9.450335697183573E-29
1.575E-5                  52373.980102546186       -2.1156454291946044E9    9.420508833222919E-29
1.585E-5                  52585.20328177145        -2.1088181553103132E9    9.390721111764791E-29
1.5949999999999998E-5     52795.74373360826        -2.1019908814260182E9    9.361034747839837E-29
1.6049999999999997E-5     53005.60145805664        -2.0951636075417242E9    9.33124814982396E-29
1.6150000000000003E-5     53214.776455116626       -2.0883363336574268E9    9.301663764879904E-29
1.6250000000000002E-5     53423.143771438394       -2.0786778755156717E9    9.271922124275894E-29
1.635E-5                  53630.694283996985       -2.0723323756560876E9    9.242177398095288E-29
1.645E-5                  53837.61024656962        -2.0659868757965062E9    9.212676690363791E-29
1.655E-5                  54043.89165915629        -2.0596413759369223E9    9.182994718390954E-29
1.665E-5                  54249.53852175701        -2.0532958760773375E9    9.153308164207779E-29
1.675E-5                  54454.550834371745       -2.0469503762177575E9    9.123608979400364E-29
1.685E-5                  54658.92859700055        -2.04060487635817E9      9.094001881945811E-29
1.695E-5                  54862.67180964338        -2.0342593764985876E9    9.064418615361958E-29
1.705E-5                  55065.780472300285       -2.0279138766390047E9    9.034879129695663E-29
1.715E-5                  55268.2545849712         -2.021568376779423E9     9.005323714877455E-29
1.7250000000000003E-5     55470.09414765616        -2.0152228769198384E9    8.975664059149555E-29
1.735E-5                  55671.299160355156       -2.008877377060256E9     8.946038334438562E-29
1.745E-5                  55871.86962306821        -2.0025318772006743E9    8.916554805911689E-29
1.755E-5                  56071.80553579528        -1.9961863773410902E9    8.887101595864813E-29
1.765E-5                  56271.1068985364         -1.9898408774815066E9    8.857612491552879E-29
1.7749999999999998E-5     56469.77371129159        -1.9834953776219206E9    8.8281202846263E-29
1.785E-5                  56667.8059740608         -1.97714987776234E9      8.798600742667586E-29
1.7950000000000003E-5     56865.20368684406        -1.9708043779027548E9    8.769036221260433E-29
1.805E-5                  57061.96684964135        -1.9644588780431714E9    8.739530539748808E-29
1.815E-5                  57258.0954624527         -1.9581133781835904E9    8.710013952890334E-29
1.825E-5                  57453.58952527807        -1.9517678783240066E9    8.680502382932002E-29
1.8350000000000002E-5     57648.4490381175         -1.9454223784644241E9    8.650913545829964E-29
1.845E-5                  57842.67400097097        -1.9390768786048393E9    8.621455836252603E-29
1.855E-5                  58036.26441383847        -1.932731378745257E9     8.59194667426966E-29
1.865E-5                  58229.22027672           -1.9263858788856704E9    8.562341745558924E-29
1.875E-5                  58421.54158961559        -1.9200403790260901E9    8.532738427715335E-29
1.8849999999999997E-5     58613.22835252523        -1.9136948791665103E9    8.503088157579331E-29
1.8950000000000003E-5     58804.28056544891        -1.9073493793069215E9    8.473479188235181E-29
1.9050000000000002E-5     58994.69822838662        -1.9010038794473362E9    8.44372516745759E-29
1.915E-5                  59184.48134133837        -1.894658379587757E9     8.413993531374718E-29
1.925E-5                  59373.62990430415        -1.8883128797281709E9    8.384273343781177E-29
1.935E-5                  59562.14391728401        -1.8819673798685896E9    8.354495089555894E-29
1.945E-5                  59750.023380277875       -1.8756218800090063E9    8.324653660233842E-29
1.955E-5                  59937.26829328581        -1.8692763801494222E9    8.294852052542472E-29
1.965E-5                  60123.87865630777        -1.8629308802898402E9    8.264955609023849E-29
1.975E-5                  60309.85446934378        -1.8565853804302552E9    8.234960558973192E-29
1.985E-5                  60495.19573239382        -1.8502398805706692E9    8.204864089287777E-29
1.995E-5                  60679.90244545791        -1.8438943807110913E9    8.175303920703997E-29
2.005E-5                  60863.97460853603        -1.8375488808515043E9    8.148372176841511E-29
2.0150000000000002E-5     61047.41222162822        -1.8312033809919193E9    8.119875382033624E-29
2.025E-5                  61230.215284734426       -1.8248578811323411E9    8.091523426726808E-29
2.035E-5                  61412.38379785468        -1.8185123812727568E9    8.063531211455022E-29
2.045E-5                  61593.91776098896        -1.8121668814131699E9    8.035164360357207E-29
2.0549999999999998E-5     61774.81717413731        -1.805821381553588E9     8.008080357861707E-29
2.065E-5                  61955.0820372997         -1.799475881694007E9     7.98110953093429E-29
2.0750000000000003E-5     62134.71235047612        -1.793130381834425E9     7.952848972024517E-29
2.0850000000000002E-5     62313.70811366659        -1.7867848819748363E9    7.926165154541256E-29
2.095E-5                  62492.069326871075       -1.780439382115253E9     7.900111354565476E-29
2.105E-5                  62669.79599008963        -1.7740938822556734E9    7.873903263186815E-29
2.115E-5                  62846.88810332221        -1.7677483823960886E9    7.846622002017806E-29
2.125E-5                  63023.34566656886        -1.7614028825365062E9    7.821238149624283E-29
2.135E-5                  63199.168679829505       -1.7550573826769252E9    7.795877657921512E-29
2.145E-5                  63374.357143104215       -1.7487118828173409E9    7.769491315455996E-29
2.155E-5                  63548.911056393          -1.7423663829577541E9    7.745203280538732E-29
2.165E-5                  63722.83041969577        -1.7360208830981708E9    7.720101837766152E-29
2.175E-5                  63896.115233012606       -1.7296753832385898E9    7.695425628818863E-29
2.1850000000000003E-5     64069.01793572675        -1.7254927062891486E9    7.670566980547315E-29
2.195E-5                  64241.211629182275       -1.718381162821506E9     7.64761934326633E-29
2.205E-5                  64412.69416829105        -1.71126961935386E9      7.623643809638632E-29
2.215E-5                  64583.46555305307        -1.7041580758862195E9    7.600895145831133E-29
2.225E-5                  64753.525783468314       -1.6970465324185808E9    7.577381991627977E-29
2.2349999999999998E-5     64922.874859536765       -1.6899349889509382E9    7.55557627168082E-29
2.245E-5                  65090.57944766559        -1.6661287316537502E9    7.531835130011113E-29
2.2550000000000003E-5     65257.04810087992        -1.6632443326324394E9    7.510931872166272E-29
2.265E-5                  65423.22831419209        -1.6603599336111321E9    7.49024221811055E-29
2.275E-5                  65589.12008760216        -1.6574755345898175E9    7.467871683439718E-29
2.285E-5                  65754.72342111007        -1.6545911355685163E9    7.447778833448727E-29
2.2950000000000002E-5     65920.03831471584        -1.6517067365472016E9    7.426421582927118E-29
2.305E-5                  66085.06476841948        -1.6488223375258956E9    7.406534603708114E-29
2.315E-5                  66250.0998779716         -1.6612968885684595E9    7.384860697791577E-29
2.325E-5                  66416.03993306191        -1.6575042132380843E9    7.365594352346312E-29
2.335E-5                  66581.60072061922        -1.6537115379077091E9    7.347582051430352E-29
2.345E-5                  66746.78224064344        -1.6499188625773258E9    7.326410577690836E-29
2.3550000000000003E-5     66911.58449313468        -1.6461261872469497E9    7.30804079693488E-29
2.3650000000000002E-5     67076.00747809286        -1.6423335119165685E9    7.289465907447936E-29
2.375E-5                  67240.051195518          -1.6385408365861866E9    7.271050437428606E-29
2.385E-5                  67403.71564541009        -1.6347481612558095E9    7.251892999945363E-29
2.395E-5                  67567.00082776917        -1.6309554859254272E9    7.234725751399788E-29
2.405E-5                  67729.90674259515        -1.6271628105950484E9    7.216843559538776E-29
2.415E-5                  67892.43338988817        -1.6233701352646725E9    7.199599401127997E-29
2.425E-5                  68054.58076964812        -1.6195774599342933E9    7.180958416732512E-29
2.435E-5                  68216.34888187502        -1.6157847846039124E9    7.163198767646423E-29
2.445E-5                  68377.73772656888        -1.6119921092735329E9    7.146812107223434E-29
2.455E-5                  68538.74730372972        -1.6081994339431534E9    7.1302021273153E-29
2.465E-5                  68699.37761335752        -1.6044067586127713E9    7.113802426412938E-29
2.4750000000000002E-5     68859.6286554523         -1.6006140832823925E9    7.097175116337786E-29
2.485E-5                  69019.50043001403        -1.596821407952013E9     7.080612559984265E-29
2.495E-5                  69178.99293704268        -1.5930287326216364E9    7.065191231832392E-29
2.505E-5                  69338.1061765383         -1.589236057291254E9     7.049965334276673E-29
2.5149999999999998E-5     69496.84014850094        -1.5854433819608734E9    7.034695839452693E-29
2.525E-5                  69655.19485293051        -1.581650706630497E9     7.019371915363732E-29
2.5350000000000003E-5     69813.17028982706        -1.577858031300118E9     7.003937718883066E-29
2.5450000000000002E-5     69970.76645919053        -1.5740653559697375E9    6.98855201603073E-29
2.555E-5                  70127.983361021          -1.5702726806393578E9    6.973081012165537E-29
2.565E-5                  70284.82099531841        -1.5664800053089767E9    6.957603564988867E-29
2.575E-5                  70441.2793620828         -1.5626873299785984E9    6.941878750445067E-29
2.585E-5                  70597.35846131413        -1.5588946546482182E9    6.926269241775113E-29
2.595E-5                  70753.05829301242        -1.5551019793178391E9    6.910398085948788E-29
2.605E-5                  70908.3788571777         -1.5513093039874587E9    6.894623198613281E-29
2.615E-5                  71063.32015380991        -1.5475166286570795E9    6.878681499030572E-29
2.625E-5                  71217.88218290912        -1.5437239533267002E9    6.862860416706697E-29
2.635E-5                  71372.06494447526        -1.5399312779963198E9    6.847094144401334E-29
2.6450000000000003E-5     71525.86843850838        -1.5361386026659405E9    6.831164955746767E-29
2.655E-5                  71679.29266500844        -1.5323459273355632E9    6.815006954657748E-29
2.665E-5                  71832.3376239755         -1.5285532520051837E9    6.798892244842455E-29
2.675E-5                  71985.00331540949        -1.5247605766748028E9    6.782709080505576E-29
2.685E-5                  72137.28973931044        -1.5209679013444219E9    6.766515477900779E-29
2.695E-5                  72289.19689567837        -1.5171752260140436E9    6.750326794257152E-29
2.705E-5                  72440.72478451327        -1.513382550683663E9     6.734043508978731E-29
2.7150000000000003E-5     72591.8734058151         -1.509589875353284E9     6.717758120964249E-29
2.725E-5                  72742.6427595839         -1.5057972000229063E9    6.701476562303862E-29
2.735E-5                  72893.03284581966        -1.5020045246925266E9    6.685039832777542E-29
2.745E-5                  73043.04366452241        -1.4982118493621461E9    6.668593615025147E-29
2.7550000000000002E-5     73192.67521569211        -1.4944191740317667E9    6.652066882871093E-29
2.765E-5                  73341.92749932877        -1.4906264987013872E9    6.635569172692642E-29
2.775E-5                  73490.80051543239        -1.4868338233710082E9    6.619020570983442E-29
2.785E-5                  73639.29426400298        -1.4830411480406272E9    6.602455525399717E-29
2.795E-5                  73787.4087450405         -1.4792484727102497E9    6.58587276940846E-29
2.805E-5                  73935.14395854501        -1.4754557973798678E9    6.569234369272284E-29
2.8150000000000003E-5     74082.49990451649        -1.4716631220494905E9    6.552545542632815E-29
2.8250000000000002E-5     74229.47658295491        -1.467870446719109E9     6.535857937916437E-29
2.835E-5                  74376.07399386031        -1.46407777138873E9      6.519124988119567E-29
2.845E-5                  74522.29213723268        -1.4602850960583518E9    6.502388058695741E-29
2.855E-5                  74668.131013072          -1.456492420727971E9     6.485555288693679E-29
2.865E-5                  74813.59062137826        -1.452699745397594E9     6.468727375859403E-29
2.875E-5                  74958.6709621515         -1.4489070700672116E9    6.451884708500415E-29
2.885E-5                  75103.37203539172        -1.4451143947368345E9    6.435048400227452E-29
2.895E-5                  75247.69384109887        -1.441321719406454E9     6.418230736242154E-29
2.905E-5                  75391.63637927298        -1.4375290440760725E9    6.401386682053592E-29
2.915E-5                  75535.19964991408        -1.433736368745695E9     6.3845322364695E-29
2.9250000000000003E-5     75678.38365302212        -1.4299436934153147E9    6.367742316304622E-29
2.9350000000000002E-5     75821.18838859712        -1.426151018084937E9     6.350882231448193E-29
2.945E-5                  75963.61385663912        -1.4223583427545557E9    6.334017184039175E-29
2.955E-5                  76105.66005714802        -1.418565667424178E9     6.317240003414126E-29
2.965E-5                  76247.32699012395        -1.4147729920937972E9    6.300494102954218E-29
2.9749999999999998E-5     76388.61465556681        -1.4109803167634172E9    6.283739282483206E-29
2.985E-5                  76529.52305347663        -1.4071876414330373E9    6.267074858518637E-29
2.9950000000000003E-5     76670.05218385343        -1.4033949661026583E9    6.250392345939465E-29
3.0050000000000002E-5     76810.20204669716        -1.3996022907722766E9    6.233757822035047E-29
3.015E-5                  76949.97264200788        -1.3958096154418998E9    6.217233089990741E-29
3.025E-5                  77089.36396978554        -1.3920169401115193E9    6.200693405641633E-29
3.035E-5                  77228.37603003017        -1.3882242647811399E9    6.18422230215998E-29
3.045E-5                  77367.00882274176        -1.384431589450759E9     6.167899270739151E-29
3.0550000000000004E-5     77505.26234792033        -1.3806389141203823E9    6.151514071384054E-29
3.065E-5                  77643.13660556587        -1.3768462387900023E9    6.135173294823863E-29
3.075E-5                  77780.63159567834        -1.3730535634596245E9    6.119015410750305E-29
3.085E-5                  77917.74731825775        -1.3692608881292424E9    6.10290029273712E-29
3.095E-5                  78054.48377330416        -1.3654682127988613E9    6.086760172604973E-29
3.105E-5                  78190.84096081753        -1.3616755374684825E9    6.070797707002119E-29
3.115E-5                  78326.81888079787        -1.3578828621381054E9    6.054934024836989E-29
3.125E-5                  78462.41753324517        -1.3540901868077266E9    6.039303584427529E-29
3.135E-5                  78597.63691815943        -1.350297511477345E9     6.023983682519517E-29
3.145E-5                  78732.47703554064        -1.3465048361469653E9    6.008709200839309E-29
3.155E-5                  78866.93788538879        -1.342712160816586E9     5.993713149731697E-29
3.165E-5                  79001.01946770394        -1.3389194854862092E9    5.978712547858525E-29
3.175E-5                  79134.72178248606        -1.335126810155828E9     5.964446130614061E-29
3.185E-5                  79268.04482973512        -1.3313341348254488E9    5.950678501877766E-29
3.195E-5                  79400.98860945116        -1.3275414594950678E9    5.936635791904027E-29
3.205E-5                  79533.55312163412        -1.3237487841646888E9    5.922695973412185E-29
3.2149999999999995E-5     79665.73836628406        -1.3199561088343115E9    5.909734539098015E-29
3.2250000000000005E-5     79797.54434340098        -1.3161634335039294E9    5.896764500723316E-29
3.235E-5                  79928.97105298487        -1.3123707581735487E9    5.883343277183417E-29
3.245E-5                  80060.0184950357         -1.3085780828431685E9    5.871466647569442E-29
3.2550000000000005E-5     80190.68666955351        -1.3047854075127904E9    5.859217792875629E-29
3.265E-5                  80320.97557653824        -1.3009927321824138E9    5.848158121140224E-29
3.275E-5                  80450.88521599           -1.2972000568520331E9    5.836527705828192E-29
3.285E-5                  80580.41558790868        -1.2934073815216584E9    5.825037815631621E-29
3.295E-5                  80709.56669229429        -1.289614706191274E9     5.813882702989442E-29
3.3050000000000004E-5     80838.33852914695        -1.2858220308608968E9    5.804847975348988E-29
3.315E-5                  80966.73109846651        -1.2820293555305138E9    5.794090209606121E-29
3.325E-5                  81094.744400253          -1.278236680200131E9     5.783717735309428E-29
3.335E-5                  81222.37843450649        -1.2744440048697548E9    5.774901869737877E-29
3.345E-5                  81349.63320122697        -1.2706513295393753E9    5.765573233960471E-29
3.355E-5                  81476.50870041442        -1.2668586542089963E9    5.756960499370437E-29
3.365E-5                  81603.0049320688         -1.2630659788786163E9    5.748060332478982E-29
3.375E-5                  81729.40321660046        -1.2658455854940586E9    5.740438204168054E-29
3.3849999999999996E-5     81858.54293127135        -1.3044554462192688E9    5.73197383033807E-29
3.395E-5                  81988.89715700895        -1.3026290685318232E9    5.724174169917204E-29
3.405E-5                  82119.06874497769        -1.3008026908443794E9    5.717293355948649E-29
