% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 10:42
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     1555477.113398754        -1.8189730843230652E11   9.503928877930937E-18
1.5E-7                    1573623.122119279        -1.810228659781955E11    9.605337775583703E-18
2.5E-7                    1591681.686594393        -1.8014842352408398E11   1.0761251063111223E-17
3.5E-7                    1609652.8068240958       -1.792739810699732E11    1.1087194821875032E-17
4.5E-7                    1627536.4828083874       -1.7839953861586212E11   1.1405387927296276E-17
5.5E-7                    1645332.7145472683       -1.7752509616175098E11   1.2407004942037736E-17
6.5E-7                    1663041.5020407378       -1.7665065370763992E11   1.2468646363491614E-17
7.5E-7                    1680662.8452887966       -1.757762112535287E11    1.3074923081006281E-17
8.5E-7                    1698196.7442914443       -1.749017687994181E11    1.3312863933136569E-17
9.5E-7                    1715602.3947000247       -1.7353356708710583E11   1.399049302016102E-17
1.05E-6                   1732915.6466917712       -1.7273147274783875E11   1.4357785836656584E-17
1.15E-6                   1750148.689249592        -1.7192937840857214E11   1.457200197736072E-17
1.25E-6                   1767301.522373486        -1.7112728406930524E11   1.5182701555556583E-17
1.3500000000000002E-6     1784374.1460634524       -1.7032518973003815E11   1.544006123475799E-17
1.4499999999999999E-6     1801366.5603194935       -1.695230953907713E11    1.5925537454042227E-17
1.55E-6                   1818278.7651416075       -1.6872100105150418E11   1.6094364680514473E-17
1.65E-6                   1835110.7605297947       -1.6791890671223737E11   1.6511611883783342E-17
1.75E-6                   1851862.5464840545       -1.671168123729704E11    1.6533121489279456E-17
1.85E-6                   1868534.1230043888       -1.6631471803370343E11   1.6839970818306068E-17
1.95E-6                   1885125.4900907953       -1.6551262369443646E11   1.6998989310869425E-17
2.0500000000000003E-6     1901636.6477432759       -1.6471052935516943E11   1.7099130755507104E-17
2.15E-6                   1918067.5959618294       -1.6390843501590265E11   1.7112340558090396E-17
2.25E-6                   1934418.3347464562       -1.6310634067663568E11   1.7198331367926268E-17
2.35E-6                   1950688.8640971563       -1.6230424633736877E11   1.7231106847752266E-17
2.45E-6                   1966879.1840139306       -1.6150215199810193E11   1.7151466428678862E-17
2.55E-6                   1982989.2944967768       -1.6070005765883496E11   1.7064734486608286E-17
2.65E-6                   1999019.1955456967       -1.5989796331956787E11   1.6976188583722653E-17
2.75E-6                   2014968.8871606905       -1.590958689803009E11    1.6887160538174692E-17
2.8500000000000002E-6     2030838.3693417578       -1.582937746410343E11    1.679671299303176E-17
2.95E-6                   2046627.6420888973       -1.574916803017672E11    1.6707419077420087E-17
3.0500000000000004E-6     2062336.7054021112       -1.5668958596250024E11   1.662114872249862E-17
3.15E-6                   2077965.5592813964       -1.5588749162323315E11   1.6532922386102532E-17
3.25E-6                   2093514.2037267569       -1.550853972839668E11    1.6442524669917326E-17
3.35E-6                   2108948.3393805176       -1.5389470806839322E11   1.6353000606197117E-17
3.45E-6                   2124294.146832021        -1.5302144096168402E11   1.6256240169741016E-17
3.5500000000000003E-6     2139552.627572853        -1.5214817385497415E11   1.617222901733087E-17
3.65E-6                   2154789.1820316045       -1.536997091566923E11    1.607789150467674E-17
3.75E-6                   2170122.404348716        -1.5296473718553094E11   1.5984631611047395E-17
3.85E-6                   2185382.129468711        -1.5222976521437027E11   1.5892465275815787E-17
3.95E-6                   2200611.0054795165       -1.527319853280792E11    1.5804617798198716E-17
4.05E-6                   2215832.013075848        -1.516881665985528E11    1.571534755833111E-17
4.15E-6                   2230948.638799226        -1.506443478690263E11    1.5625748447946625E-17
4.250000000000001E-6      2245960.882649653        -1.4960052913949945E11   1.553024035987685E-17
4.35E-6                   2260830.50851466         -1.4719652765957587E11   1.5437642290857166E-17
4.45E-6                   2275509.110491918        -1.4637551188560815E11   1.5352885421142892E-17
4.5500000000000005E-6     2290105.610891781        -1.4555449611164062E11   1.5258628428665276E-17
4.6499999999999995E-6     2304620.009714247        -1.44733480337672E11     1.5168962473081108E-17
4.75E-6                   2319052.306959315        -1.4391246456370398E11   1.5078430037486355E-17
4.85E-6                   2333453.1640243493       -1.4449911465875726E11   1.4990336488173106E-17
4.950000000000001E-6      2347855.6296782573       -1.4355019841942694E11   1.4899944659113962E-17
5.05E-6                   2362163.203708234        -1.426012821800968E11    1.4806928429058346E-17
5.15E-6                   2376375.8861142765       -1.416523659407666E11    1.4716166862846435E-17
5.2500000000000006E-6     2390493.6768963872       -1.4070344970143658E11   1.462797519467104E-17
5.35E-6                   2404516.5760545656       -1.397545334621065E11    1.4542907778340796E-17
5.45E-6                   2418444.583588809        -1.3880561722277634E11   1.4452542279232765E-17
5.55E-6                   2432277.6994991205       -1.3785670098344638E11   1.4367823250135194E-17
5.65E-6                   2446015.923785498        -1.3690778474411618E11   1.4279953678887897E-17
5.75E-6                   2459659.2564479434       -1.3595886850478595E11   1.4193682982118452E-17
5.85E-6                   2473207.697486455        -1.3500995226545584E11   1.410774896427405E-17
5.950000000000001E-6      2486661.2469010344       -1.3406103602612592E11   1.4021223141673977E-17
6.05E-6                   2500019.904691681        -1.3311211978679578E11   1.3933318736836912E-17
6.15E-6                   2513283.6708583934       -1.3216320354746524E11   1.3848416182376744E-17
6.25E-6                   2526452.5454011736       -1.3121428730813554E11   1.3762549508942507E-17
6.35E-6                   2539526.5283200215       -1.3026537106880531E11   1.367587988827866E-17
6.45E-6                   2552505.6196149345       -1.2931645482947507E11   1.3590670967849721E-17
6.550000000000001E-6      2565389.819285916        -1.2836753859014511E11   1.3508532378199804E-17
6.65E-6                   2578179.127332964        -1.2741862235081493E11   1.3427337504443116E-17
6.75E-6                   2590873.543756079        -1.2646970611148482E11   1.334730291802675E-17
6.8500000000000005E-6     2603473.0685552605       -1.2552078987215462E11   1.3267739624401788E-17
6.9499999999999995E-6     2615977.70173051         -1.245718736328247E11    1.3189220165051731E-17
7.05E-6                   2628386.515781978        -1.2359455908739462E11   1.3110529023780416E-17
7.15E-6                   2640717.2095373995       -1.2301931602104271E11   1.303248698555985E-17
7.250000000000001E-6      2652990.378986187        -1.2244407295469168E11   1.2955357967292929E-17
7.35E-6                   2665206.024128338        -1.218688298883399E11    1.288100130878182E-17
7.45E-6                   2677364.144963855        -1.212935868219885E11    1.2805613329888146E-17
7.5500000000000006E-6     2689464.741492736        -1.2071834375563666E11   1.2731865307537476E-17
7.65E-6                   2701507.8137149815       -1.201431006892852E11    1.2660449201529693E-17
7.75E-6                   2713493.361630594        -1.1956785762293369E11   1.2587404439468074E-17
7.85E-6                   2725421.385239569        -1.1899261455658215E11   1.2517136176792918E-17
7.95E-6                   2737291.8845419097       -1.1841737149023065E11   1.2448863225970214E-17
8.050000000000001E-6      2749104.859537615        -1.178421284238789E11    1.2378763261589256E-17
8.15E-6                   2760860.310226686        -1.1726688535752724E11   1.2312465258580976E-17
8.25E-6                   2772558.2366091213       -1.1669164229117584E11   1.2245549670963336E-17
8.35E-6                   2784198.6386849205       -1.1611639922482416E11   1.2179073090159336E-17
8.449999999999999E-6      2795781.516454086        -1.1554115615847261E11   1.2116159764228388E-17
8.550000000000001E-6      2807306.869916614        -1.1496591309212105E11   1.205330945335252E-17
8.65E-6                   2818774.69907251         -1.1439067002576952E11   1.1990616629631875E-17
8.750000000000001E-6      2830185.0039217696       -1.138154269594179E11    1.192717146813932E-17
8.85E-6                   2841537.7844643923       -1.1324018389306631E11   1.186734566507163E-17
8.949999999999999E-6      2852833.040700382        -1.1266494082671477E11   1.1807860975615287E-17
9.050000000000001E-6      2864070.772629737        -1.1208969776036334E11   1.1748402473807141E-17
9.15E-6                   2875250.980252455        -1.1151445469401164E11   1.1689436237475511E-17
9.25E-6                   2886373.663568539        -1.1093921162766022E11   1.1631144065857416E-17
9.35E-6                   2897438.822577987        -1.1036396856130826E11   1.1573912766672417E-17
9.450000000000001E-6      2908446.4572808          -1.0978872549495695E11   1.1517815689440735E-17
9.55E-6                   2919396.567676978        -1.0921348242860542E11   1.146077239883539E-17
9.65E-6                   2930289.1537665213       -1.0863823936225368E11   1.1402848341926799E-17
9.75E-6                   2941124.21554943         -1.0806299629590233E11   1.1346656012704454E-17
9.849999999999999E-6      2951901.7530257017       -1.074877532295506E11    1.1290905865008875E-17
9.950000000000001E-6      2962621.766195338        -1.0691251016319937E11   1.1236429364106388E-17
1.005E-5                  2973284.2550583417       -1.0633726709684753E11   1.1179589057669244E-17
1.015E-5                  2983889.2196147097       -1.0576202403049625E11   1.1125035292490303E-17
