% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 21:16
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rho * beta * hbar_const * c_const / m) (J/m)
3.85E-6                   18071.064242292658       -3.9968661871587114E9    1.7719668802546607E-26
3.95E-6                   18471.595198339815       -4.0319422335681124E9    1.7582523595451494E-26
4.05E-6                   18873.18301005682        -3.999814000772118E9     1.7471301478051248E-26
4.15E-6                   19271.557998494223       -3.96768576797613E9      1.7355317852570524E-26
4.250000000000001E-6      19666.720163652048       -3.935557535180141E9     1.722754055717626E-26
4.35E-6                   20058.504034330937       -3.8985244162362943E9    1.7121032621536342E-26
4.45E-6                   20447.15527387099        -3.8745003745650835E9    1.7022665538099003E-26
4.5500000000000005E-6     20833.40410924395        -3.850476332893867E9     1.6906979965662256E-26
4.6499999999999995E-6     21217.25054044978        -3.82645229122265E9      1.6803143361201572E-26
4.75E-6                   21598.694567488474       -3.802428249551431E9     1.671009257337855E-26
4.85E-6                   21979.144607755607       -3.8175257668811502E9    1.6606267338267743E-26
4.950000000000001E-6      22359.514695703336       -3.7898759920736547E9    1.6507925560249478E-26
5.05E-6                   22737.11980617033        -3.7622262172661614E9    1.6407943338670552E-26
5.15E-6                   23111.959939156568       -3.7345764424586663E9    1.630685266683295E-26
5.2500000000000006E-6     23484.03509466207        -3.706926667651173E9     1.6221511435642028E-26
5.35E-6                   23853.34527268682        -3.679276892843678E9     1.612798278637512E-26
5.45E-6                   24219.890473230804       -3.651627118036187E9     1.603584708188502E-26
5.55E-6                   24583.670696294048       -3.6239773432286935E9    1.5947619999844068E-26
5.65E-6                   24944.68594187654        -3.5963275684212003E9    1.5855164098883248E-26
5.75E-6                   25302.93620997829        -3.568677793613705E9     1.5760729884541382E-26
5.85E-6                   25658.421500599277       -3.541028018806209E9     1.5665549214275105E-26
5.950000000000001E-6      26011.141813739527       -3.5133782439987173E9    1.5574689241875468E-26
6.05E-6                   26361.097149399026       -3.485728469191224E9     1.5471504594090188E-26
6.15E-6                   26708.287507577777       -3.4580786943837266E9    1.5371617215144066E-26
6.25E-6                   27052.71288827577        -3.4304289195762343E9    1.5270697271840158E-26
6.35E-6                   27394.373291493026       -3.40277914476874E9      1.516964770018169E-26
6.45E-6                   27733.26871722952        -3.3751293699612465E9    1.5069012677110669E-26
6.550000000000001E-6      28069.39916548528        -3.3474795951537538E9    1.497135352023683E-26
6.65E-6                   28402.764636260275       -3.31982982034626E9      1.487482573384548E-26
6.75E-6                   28733.365129554524       -3.292180045538766E9     1.4779857890572216E-26
6.8500000000000005E-6     29061.20064536802        -3.2645302707312717E9    1.4685952012994654E-26
6.9499999999999995E-6     29386.27118370078        -3.2368804959237795E9    1.4592415076097596E-26
7.05E-6                   29708.629938352176       -3.213512638140714E9     1.4498815581387935E-26
7.15E-6                   30029.19154749735        -3.197719544762768E9     1.4405907586267264E-26
7.250000000000001E-6      30348.17384730473        -3.1819264513848257E9    1.431467448023344E-26
7.35E-6                   30665.576837774308       -3.1661333580068755E9    1.4226788232672576E-26
7.45E-6                   30981.400518906106       -3.150340264628932E9     1.4137128509441902E-26
7.5500000000000006E-6     31295.644890700103       -3.1345471712509823E9    1.404960259208008E-26
7.65E-6                   31608.309953156302       -3.1187540778730392E9    1.3964916357932938E-26
7.75E-6                   31919.39570627471        -3.1029609844950933E9    1.3878416765941368E-26
7.85E-6                   32228.902150055317       -3.0871678911171474E9    1.379514274033375E-26
7.95E-6                   32536.82928449814        -3.0713747977392015E9    1.3714234100491568E-26
8.050000000000001E-6      32843.177109603166       -3.055581704361254E9     1.3631690406630454E-26
8.15E-6                   33147.9456253704         -3.039788610983306E9     1.355351163908279E-26
8.25E-6                   33451.134831799835       -3.0239955176053615E9    1.3474783602813106E-26
8.35E-6                   33752.74472889146        -3.008202424227416E9     1.3396764758411755E-26
8.449999999999999E-6      34052.775316645304       -2.9924093308494687E9    1.3322867529020478E-26
8.550000000000001E-6      34351.226595061344       -2.9766162374715247E9    1.3249310555138726E-26
8.65E-6                   34648.09856413961        -2.96082314409358E9      1.3176071180600867E-26
8.750000000000001E-6      34943.39122388008        -2.945030050715629E9     1.3101868177616685E-26
8.85E-6                   35237.10457428273        -2.9292369573376856E9    1.303219073146638E-26
8.949999999999999E-6      35529.2386153476         -2.9134438639597406E9    1.2962842056240613E-26
9.050000000000001E-6      35819.793347074694       -2.8976507705817947E9    1.2893689118006795E-26
9.15E-6                   36108.76876946396        -2.881857677203849E9     1.282503075850151E-26
9.25E-6                   36396.16488251546        -2.866064583825906E9     1.2757257746553025E-26
9.35E-6                   36681.98168622914        -2.850271490447952E9     1.2690781103171037E-26
9.450000000000001E-6      36966.219180605054       -2.83447839707001E9      1.2625476741087643E-26
9.55E-6                   37248.87736564315        -2.8186853036920633E9    1.2559072745688566E-26
9.65E-6                   37529.956241343454       -2.802892210314117E9     1.249167383995387E-26
9.75E-6                   37809.45580770598        -2.787099116936173E9     1.2426289129953423E-26
9.849999999999999E-6      38087.3760647307         -2.771306023558223E9     1.236141526632562E-26
9.950000000000001E-6      38363.71701241761        -2.7555129301802783E9    1.2298002639788016E-26
1.005E-5                  38638.478650766745       -2.739719836802335E9     1.2231885620425565E-26
1.015E-5                  38911.66097977809        -2.723926743424393E9     1.2168408405454913E-26
1.025E-5                  39183.54378791481        -2.7119659824192314E9    1.2104537574604659E-26
1.0350000000000001E-5     39454.03009521655        -2.697760163615863E9     1.2041614406722555E-26
1.045E-5                  39723.09582063798        -2.683554344812494E9     1.1979433695237535E-26
1.055E-5                  39990.740964179065       -2.6693485260091224E9    1.1915614939135441E-26
1.065E-5                  40258.06018330334        -2.6676026481867213E9    1.1854291740289564E-26
1.0749999999999999E-5     40524.18184865627        -2.6548306588718586E9    1.1789456391319133E-26
1.0850000000000001E-5     40789.02631507773        -2.6420586695569997E9    1.1726192722753295E-26
1.095E-5                  41052.593582567686       -2.629286680242137E9     1.1663923713789204E-26
1.1050000000000001E-5     41314.883651126154       -2.616514690927283E9     1.1601632507557598E-26
1.115E-5                  41575.896520753144       -2.603742701612417E9     1.15387017806428E-26
1.1249999999999999E-5     41835.63219144863        -2.5909707122975593E9    1.1475805941436695E-26
1.1350000000000001E-5     42094.090663212664       -2.5781987229827037E9    1.1415806098099843E-26
1.145E-5                  42351.27193604518        -2.565426733667843E9     1.135426468892125E-26
1.155E-5                  42607.17600994622        -2.5526547443529844E9    1.129483588364051E-26
1.165E-5                  42861.802884915785       -2.5398827550381203E9    1.123488045124938E-26
1.1750000000000001E-5     43115.15256095385        -2.5271107657232656E9    1.1175200560535502E-26
1.185E-5                  43367.22503806044        -2.5143387764084044E9    1.1117721841678886E-26
1.195E-5                  43618.020316235525       -2.501566787093542E9     1.1059557344111748E-26
1.205E-5                  43867.53839547913        -2.4887947977786846E9    1.100189778822339E-26
1.2149999999999999E-5     44115.77927579127        -2.476022808463825E9     1.0947093447486702E-26
1.2250000000000001E-5     44362.74295717191        -2.463250819148968E9     1.0890608566944042E-26
1.235E-5                  44608.42943962107        -2.450478829834107E9     1.0834335915500205E-26
1.245E-5                  44852.838723138724       -2.4377068405192466E9    1.0781723667285451E-26
1.255E-5                  45095.970807724916       -2.4249348512043867E9    1.0726652403716688E-26
1.2650000000000001E-5     45337.825693379615       -2.4121628618895273E9    1.067406122790183E-26
1.275E-5                  45578.403380102805       -2.399390872574668E9     1.0624113062564633E-26
1.285E-5                  45817.703867894554       -2.3866188832598095E9    1.0572965898656719E-26
1.295E-5                  46055.72715675476        -2.3738468939449477E9    1.0518951122697647E-26
1.305E-5                  46287.345910049065       -2.3042881547283993E9    1.0471290112843712E-26
1.3150000000000001E-5     46517.4322441385         -2.2974385270605984E9    1.0423970861376318E-26
1.325E-5                  46746.83361546119        -2.2905888993927965E9    1.0373457116649129E-26
1.3350000000000001E-5     46975.55002401708        -2.283739271724992E9     1.0325698984370187E-26
1.345E-5                  47203.58146980618        -2.276889644057193E9     1.0282635444835356E-26
1.3549999999999999E-5     47430.927952828504       -2.2700400163893895E9    1.0235856845833611E-26
1.3650000000000001E-5     47657.58947308407        -2.2631903887215867E9    1.0190535442729113E-26
1.375E-5                  47883.56603057282        -2.2563407610537863E9    1.0146486421547261E-26
1.385E-5                  48108.85762529482        -2.249491133385984E9     1.0104065211114844E-26
1.395E-5                  48333.46425725002        -2.2426415057181807E9    1.0062173103449304E-26
1.4050000000000001E-5     48557.38592643847        -2.2357918780503783E9    1.0020299983094577E-26
1.415E-5                  48780.62263286012        -2.228942250382576E9     9.980090202855351E-27
1.425E-5                  49003.17437651497        -2.222092622714778E9     9.94092813190698E-27
1.435E-5                  49225.041157403066       -2.2152429950469723E9    9.901696171396226E-27
1.4449999999999999E-5     49446.22297552436        -2.2083933673791723E9    9.864603905574125E-27
1.4550000000000001E-5     49666.7198308789         -2.201543739711368E9     9.82600930853222E-27
1.465E-5                  49886.531723466636       -2.1946941120435686E9    9.790146786912286E-27
1.475E-5                  50105.65865328761        -2.187844484375764E9     9.754424687958833E-27
1.485E-5                  50324.10062034179        -2.18099485670796E9      9.719276789059366E-27
1.4950000000000001E-5     50541.85762462921        -2.1741452290401616E9    9.685319623900354E-27
1.505E-5                  50758.92966614983        -2.167295601372361E9     9.652193954570775E-27
1.515E-5                  50975.31674490368        -2.1604459737045555E9    9.620041112971823E-27
1.525E-5                  51191.01886089074        -2.153596346036756E9     9.587330072536914E-27
1.535E-5                  51406.036014111036       -2.1467467183689537E9    9.556560234512165E-27
1.545E-5                  51620.368204564526       -2.1398970907011528E9    9.526690735264002E-27
1.555E-5                  51834.01543225125        -2.1330474630333452E9    9.4968764385772E-27
1.565E-5                  52046.977697171205       -2.1261978353655462E9    9.466909241626701E-27
1.575E-5                  52259.254999324345       -2.1193482076977453E9    9.43698551033442E-27
1.585E-5                  52470.84733871074        -2.1124985800299454E9    9.407101171148268E-27
1.5949999999999998E-5     52681.75471533034        -2.1056489523621368E9    9.377318637361183E-27
1.6049999999999997E-5     52891.977129183164       -2.0987993246943398E9    9.347435490860265E-27
1.6150000000000003E-5     53101.51458026922        -2.091949697026534E9     9.317755555449787E-27
1.6250000000000002E-5     53310.24137360329        -2.0822519679022896E9    9.287917635378398E-27
1.635E-5                  53518.148294089166       -2.0758864418152728E9    9.258076594073165E-27
1.645E-5                  53725.41866196635        -2.069520915728252E9     9.228480951850205E-27
1.655E-5                  53932.05247723483        -2.0631553896412334E9    9.198703013308338E-27
1.665E-5                  54138.0497398946         -2.056789863554212E9     9.168920535795106E-27
1.675E-5                  54343.410449945666       -2.0504243374671957E9    9.1391253258372E-27
1.685E-5                  54548.134607388034       -2.0440588113801706E9    9.109422695081939E-27
1.695E-5                  54752.2222122217         -2.0376932852931535E9    9.079744175589804E-27
1.705E-5                  54955.673264446676       -2.0313277592061331E9    9.050109530051809E-27
1.715E-5                  55158.487764062935       -2.0249622331191125E9    9.020458983193391E-27
1.7250000000000003E-5     55360.6657110705         -2.018596707032095E9     8.990703705875696E-27
1.735E-5                  55562.207105469344       -2.0122311809450762E9    8.960982586408298E-27
1.745E-5                  55763.11194725951        -2.0058656548580542E9    8.931404420392783E-27
1.755E-5                  55963.38023644095        -1.9995001287710345E9    8.90185679232572E-27
1.765E-5                  56163.011973013694       -1.9931346026840167E9    8.872272933963795E-27
1.7749999999999998E-5     56362.00715697775        -1.9867690765969937E9    8.842685970103845E-27
1.785E-5                  56560.3657883331         -1.9804035505099747E9    8.813071676926953E-27
1.7950000000000003E-5     56758.087867079754       -1.9740380244229543E9    8.783412415724249E-27
1.805E-5                  56955.173393217694       -1.967672498335935E9     8.75381215788766E-27
1.815E-5                  57151.62236674694        -1.9613069722489197E9    8.72420091040391E-27
1.825E-5                  57347.43478766747        -1.9549414461618986E9    8.694594680837411E-27
1.8350000000000002E-5     57542.610655979326       -1.948575920074876E9     8.66491107690388E-27
1.845E-5                  57737.14997168247        -1.942210393987859E9     8.63535906401818E-27
1.855E-5                  57931.052734776895       -1.9358448679008403E9    8.605755413664863E-27
1.865E-5                  58124.318945262625       -1.9294793418138173E9    8.576055542402848E-27
1.875E-5                  58316.94860313965        -1.923113815726799E9     8.546357395264707E-27
1.8849999999999997E-5     58508.941708407976       -1.9167482896397836E9    8.516612169227035E-27
1.8950000000000003E-5     58700.29826106762        -1.9103827635527604E9    8.486908514214488E-27
1.9050000000000002E-5     58891.018261118545       -1.9040172374657402E9    8.457059117015776E-27
1.915E-5                  59081.10170856077        -1.8976517113787217E9    8.427232148526548E-27
1.925E-5                  59270.548603394265       -1.8912861852917004E9    8.397416726713482E-27
1.935E-5                  59459.35894561911        -1.884920659204684E9     8.367542927238671E-27
1.945E-5                  59647.5327352352         -1.8785551331176634E9    8.337605791787913E-27
1.955E-5                  59835.069972242636       -1.8721896070306442E9    8.307708615593534E-27
1.965E-5                  60021.97065664136        -1.865824080943624E9     8.277716137381282E-27
1.975E-5                  60208.23478843137        -1.8594585548566008E9    8.247624638983405E-27
1.985E-5                  60393.86236761268        -1.853093028769584E9     8.217431483571003E-27
1.995E-5                  60578.85339418528        -1.8467275026825662E9    8.187776401851842E-27
2.005E-5                  60763.207868149184       -1.840361976595544E9     8.160759682109738E-27
2.0150000000000002E-5     60946.92578950439        -1.8339964505085232E9    8.132172494005048E-27
2.025E-5                  61130.00715825088        -1.8276309244215074E9    8.103730647897832E-27
2.035E-5                  61312.45197438871        -1.821265398334486E9     8.075650014117033E-27
2.045E-5                  61494.26023791777        -1.8148998722474644E9    8.047193391758902E-27
2.0549999999999998E-5     61675.43194883817        -1.8085343461604452E9    8.02002468189292E-27
2.065E-5                  61855.967107149874       -1.8021688200734277E9    7.992969543673085E-27
2.0750000000000003E-5     62035.86571285288        -1.795803293986411E9     7.964620397381221E-27
2.0850000000000002E-5     62215.12776594715        -1.789437767899384E9     7.937853555148321E-27
2.095E-5                  62393.75326643274        -1.783072241812365E9     7.911719768828618E-27
2.105E-5                  62571.74221430963        -1.7767067157253475E9    7.885430896189458E-27
2.115E-5                  62749.09460957781        -1.7703411896383305E9    7.858065035497429E-27
2.125E-5                  62925.81045223729        -1.7639756635513086E9    7.832603982965977E-27
2.135E-5                  63101.88974228808        -1.7576101374642916E9    7.807166515491494E-27
2.145E-5                  63277.33247973013        -1.7512446113772736E9    7.780699482816272E-27
2.155E-5                  63452.13866456355        -1.7448790852902489E9    7.756338751570158E-27
2.165E-5                  63626.3082967882         -1.7385135592032294E9    7.731161771485845E-27
2.175E-5                  63799.84137640416        -1.7321480331162105E9    7.706411789945585E-27
2.1850000000000003E-5     63972.990912266796       -1.727949382305039E9     7.681478954864211E-27
2.195E-5                  64145.429102327435       -1.7208144189077172E9    7.65846425044971E-27
2.205E-5                  64317.15379604834        -1.7136794555103972E9    7.634417787978307E-27
2.215E-5                  64488.16499342953        -1.7065444921130753E9    7.611603032440996E-27
2.225E-5                  64658.462694470974       -1.6994095287157574E9    7.588021118845725E-27
2.2349999999999998E-5     64828.04689917267        -1.6922745653184352E9    7.566153311350143E-27
2.245E-5                  64995.98146455106        -1.6683957386254463E9    7.542342854780869E-27
2.2550000000000003E-5     65162.676493985105       -1.6655048500552368E9    7.521380846982463E-27
2.265E-5                  65329.08243456213        -1.6626139614850302E9    7.500633373531593E-27
2.275E-5                  65495.19928628211        -1.659723072914816E9     7.478199130356804E-27
2.285E-5                  65661.0270491451         -1.656832184344613E9     7.458050653758343E-27
2.2950000000000002E-5     65826.56572315104        -1.6539412957744036E9    7.43663371515648E-27
2.305E-5                  65991.81530829995        -1.651050407204194E9     7.416692159209919E-27
2.315E-5                  66157.07397848071        -1.663574218669032E9     7.394957376601302E-27
2.325E-5                  66323.24128431383        -1.6597718979939234E9    7.375639129333475E-27
2.335E-5                  66489.0283580795         -1.6559695773188186E9    7.357579405338265E-27
2.345E-5                  66654.4351997776         -1.6521672566437066E9    7.336349128076548E-27
2.3550000000000003E-5     66819.46180940824        -1.6483649359686E9       7.317930729780947E-27
2.3650000000000002E-5     66984.10818697134        -1.6445626152934883E9    7.299306703858158E-27
2.375E-5                  67148.37433246693        -1.6407602946183786E9    7.280842653777926E-27
2.385E-5                  67312.26024589501        -1.6369579739432719E9    7.261634024812655E-27
2.395E-5                  67475.76592725559        -1.6331556532681594E9    7.24442270580448E-27
2.405E-5                  67638.89137654862        -1.6293533325930507E9    7.226494035424905E-27
2.415E-5                  67801.63659377421        -1.6255510119179425E9    7.209205576930046E-27
2.425E-5                  67964.00157893222        -1.6217486912428343E9    7.190515119390409E-27
2.435E-5                  68125.98633202276        -1.6179463705677242E9    7.172709466514925E-27
2.445E-5                  68287.59085304575        -1.614144049892615E9     7.156281629991298E-27
2.455E-5                  68448.81514200126        -1.610341729217506E9     7.139629634539512E-27
2.465E-5                  68609.65919888928        -1.606539408542396E9     7.123188748648044E-27
2.4750000000000002E-5     68770.12302370978        -1.6027370878672857E9    7.106519354938629E-27
2.485E-5                  68930.20661646276        -1.5989347671921775E9    7.089914853509866E-27
2.495E-5                  69089.90997714817        -1.5951324465170705E9    7.074455733409813E-27
2.505E-5                  69249.23310576612        -1.591330125841959E9     7.05919279007485E-27
2.5149999999999998E-5     69408.17600231658        -1.5875278051668491E9    7.0438860786543E-27
2.525E-5                  69566.73866679952        -1.5837254844917407E9    7.028524771119312E-27
2.5350000000000003E-5     69724.92109921495        -1.5799231638166332E9    7.013052782088805E-27
2.5450000000000002E-5     69882.72329956284        -1.5761208431415224E9    6.997629457923553E-27
2.555E-5                  70040.14526784327        -1.5723185224664116E9    6.982120560511733E-27
2.565E-5                  70197.18700405613        -1.5685162017913034E9    6.966605197694504E-27
2.575E-5                  70353.84850820152        -1.5647138811161947E9    6.950841565268214E-27
2.585E-5                  70510.12978027936        -1.5609115604410841E9    6.935193690410817E-27
2.595E-5                  70666.03082028971        -1.557109239765976E9     6.919283219172056E-27
2.605E-5                  70821.55162823258        -1.553306919090864E9     6.903469348568217E-27
2.615E-5                  70976.69220410788        -1.5495045984157553E9    6.887488050393786E-27
2.625E-5                  71131.45254791572        -1.545702277740649E9     6.871627842400103E-27
2.635E-5                  71285.83265965602        -1.5418999570655375E9    6.85582267275737E-27
2.6450000000000003E-5     71439.83253932883        -1.5380976363904285E9    6.839854000706742E-27
2.655E-5                  71593.4521869341         -1.5342953157153194E9    6.823655662222226E-27
2.665E-5                  71746.6916024719         -1.5304929950402107E9    6.807500790095603E-27
2.675E-5                  71899.55078594216        -1.5266906743651E9       6.791277210446962E-27
2.685E-5                  72052.0297373449         -1.52288835368999E9      6.775043154908491E-27
2.695E-5                  72204.12845668015        -1.5190860330148835E9    6.758814062743455E-27
2.705E-5                  72355.84694394791        -1.515283712339772E9     6.742490005396301E-27
2.7150000000000003E-5     72507.18519914811        -1.5114813916646624E9    6.726163852994624E-27
2.725E-5                  72658.14322228084        -1.5076790709895546E9    6.709841598430595E-27
2.735E-5                  72808.72101334602        -1.5038767503144453E9    6.69336358388762E-27
2.745E-5                  72958.91857234371        -1.500074429639335E9     6.676876018979064E-27
2.7550000000000002E-5     73108.73589927387        -1.4962721089642255E9    6.660307639762252E-27
2.765E-5                  73258.17299413655        -1.4924697882891161E9    6.643768419195896E-27
2.775E-5                  73407.22985693169        -1.4886674676140094E9    6.627178113588247E-27
2.785E-5                  73555.90648765935        -1.4848651469388978E9    6.610571306821463E-27
2.795E-5                  73704.20288631949        -1.4810628262637894E9    6.593946774306715E-27
2.805E-5                  73852.11905291211        -1.4772605055886796E9    6.577266349362449E-27
2.8150000000000003E-5     73999.65498743721        -1.4734581849135716E9    6.560535343795163E-27
2.8250000000000002E-5     74146.81068989483        -1.4696558642384624E9    6.543805561294828E-27
2.835E-5                  74293.58616028492        -1.4658535435633514E9    6.527030259539005E-27
2.845E-5                  74439.98139860749        -1.4620512228882432E9    6.510250973828603E-27
2.855E-5                  74585.99640486258        -1.4582489022131329E9    6.493375470582652E-27
2.865E-5                  74731.6311790501         -1.4544465815380259E9    6.476504802943879E-27
2.875E-5                  74876.88572117017        -1.4506442608629146E9    6.4596193458110506E-27
2.885E-5                  75021.7600312227         -1.4468419401878057E9    6.4427402731212156E-27
2.895E-5                  75166.25410920773        -1.4430396195126967E9    6.4258799192549074E-27
2.905E-5                  75310.36795512524        -1.4392372988375843E9    6.4089930709787894E-27
2.915E-5                  75454.10156897522        -1.435434978162479E9     6.392095769491753E-27
2.9250000000000003E-5     75597.45495075773        -1.4316326574873674E9    6.3752632569099906E-27
2.9350000000000002E-5     75740.4281004727         -1.42783033681226E9      6.358360295974749E-27
2.945E-5                  75883.02101812017        -1.4240280161371498E9    6.341452317544243E-27
2.955E-5                  76025.23370370013        -1.4202256954620407E9    6.32463248364996E-27
2.965E-5                  76167.0661572126         -1.4164233747869308E9    6.307844048975516E-27
2.9749999999999998E-5     76308.5183786575         -1.4126210541118221E9    6.2910466317061504E-27
2.985E-5                  76449.59036803494        -1.40881873343671E9      6.274339913561255E-27
2.9950000000000003E-5     76590.28212534488        -1.405016412761603E9     6.2576150494735235E-27
3.0050000000000002E-5     76730.59365058727        -1.401214092086492E9     6.240938352081502E-27
3.015E-5                  76870.52494376218        -1.397411771411384E9     6.2243717721145345E-27
3.025E-5                  77010.07600486955        -1.3936094507362754E9    6.207790231141368E-27
3.035E-5                  77149.24683390942        -1.3898071300611663E9    6.1912774541853315E-27
3.045E-5                  77288.0374308818         -1.386004809386054E9     6.174913220802544E-27
3.0550000000000004E-5     77426.44779578665        -1.3822024887109485E9    6.158486645992782E-27
3.065E-5                  77564.47792862401        -1.3784001680358393E9    6.142104687094646E-27
3.075E-5                  77702.12782939381        -1.37459784736073E9      6.125906148778482E-27
3.085E-5                  77839.3974980961         -1.3707955266856198E9    6.1097505945079585E-27
3.095E-5                  77976.28693473092        -1.3669932060105073E9    6.09356995743526E-27
3.105E-5                  78112.79613929821        -1.3631908853353994E9    6.077567537348892E-27
3.115E-5                  78248.92511179802        -1.3593885646602914E9    6.0616642100505164E-27
3.125E-5                  78384.6738522303         -1.355586243985183E9     6.0459948396649886E-27
3.135E-5                  78520.04236059506        -1.351783923310073E9     6.030636924738728E-27
3.145E-5                  78655.0306368923         -1.3479816026349626E9    6.015324671664848E-27
3.155E-5                  78789.63868112203        -1.344179281959853E9     6.000291657832319E-27
3.165E-5                  78923.86649328427        -1.3403769612847443E9    5.985254133973955E-27
3.175E-5                  79057.71407337897        -1.3365746406096354E9    5.970953030890103E-27
3.185E-5                  79191.1814214062         -1.3327723199345267E9    5.957152239245738E-27
3.195E-5                  79324.26853736589        -1.3289699992594151E9    5.943075589151032E-27
3.205E-5                  79456.97542125806        -1.3251676785843077E9    5.9291021837580505E-27
3.2149999999999995E-5     79589.30207308274        -1.321365357909201E9     5.916110120755409E-27
3.2250000000000005E-5     79721.24849283992        -1.3175630372340875E9    5.903109465340328E-27
3.235E-5                  79852.81468052958        -1.3137607165589807E9    5.889656385387901E-27
3.245E-5                  79984.0006361517         -1.309958395883871E9     5.8777524811514755E-27
3.2550000000000005E-5     80114.80635970636        -1.3061560752087615E9    5.8654754015903785E-27
3.265E-5                  80245.23185119344        -1.302353754533652E9     5.854391039292601E-27
3.275E-5                  80375.2771106131         -1.2985514338585463E9    5.842734219165297E-27
3.285E-5                  80504.94213796518        -1.2947491131834378E9    5.8312185090395254E-27
3.295E-5                  80634.22693324977        -1.29094679250832E9      5.820038648624158E-27
3.3050000000000004E-5     80763.13149646684        -1.2871444718332198E9    5.810985505362357E-27
3.315E-5                  80891.65582761644        -1.2833421511581073E9    5.800204302040464E-27
3.325E-5                  81019.79992669844        -1.279539830482997E9     5.789809536822321E-27
3.335E-5                  81147.56379371298        -1.2757375098078842E9    5.780976149055222E-27
3.345E-5                  81274.94742866003        -1.2719351891327758E9    5.771628514621944E-27
3.355E-5                  81401.95083153958        -1.2681328684576693E9    5.7629989905123236E-27
3.365E-5                  81528.57400235158        -1.2643305477825584E9    5.754081271562558E-27
3.375E-5                  81655.09923543636        -1.2671232632742872E9    5.746445431900729E-27
3.3849999999999996E-5     81784.374284408          -1.3058480746685486E9    5.737964929095178E-27
3.395E-5                  81914.86762108612        -1.3040186588931131E9    5.730151197802103E-27
