% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 7 2016, 22:04
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     28400.285834781505       -1.4728056235907639E10   7.646133493961881E-19
1.5E-7                    29869.046944644157       -1.4647165961345436E10   7.722345841518312E-19
2.5E-7                    31329.719027050585       -1.4566275686783232E10   8.652742314293391E-19
3.5E-7                    32782.3020820008         -1.4485385412221033E10   8.9101261193569E-19
4.5E-7                    34226.7961094948         -1.4404495137658825E10   9.160995705610362E-19
5.5E-7                    35663.20110953257        -1.432360486309663E10    9.965506297886936E-19
6.5E-7                    37091.51708211412        -1.4242714588534428E10   1.0007659822494603E-18
7.5E-7                    38511.74402723946        -1.4161824313972227E10   1.0491076596954872E-18
8.5E-7                    39923.88194490857        -1.4080934039410027E10   1.067562406206681E-18
9.5E-7                    41324.911183378295       -1.3963569958714798E10   1.1216325326881526E-18
1.05E-6                   42717.499802618004       -1.3888202426079601E10   1.1505232348169393E-18
1.15E-6                   44102.551668594206       -1.3812834893444407E10   1.1669748599459087E-18
1.25E-6                   45480.066781306894       -1.3737467360809214E10   1.2155405111090126E-18
1.3500000000000002E-6     46850.04514075603        -1.3662099828174015E10   1.2354836416960621E-18
1.4499999999999999E-6     48212.486746941686       -1.3586732295538818E10   1.2738979374141295E-18
1.55E-6                   49567.39159986381        -1.3511364762903618E10   1.286664869529456E-18
1.65E-6                   50914.759699522416       -1.3435997230268421E10   1.3195448489356519E-18
1.75E-6                   52254.59104591749        -1.3360629697633223E10   1.3203704506614384E-18
1.85E-6                   53586.88563904908        -1.3285262164998028E10   1.3443316068176525E-18
1.95E-6                   54911.64347891709        -1.3209894632362827E10   1.3563364847746409E-18
2.0500000000000003E-6     56228.86456552161        -1.3134527099727627E10   1.3635595412294575E-18
2.15E-6                   57538.54889886262        -1.3059159567092438E10   1.363773519290377E-18
2.25E-6                   58840.69647894011        -1.2983792034457241E10   1.3699272010768043E-18
2.35E-6                   60135.307305754075       -1.290842450182204E10    1.371747384874903E-18
2.45E-6                   61422.38137930453        -1.283305696918684E10    1.3645296190097461E-18
2.55E-6                   62701.91869959146        -1.2757689436551647E10   1.3567287435158857E-18
2.65E-6                   63973.919266614845       -1.2682321903916454E10   1.3488408276914449E-18
2.75E-6                   65238.38308037473        -1.2606954371281246E10   1.3409630433869122E-18
2.8500000000000002E-6     66495.31014087112        -1.253158683864606E10    1.3329549553118825E-18
2.95E-6                   67744.70044810393        -1.2456219306010853E10   1.3250991190241085E-18
3.0500000000000004E-6     68986.5540020733         -1.238085177337566E10    1.3175291329238071E-18
3.15E-6                   70220.87080277904        -1.230548424074046E10    1.3098088281560992E-18
3.25E-6                   71447.65085022134        -1.2230116708105267E10   1.3019346665753024E-18
3.35E-6                   72664.28855711802        -1.2125107910731007E10   1.2942014707283927E-18
3.45E-6                   73872.74811819058        -1.2044083310720407E10   1.285925947358053E-18
3.5500000000000003E-6     75073.10521926207        -1.1963058710709787E10   1.2786366550312534E-18
3.65E-6                   76271.9942133246         -1.212885172233837E10    1.270601845658956E-18
3.75E-6                   77481.83888833143        -1.206804177779826E10    1.2626712597132886E-18
3.85E-6                   78685.60256888425        -1.2007231833258179E10   1.2548752861918798E-18
3.95E-6                   79886.82025182106        -1.2049061393462992E10   1.2473753219646696E-18
4.05E-6                   81087.43360022122        -1.1963205574540695E10   1.2398672506289572E-18
4.15E-6                   82279.46136672917        -1.1877349755618452E10   1.2323353537617113E-18
4.250000000000001E-6      83462.90355134492        -1.1791493936696203E10   1.2243250836502677E-18
4.35E-6                   84634.73530582679        -1.1598151691590816E10   1.2166141360520603E-18
4.45E-6                   85791.1816281224         -1.1530774754322E10      1.2095493555900067E-18
4.5500000000000005E-6     86940.89025669117        -1.1463397817053164E10   1.2017117900298435E-18
4.6499999999999995E-6     88083.86119153305        -1.139602087978431E10    1.1942705151789074E-18
4.75E-6                   89220.09443264801        -1.1328643942515451E10   1.1868150907398331E-18
4.85E-6                   90353.6599389846         -1.1374345504587517E10   1.179517060005464E-18
