% Model:              3D_chameleons.mph
% Version:            COMSOL 5.0.0.243
% Date:               Apr 8 2016, 14:13
% Dimension:          1
% Nodes:              5000
% Expressions:        3
% Description:        Dependent variable u2, Gradient of u2, x component, Integral on the sphere with radius r
% cln5x                   u2 (1/m)                 u2x (1/m^2)              ballint(2.5e-6[m], -u2x * rhobead * beta * hbar_const * c_const / m) (J/m)
5.0000000000000004E-8     101.29247818357945       -1.5764245296213195E9    7.832746419050435E-17
1.5E-7                    258.1177738422913        -1.5600813835529168E9    7.866141126992862E-17
2.5E-7                    413.30875489416286       -1.5437382374845142E9    8.824533926550075E-17
3.5E-7                    566.8654213391942        -1.5273950914161115E9    9.047762898407518E-17
4.5E-7                    718.7877731773849        -1.5110519453477092E9    9.263365263893221E-17
5.5E-7                    869.0758104087361        -1.4947087992793057E9    1.0079201870627247E-16
6.5E-7                    1017.7295330332466       -1.4783656532109036E9    1.0060208978766299E-16
7.5E-7                    1164.7489410509165       -1.462022507142501E9     1.0521062749765448E-16
8.5E-7                    1310.1340344617465       -1.4456793610740983E9    1.0653082527395602E-16
9.5E-7                    1454.1336842701194       -1.4326019381874342E9    1.1173248998342489E-16
1.05E-6                   1596.5871818398457       -1.4164680132070959E9    1.1417065609200348E-16
1.15E-6                   1737.4272869115384       -1.4003340882267575E9    1.1521993275708976E-16
1.25E-6                   1876.6539994851983       -1.384200163246419E9     1.197590657479818E-16
1.3500000000000002E-6     2014.2673195608222       -1.3680662382660806E9    1.2123292175142496E-16
1.4499999999999999E-6     2150.2672471384135       -1.3519323132857423E9    1.24694912950447E-16
1.55E-6                   2284.653782217971        -1.3357983883054037E9    1.2541860234167414E-16
1.65E-6                   2417.4269247994944       -1.3196644633250651E9    1.2829738414616694E-16
1.75E-6                   2548.586674882984        -1.3035305383447266E9    1.2774945362364246E-16
1.85E-6                   2678.13303246844         -1.2873966133643885E9    1.2972345410532599E-16
1.95E-6                   2806.065997555861        -1.27126268838405E9      1.3045385718864207E-16
2.0500000000000003E-6     2932.3855701452494       -1.2551287634037113E9    1.3064186813369702E-16
2.15E-6                   3057.0917502366033       -1.2389948384233732E9    1.3013228590001182E-16
2.25E-6                   3180.184537829924        -1.2228609134430346E9    1.3032615533089677E-16
2.35E-6                   3301.6639329252102       -1.2067269884626958E9    1.3001330187652483E-16
2.45E-6                   3421.529935522464        -1.1905930634823573E9    1.2883134188928863E-16
2.55E-6                   3539.7825456216833       -1.1744591385020185E9    1.2755150212052477E-16
2.65E-6                   3656.4217632228665       -1.1583252135216806E9    1.2634847817522944E-16
2.75E-6                   3771.4475883260184       -1.142191288541342E9     1.252088377765032E-16
2.8500000000000002E-6     3884.860020931137        -1.126057363561004E9     1.2400641396354782E-16
2.95E-6                   3996.659061038219        -1.109923438580665E9     1.2291295232494515E-16
3.0500000000000004E-6     4106.844708647271        -1.0937895136003268E9    1.2188515591652695E-16
3.15E-6                   4215.416963758283        -1.0776555886199884E9    1.2083661941861955E-16
3.25E-6                   4322.375826371266        -1.0615216636396503E9    1.1979994537601043E-16
3.35E-6                   4427.659839793018        -1.0444049882547722E9    1.1886598977958674E-16
3.45E-6                   4531.257688551811        -1.0275519869211072E9    1.1791650234679184E-16
3.5500000000000003E-6     4633.170237177239        -1.0106989855874417E9    1.1697710069920172E-16
3.65E-6                   4736.450018787457        -1.1076159140872214E9    1.160964171273135E-16
3.75E-6                   4846.910030013325        -1.1015843104301107E9    1.152191552179326E-16
3.85E-6                   4956.766880873482        -1.0955527067729995E9    1.1441407771453888E-16
3.95E-6                   5066.548778507027        -1.105020946293654E9     1.1353217611396917E-16
4.05E-6                   5176.611477468579        -1.0962330329373896E9    1.1281364827139347E-16
4.15E-6                   5285.795385094502        -1.0874451195811257E9    1.1206514791067475E-16
4.250000000000001E-6      5394.1005013848035       -1.078657206224863E9     1.1124134562063034E-16
4.35E-6                   5501.475784166958        -1.068316409679587E9     1.1055221317426132E-16
4.45E-6                   5607.97851133971         -1.0617381337755033E9    1.0991594364204234E-16
4.5500000000000005E-6     5713.8234109220575       -1.0551598578714187E9    1.0916885379173275E-16
4.6499999999999995E-6     5819.010482913996        -1.0485815819673325E9    1.0849734684780965E-16
4.75E-6                   5923.539727315523        -1.0420033060632458E9    1.078938398322773E-16
4.85E-6                   6027.797056361184        -1.0461445431694479E9    1.0722283029585758E-16
4.950000000000001E-6      6132.032935679825        -1.0385730432033924E9    1.065861058965994E-16
5.05E-6                   6235.511665001862        -1.0310015432373378E9    1.0593864753973316E-16
5.15E-6                   6338.23324432729         -1.023430043271283E9     1.0528464167658734E-16
