1,0,4
0,0,4
0,0,4
0,0,4
-1,0,4
-3,0,4
-5,0,4
-3,0,4
-1,0,5
0,0,5
0,0,5
0,0,5
1,0,5
3,0,5
5,0,5
3,0,5
1,0,5
0,0,5
0,0,5
0,0,5
-2,0,5
-3,0,5
-6,0,5
-3,0,5
-2,0,5
-1,0,5
0,0,5
1,0,5
2,0,6
3,0,6
6,0,6
3,0,6
2,0,6
1,0,6
0,0,6
-1,0,6
-2,0,6
-4,0,6
-7,0,6
-4,0,6
-2,0,6
-1,0,6
0,0,6
1,0,6
2,0,6
4,0,7
7,0,7
4,0,7
2,0,7
1,0,7
0,0,7
-1,0,7
-2,0,7
-4,0,7
-8,0,7
-4,0,7
-2,0,7
-1,0,7
0,0,7
1,0,7
2,0,7
5,0,8
8,0,8
5,0,8
3,0,8
1,0,8
0,0,8
-1,0,8
-3,0,8
-5,0,8
-9,0,8
-5,0,8
-3,0,8
-1,0,8
0,0,8
1,0,8
3,0,8
5,0,9
10,0,9
5,0,9
3,0,9
1,0,9
0,0,9
-1,0,9
-3,0,9
-6,0,9
-10,0,9
-6,0,9
-3,0,9
-1,0,9
0,0,9
1,0,10
3,0,10
6,0,10
11,0,10
6,0,10
3,0,10
1,0,10
0,0,10
-1,0,10
-4,0,10
-6,0,10
-12,0,10
-7,0,10
-4,0,10
-1,0,11
0,0,11
2,0,11
4,0,11
7,0,11
12,0,11
7,0,11
4,0,11
2,0,11
0,0,11
-2,0,11
-4,0,11
-7,0,11
-13,0,12
-7,0,12
-4,0,12
-2,0,12
0,0,12
2,0,12
4,0,12
8,0,12
14,0,12
8,0,12
4,0,12
2,0,12
0,0,13
-2,0,13
-5,0,13
-8,0,13
-15,0,13
-8,0,13
-5,0,13
-2,0,13
0,0,13
2,0,13
5,0,13
9,0,13
15,0,14
9,0,14
5,0,14
2,0,14
0,0,14
-2,0,14
-5,0,14
-9,0,14
-16,0,14
-9,0,14
-5,0,14
-2,0,14
0,0,15
2,0,15
5,0,15
9,0,15
17,0,15
10,0,15
5,0,15
2,0,15
0,0,15
-2,0,15
-6,0,15
-10,0,16
-18,0,16
-10,0,16
-6,0,16
-2,0,16
0,0,16
2,0,16
6,0,16
10,0,16
19,0,16
11,0,17
6,0,17
3,0,17
0,0,17
-3,0,17
-6,0,17
-11,0,17
-19,0,17
-11,0,17
-6,0,17
-3,0,17
0,0,18
3,0,18
6,0,18
11,0,18
20,0,18
12,0,18
7,0,18
3,0,18
0,0,18
-3,0,18
-7,0,19
-12,0,19
-21,0,19
-12,0,19
-7,0,19
-3,0,19
0,0,19
3,0,19
7,0,19
12,0,19
22,0,20
13,0,20
7,0,20
3,0,20
0,0,20
-3,0,20
-7,0,20
-13,0,20
-23,0,20
-13,0,20
-8,0,21
-3,0,21
0,0,21
3,0,21
8,0,21
14,0,21
24,0,21
14,0,21
8,0,21
3,0,21
0,0,22
-4,0,22
-8,0,22
-14,0,22
-25,0,22
-14,0,22
-8,0,22
-4,0,22
0,0,22
4,0,23
8,0,23
15,0,23
26,0,23
15,0,23
9,0,23
4,0,23
0,0,23
-4,0,23
-9,0,24
-15,0,24
-27,0,24
-15,0,24
-9,0,24
-4,0,24
0,0,24
4,0,24
9,0,24
16,0,25
28,0,25
16,0,25
9,0,25
4,0,25
0,0,25
-4,0,25
-9,0,25
-16,0,25
-29,0,26
-17,0,26
-10,0,26
-4,0,26
0,0,26
4,0,26
10,0,26
17,0,26
30,0,26
17,0,27
10,0,27
4,0,27
0,0,27
-4,0,27
-10,0,27
-18,0,27
-31,0,27
-18,0,28
-10,0,28
-5,0,28
0,0,28
5,0,28
10,0,28
18,0,28
32,0,28
18,0,28
11,0,29
5,0,29
0,0,29
-5,0,29
-11,0,29
-19,0,29
-34,0,29
-19,0,29
-11,0,30
-5,0,30
0,0,30
5,0,30
11,0,30
20,0,30
35,0,30
20,0,30
11,0,31
5,0,31
0,0,31
-5,0,31
-12,0,31
-20,0,31
-36,0,31
-20,0,31
-12,0,32
-5,0,32
0,0,32
5,0,32
12,0,32
21,0,32
37,0,32
21,0,32
12,0,33
6,0,33
0,0,33
-6,0,33
-12,0,33
-22,0,33
-38,0,33
-22,0,33
-13,0,34
-6,0,34
0,0,34
6,0,34
13,0,34
22,0,34
39,0,34
23,0,34
13,0,35
6,0,35
0,0,35
-6,0,35
-13,0,35
-23,0,35
-41,0,35
-23,0,35
-14,0,36
-6,0,36
0,0,36
6,0,36
14,0,36
24,0,36
42,0,36
24,0,36
14,0,37
6,0,37
0,0,37
-6,0,37
-14,0,37
-25,0,37
-43,0,37
-25,0,38
-14,0,38
-7,0,38
0,0,38
7,0,38
15,0,38
25,0,38
45,0,38
26,0,39
15,0,39
7,0,39
0,0,39
-7,0,39
-15,0,39
-26,0,39
-46,0,40
-26,0,40
-15,0,40
-7,0,40
0,0,40
7,0,40
15,0,40
27,0,40
47,0,41
27,0,41
16,0,41
7,0,41
0,0,41
-7,0,41
-16,0,41
-28,0,42
-49,0,42
-28,0,42
-16,0,42
-7,0,42
0,0,42
7,0,42
16,0,42
28,0,43
50,0,43
29,0,43
17,0,43
8,0,43
0,0,43
-8,0,43
-17,0,44
-29,0,44
-51,0,44
-29,0,44
-17,0,44
-8,0,44
0,0,44
8,0,45
17,0,45
30,0,45
53,0,45
30,0,45
18,0,45
8,0,45
0,0,46
-8,0,46
-18,0,46
-31,0,46
-54,0,46
-31,0,46
-18,0,46
-8,0,46
0,0,47
8,0,47
18,0,47
32,0,47
56,0,47
32,0,47
19,0,47
9,0,48
0,0,48
-9,0,48
-19,0,48
-33,0,48
-57,0,48
-33,0,48
-19,0,49
-9,0,49
0,0,49
9,0,49
19,0,49
33,0,49
59,0,49
34,0,50
20,0,50
9,0,50
0,0,50
-9,0,50
-20,0,50
-34,0,50
-60,0,51
-34,0,51
-20,0,51
-9,0,51
0,0,51
9,0,51
20,0,51
35,0,52
62,0,52
35,0,52
21,0,52
9,0,52
0,0,52
-10,0,52
-21,0,53
-36,0,53
-63,0,53
-36,0,53
-21,0,53
-10,0,53
0,0,53
10,0,54
21,0,54
37,0,54
65,0,54
37,0,54
22,0,54
10,0,54
0,0,55
-10,0,55
-22,0,55
-38,0,55
-66,0,55
-38,0,55
-22,0,55
-10,0,56
0,0,56
10,0,56
22,0,56
39,0,56
68,0,56
39,0,56
23,0,57
10,0,57
0,0,57
-11,0,57
-23,0,57
-40,0,57
-70,0,57
-40,0,58
-23,0,58
-11,0,58
0,0,58
11,0,58
24,0,58
41,0,58
71,0,59
41,0,59
24,0,59
11,0,59
0,0,59
-11,0,59
-24,0,59
-42,0,60
-73,0,60
-42,0,60
-24,0,60
-11,0,60
0,0,60
11,0,61
25,0,61
43,0,61
75,0,61
43,0,61
25,0,61
12,0,61
0,0,62
-12,0,62
-25,0,62
-43,0,62
-76,0,62
-44,0,62
-26,0,62
-12,0,63
0,0,63
12,0,63
26,0,63
44,0,63
78,0,63
45,0,63
26,0,64
12,0,64
0,0,64
-12,0,64
-26,0,64
-45,0,64
-80,0,64
-46,0,65
-27,0,65
-12,0,65
0,0,65
12,0,65
27,0,65
46,0,65
81,0,66
47,0,66
27,0,66
13,0,66
0,0,66
-13,0,66
-28,0,66
-47,0,67
-83,0,67
-48,0,67
-28,0,67
-13,0,67
0,0,67
13,0,67
28,0,68
49,0,68
85,0,68
49,0,68
28,0,68
13,0,68
0,0,69
-13,0,69
-29,0,69
-50,0,69
-87,0,69
-50,0,69
-29,0,69
-14,0,70
0,0,70
14,0,70
29,0,70
51,0,70
89,0,70
51,0,70
30,0,71
14,0,71
0,0,71
-14,0,71
-30,0,71
-52,0,71
-90,0,71
-52,0,72
-30,0,72
-14,0,72
0,0,72
14,0,72
31,0,72
53,0,72
92,0,73
53,0,73
31,0,73
14,0,73
0,0,73
-14,0,73
-31,0,73
-54,0,74
-94,0,74
-54,0,74
-32,0,74
-15,0,74
0,0,74
15,0,74
32,0,75
55,0,75
96,0,75
55,0,75
32,0,75
15,0,75
0,0,75
-15,0,76
-33,0,76
-56,0,76
-98,0,76
-56,0,76
-33,0,76
-15,0,76
0,0,77
15,0,77
33,0,77
57,0,77
100,0,77
57,0,77
34,0,77
16,0,78
0,0,78
-16,0,78
-34,0,78
-58,0,78
-102,0,78
-59,0,78
-34,0,79
-16,0,79
0,0,79
16,0,79
35,0,79
59,0,79
104,0,79
60,0,79
35,0,80
16,0,80
0,0,80
-16,0,80
-35,0,80
-61,0,80
-106,0,80
-61,0,81
-36,0,81
-17,0,81
0,0,81
17,0,81
36,0,81
62,0,81
108,0,82
62,0,82
36,0,82
17,0,82
0,0,82
-17,0,82
-37,0,82
-63,0,83
-110,0,83
-63,0,83
-37,0,83
-17,0,83
0,0,83
17,0,83
37,0,84
64,0,84
112,0,84
64,0,84
38,0,84
18,0,84
0,0,84
-18,0,84
-38,0,85
-65,0,85
-114,0,85
-65,0,85
-38,0,85
-18,0,85
0,0,85
18,0,86
39,0,86
66,0,86
116,0,86
67,0,86
39,0,86
18,0,86
0,0,86
-18,0,87
-39,0,87
-68,0,87
-118,0,87
-68,0,87
-40,0,87
-19,0,87
0,0,88
19,0,88
40,0,88
69,0,88
120,0,88
69,0,88
40,0,88
19,0,88
0,0,89
-19,0,89
-41,0,89
-70,0,89
-122,0,89
-70,0,89
-41,0,89
-19,0,90
0,0,90
19,0,90
41,0,90
71,0,90
125,0,90
72,0,90
42,0,90
20,0,91
0,0,91
-20,0,91
-42,0,91
-73,0,91
-127,0,91
-73,0,91
-43,0,91
-20,0,92
0,0,92
20,0,92
43,0,92
74,0,92
129,0,92
74,0,92
43,0,92
20,0,93
0,0,93
-20,0,93
-44,0,93
-75,0,93
-131,0,93
-75,0,93
-44,0,93
-21,0,94
0,0,94
21,0,94
44,0,94
76,0,94
133,0,94
77,0,94
45,0,94
21,0,95
0,0,95
-21,0,95
-45,0,95
-78,0,95
-136,0,95
-78,0,95
-46,0,95
-21,0,96
0,0,96
21,0,96
46,0,96
79,0,96
138,0,96
79,0,96
46,0,96
22,0,97
0,0,97
-22,0,97
-47,0,97
-80,0,97
-140,0,97
-81,0,97
-47,0,97
-22,0,98
0,0,98
22,0,98
47,0,98
82,0,98
142,0,98
82,0,98
48,0,98
22,0,98
0,0,99
-22,0,99
-48,0,99
-83,0,99
-145,0,99
-83,0,99
-49,0,99
-23,0,99
0,0,100
23,0,100
49,0,100
84,0,100
147,0,100
85,0,100
49,0,100
23,0,100
0,0,100
-23,0,101
-50,0,101
-86,0,101
-149,0,101
-86,0,101
-50,0,101
-24,0,101
0,0,101
24,0,101
51,0,102
87,0,102
152,0,102
87,0,102
51,0,102
24,0,102
0,0,102
-24,0,102
-51,0,102
-88,0,103
-154,0,103
-89,0,103
-52,0,103
-24,0,103
0,0,103
24,0,103
52,0,103
90,0,103
157,0,104
90,0,104
53,0,104
25,0,104
0,0,104
-25,0,104
-53,0,104
-91,0,104
-159,0,104
-91,0,104
-53,0,105
-25,0,105
0,0,105
25,0,105
54,0,105
92,0,105
161,0,105
93,0,105
54,0,105
25,0,106
0,0,106
-26,0,106
-55,0,106
-94,0,106
-164,0,106
-94,0,106
-55,0,106
-26,0,106
0,0,106
26,0,107
56,0,107
95,0,107
166,0,107
96,0,107
56,0,107
26,0,107
0,0,107
-26,0,107
-56,0,107
-97,0,108
-169,0,108
-97,0,108
-57,0,108
-27,0,108
0,0,108
27,0,108
57,0,108
98,0,108
171,0,108
99,0,109
58,0,109
27,0,109
0,0,109
-27,0,109
-58,0,109
-100,0,109
-174,0,109
-100,0,109
-59,0,109
-27,0,110
0,0,110
28,0,110
59,0,110
101,0,110
176,0,110
101,0,110
59,0,110
28,0,110
0,0,110
-28,0,110
-60,0,111
-103,0,111
-179,0,111
-103,0,111
-60,0,111
-28,0,111
0,0,111
28,0,111
61,0,111
104,0,111
182,0,111
104,0,112
61,0,112
29,0,112
0,0,112
-29,0,112
-62,0,112
-106,0,112
-184,0,112
-106,0,112
-62,0,112
-29,0,112
0,0,112
29,0,113
62,0,113
107,0,113
187,0,113
107,0,113
63,0,113
29,0,113
0,0,113
-30,0,113
-63,0,113
-109,0,113
-189,0,114
-109,0,114
-64,0,114
-30,0,114
0,0,114
30,0,114
64,0,114
110,0,114
192,0,114
110,0,114
65,0,114
30,0,114
0,0,114
-30,0,115
-65,0,115
-112,0,115
-195,0,115
-112,0,115
-66,0,115
-31,0,115
0,0,115
31,0,115
66,0,115
113,0,115
197,0,115
114,0,116
66,0,116
31,0,116
0,0,116
-31,0,116
-67,0,116
-115,0,116
-200,0,116
-115,0,116
-67,0,116
-32,0,116
0,0,116
32,0,116
68,0,117
116,0,117
203,0,117
117,0,117
68,0,117
32,0,117
0,0,117
-32,0,117
-69,0,117
-118,0,117
-206,0,117
-118,0,117
-69,0,117
-32,0,117
0,0,118
33,0,118
70,0,118
119,0,118
208,0,118
120,0,118
70,0,118
33,0,118
0,0,118
-33,0,118
-71,0,118
-121,0,118
-211,0,118
-121,0,118
-71,0,118
-33,0,119
0,0,119
33,0,119
72,0,119
123,0,119
214,0,119
123,0,119
72,0,119
34,0,119
0,0,119
-34,0,119
-73,0,119
-124,0,119
-217,0,119
-125,0,119
-73,0,119
-34,0,120
0,0,120
34,0,120
73,0,120
126,0,120
220,0,120
126,0,120
74,0,120
35,0,120
0,0,120
-35,0,120
-74,0,120
-127,0,120
-222,0,120
-128,0,120
-75,0,120
-35,0,121
0,0,121
35,0,121
75,0,121
129,0,121
225,0,121
130,0,121
76,0,121
36,0,121
0,0,121
-36,0,121
-76,0,121
-131,0,121
-228,0,121
-131,0,121
-77,0,121
-36,0,121
0,0,121
36,0,122
77,0,122
132,0,122
231,0,122
133,0,122
78,0,122
37,0,122
0,0,122
-37,0,122
-78,0,122
-134,0,122
-234,0,122
-135,0,122
-79,0,122
-37,0,122
0,0,122
37,0,122
79,0,122
136,0,122
237,0,123
136,0,123
80,0,123
37,0,123
0,0,123
-38,0,123
-80,0,123
-137,0,123
-240,0,123
-138,0,123
-81,0,123
-38,0,123
0,0,123
38,0,123
81,0,123
139,0,123
243,0,123
140,0,123
82,0,123
38,0,123
0,0,123
-39,0,123
-82,0,124
-141,0,124
-246,0,124
-141,0,124
-83,0,124
-39,0,124
0,0,124
39,0,124
83,0,124
143,0,124
249,0,124
143,0,124
84,0,124
39,0,124
0,0,124
-40,0,124
-84,0,124
-144,0,124
-252,0,124
-145,0,124
-85,0,124
-40,0,124
0,0,124
40,0,124
85,0,124
146,0,125
255,0,125
147,0,125
86,0,125
40,0,125
0,0,125
-40,0,125
-86,0,125
-148,0,125
-258,0,125
-148,0,125
-87,0,125
-41,0,125
0,0,125
41,0,125
87,0,125
150,0,125
261,0,125
150,0,125
88,0,125
41,0,125
0,0,125
-41,0,125
-88,0,125
-151,0,125
-264,0,125
-152,0,125
-89,0,125
-42,0,125
0,0,126
42,0,126
89,0,126
153,0,126
267,0,126
154,0,126
90,0,126
42,0,126
0,0,126
-42,0,126
-91,0,126
-155,0,126
-270,0,126
-155,0,126
-91,0,126
-43,0,126
0,0,126
43,0,126
92,0,126
157,0,126
273,0,126
157,0,126
92,0,126
43,0,126
0,0,126
-43,0,126
-93,0,126
-159,0,126
-276,0,126
-159,0,126
-93,0,126
-44,0,126
0,0,126
44,0,126
94,0,126
160,0,126
280,0,126
161,0,126
94,0,127
44,0,127
0,0,127
-44,0,127
-95,0,127
-162,0,127
-283,0,127
-163,0,127
-95,0,127
-45,0,127
0,0,127
45,0,127
96,0,127
164,0,127
286,0,127
165,0,127
96,0,127
45,0,127
0,0,127
-45,0,127
-97,0,127
-166,0,127
-289,0,127
-166,0,127
-97,0,127
-46,0,127
0,0,127
46,0,127
98,0,127
168,0,127
292,0,127
168,0,127
99,0,127
46,0,127
0,0,127
-46,0,127
-99,0,127
-170,0,127
-296,0,127
-170,0,127
-100,0,127
-47,0,127
0,0,127
47,0,127
100,0,127
171,0,127
299,0,127
172,0,127
101,0,127
47,0,127
0,0,127
-48,0,127
-101,0,127
-173,0,127
-302,0,127
-174,0,127
-102,0,127
-48,0,127
0,0,127
48,0,127
102,0,127
175,0,127
306,0,127
176,0,127
103,0,127
48,0,127
0,0,127
-49,0,127
-104,0,128
-177,0,128
-309,0,128
-178,0,128
-104,0,128
-49,0,128
0,0,128
49,0,128
105,0,128
179,0,128
312,0,128
180,0,128
105,0,128
50,0,128
0,0,128
-50,0,128
-106,0,128
-181,0,128
-315,0,128
-181,0,128
-106,0,128
-50,0,128
0,0,128
50,0,128
107,0,128
183,0,128
319,0,128
183,0,128
107,0,128
51,0,128
0,0,128
-51,0,128
-108,0,128
-185,0,128
-322,0,128
-185,0,128
-109,0,128
-51,0,128
0,0,128
51,0,128
109,0,128
187,0,128
326,0,128
187,0,128
110,0,128
52,0,128
0,0,128
-52,0,128
-110,0,128
-189,0,128
-329,0,128
-189,0,128
-111,0,128
-52,0,128
0,0,128
52,0,128
111,0,128
191,0,128
332,0,128
191,0,128
112,0,128
53,0,128
0,0,128
-53,0,128
-113,0,128
-193,0,128
-336,0,128
-193,0,128
-113,0,128
-53,0,128
0,0,128
53,0,128
114,0,128
195,0,128
339,0,128
195,0,128
114,0,128
54,0,128
0,0,128
-54,0,128
-115,0,128
-197,0,127
-343,0,127
-197,0,127
-116,0,127
-54,0,127
0,0,127
55,0,127
116,0,127
199,0,127
346,0,127
199,0,127
117,0,127
55,0,127
0,0,127
-55,0,127
-117,0,127
-201,0,127
-350,0,127
-201,0,127
-118,0,127
-56,0,127
0,0,127
56,0,127
119,0,127
203,0,127
353,0,127
203,0,127
119,0,127
56,0,127
0,0,127
-56,0,127
-120,0,127
-205,0,127
-357,0,127
-205,0,127
-120,0,127
-57,0,127
0,0,127
57,0,127
121,0,127
207,0,127
360,0,127
207,0,127
122,0,127
57,0,127
0,0,127
-57,0,127
-122,0,127
-209,0,127
-364,0,127
-209,0,127
-123,0,127
-58,0,127
0,0,127
58,0,127
123,0,127
211,0,127
368,0,127
211,0,127
124,0,127
58,0,127
0,0,127
-59,0,127
-125,0,127
-213,0,127
-371,0,127
-214,0,127
-125,0,127
-59,0,127
0,0,127
59,0,127
126,0,127
215,0,127
375,0,127
216,0,127
126,0,126
60,0,126
0,0,126
-60,0,126
-127,0,126
-217,0,126
-378,0,126
-218,0,126
-128,0,126
-60,0,126
0,0,126
60,0,126
128,0,126
219,0,126
382,0,126
220,0,126
129,0,126
61,0,126
0,0,126
-61,0,126
-129,0,126
-221,0,126
-386,0,126
-222,0,126
-130,0,126
-61,0,126
0,0,126
61,0,126
131,0,126
224,0,126
389,0,126
224,0,126
131,0,126
62,0,126
0,0,126
-62,0,126
-132,0,126
-226,0,126
-393,0,126
-226,0,126
-133,0,126
-62,0,126
0,0,126
63,0,126
133,0,125
228,0,125
397,0,125
228,0,125
134,0,125
63,0,125
0,0,125
-63,0,125
-134,0,125
-230,0,125
-401,0,125
-230,0,125
-135,0,125
-64,0,125
0,0,125
64,0,125
136,0,125
232,0,125
404,0,125
233,0,125
136,0,125
64,0,125
0,0,125
-64,0,125
-137,0,125
-234,0,125
-408,0,125
-235,0,125
-138,0,125
-65,0,125
0,0,125
65,0,125
138,0,125
236,0,125
412,0,125
237,0,124
139,0,124
65,0,124
0,0,124
-66,0,124
-140,0,124
-239,0,124
-416,0,124
-239,0,124
-140,0,124
-66,0,124
0,0,124
66,0,124
141,0,124
241,0,124
419,0,124
241,0,124
141,0,124
67,0,124
0,0,124
-67,0,124
-142,0,124
-243,0,124
-423,0,124
-244,0,124
-143,0,124
-67,0,124
0,0,124
67,0,124
143,0,124
245,0,123
427,0,123
246,0,123
144,0,123
68,0,123
0,0,123
-68,0,123
-145,0,123
-247,0,123
-431,0,123
-248,0,123
-145,0,123
-68,0,123
0,0,123
69,0,123
146,0,123
250,0,123
435,0,123
250,0,123
147,0,123
69,0,123
0,0,123
-69,0,123
-147,0,123
-252,0,123
-439,0,123
-252,0,123
-148,0,122
-70,0,122
0,0,122
70,0,122
149,0,122
254,0,122
443,0,122
255,0,122
149,0,122
70,0,122
0,0,122
-70,0,122
-150,0,122
-256,0,122
-446,0,122
-257,0,122
-151,0,122
-71,0,122
0,0,122
71,0,122
151,0,122
259,0,122
450,0,122
259,0,122
152,0,122
72,0,121
0,0,121
-72,0,121
-153,0,121
-261,0,121
-454,0,121
-261,0,121
-153,0,121
-72,0,121
0,0,121
72,0,121
154,0,121
263,0,121
458,0,121
264,0,121
155,0,121
73,0,121
0,0,121
-73,0,121
-155,0,121
-265,0,121
-462,0,121
-266,0,120
-156,0,120
-73,0,120
0,0,120
74,0,120
157,0,120
268,0,120
466,0,120
268,0,120
157,0,120
74,0,120
0,0,120
-74,0,120
-158,0,120
-270,0,120
-470,0,120
-271,0,120
-159,0,120
-75,0,120
0,0,120
75,0,120
159,0,119
272,0,119
474,0,119
273,0,119
160,0,119
75,0,119
0,0,119
-76,0,119
-161,0,119
-275,0,119
-478,0,119
-275,0,119
-161,0,119
-76,0,119
0,0,119
76,0,119
162,0,119
277,0,119
482,0,119
278,0,119
163,0,118
77,0,118
0,0,118
-77,0,118
-163,0,118
-279,0,118
-486,0,118
-280,0,118
-164,0,118
-77,0,118
0,0,118
77,0,118
165,0,118
282,0,118
490,0,118
282,0,118
165,0,118
78,0,118
0,0,118
-78,0,117
-166,0,117
-284,0,117
-495,0,117
-285,0,117
-167,0,117
-79,0,117
0,0,117
79,0,117
167,0,117
286,0,117
499,0,117
287,0,117
168,0,117
79,0,117
0,0,117
-79,0,117
-169,0,116
-289,0,116
-503,0,116
-289,0,116
-170,0,116
-80,0,116
0,0,116
80,0,116
170,0,116
291,0,116
507,0,116
292,0,116
171,0,116
81,0,116
0,0,116
-81,0,116
-172,0,116
-293,0,115
-511,0,115
-294,0,115
-172,0,115
-81,0,115
0,0,115
81,0,115
173,0,115
296,0,115
515,0,115
296,0,115
174,0,115
82,0,115
0,0,115
-82,0,115
-174,0,115
-298,0,114
-519,0,114
-299,0,114
-175,0,114
-83,0,114
0,0,114
83,0,114
176,0,114
301,0,114
524,0,114
301,0,114
177,0,114
83,0,114
0,0,114
-83,0,114
-177,0,114
-303,0,113
-528,0,113
-304,0,113
-178,0,113
-84,0,113
0,0,113
84,0,113
179,0,113
305,0,113
532,0,113
306,0,113
179,0,113
85,0,113
0,0,113
-85,0,112
-180,0,112
-308,0,112
-536,0,112
-309,0,112
-181,0,112
-85,0,112
0,0,112
85,0,112
182,0,112
310,0,112
540,0,112
311,0,112
182,0,112
86,0,112
0,0,111
-86,0,111
-183,0,111
-313,0,111
-545,0,111
-313,0,111
-184,0,111
-87,0,111
0,0,111
87,0,111
184,0,111
315,0,111
549,0,111
316,0,110
185,0,110
87,0,110
0,0,110
-87,0,110
-186,0,110
-318,0,110
-553,0,110
-318,0,110
-187,0,110
-88,0,110
0,0,110
88,0,110
187,0,110
320,0,109
558,0,109
321,0,109
188,0,109
89,0,109
0,0,109
-89,0,109
-189,0,109
-323,0,109
-562,0,109
-323,0,109
-190,0,109
-89,0,108
0,0,108
90,0,108
190,0,108
325,0,108
566,0,108
326,0,108
191,0,108
90,0,108
0,0,108
-90,0,108
-192,0,108
-328,0,108
-571,0,107
-328,0,107
-192,0,107
-91,0,107
0,0,107
91,0,107
193,0,107
330,0,107
575,0,107
331,0,107
194,0,107
91,0,107
0,0,106
-92,0,106
-195,0,106
-333,0,106
-579,0,106
-333,0,106
-195,0,106
-92,0,106
0,0,106
92,0,106
196,0,106
335,0,105
584,0,105
336,0,105
197,0,105
93,0,105
0,0,105
-93,0,105
-198,0,105
-338,0,105
-588,0,105
-338,0,105
-198,0,105
-94,0,104
0,0,104
94,0,104
199,0,104
340,0,104
593,0,104
341,0,104
200,0,104
94,0,104
0,0,104
-94,0,104
-201,0,103
-343,0,103
-597,0,103
-343,0,103
-201,0,103
-95,0,103
0,0,103
95,0,103
202,0,103
345,0,103
601,0,103
346,0,102
203,0,102
96,0,102
0,0,102
-96,0,102
-204,0,102
-348,0,102
-606,0,102
-349,0,102
-204,0,102
-96,0,101
0,0,101
97,0,101
205,0,101
351,0,101
610,0,101
351,0,101
206,0,101
97,0,101
0,0,101
-97,0,100
-207,0,100
-353,0,100
-615,0,100
-354,0,100
-207,0,100
-98,0,100
0,0,100
98,0,100
208,0,100
356,0,99
619,0,99
356,0,99
209,0,99
99,0,99
0,0,99
-99,0,99
-210,0,99
-358,0,99
-624,0,99
-359,0,98
-210,0,98
-99,0,98
0,0,98
99,0,98
211,0,98
361,0,98
628,0,98
362,0,98
212,0,98
100,0,97
0,0,97
-100,0,97
-213,0,97
-363,0,97
-633,0,97
-364,0,97
-213,0,97
-101,0,97
0,0,96
101,0,96
214,0,96
366,0,96
637,0,96
367,0,96
215,0,96
101,0,96
0,0,96
-102,0,95
-216,0,95
-369,0,95
-642,0,95
-369,0,95
-217,0,95
-102,0,95
0,0,95
102,0,95
217,0,94
371,0,94
647,0,94
372,0,94
218,0,94
103,0,94
0,0,94
-103,0,94
-219,0,94
-374,0,93
-651,0,93
-375,0,93
-220,0,93
-104,0,93
0,0,93
104,0,93
220,0,93
377,0,93
656,0,92
377,0,92
221,0,92
104,0,92
0,0,92
-105,0,92
-222,0,92
-379,0,92
-660,0,92
-380,0,91
-223,0,91
-105,0,91
0,0,91
105,0,91
224,0,91
382,0,91
665,0,91
383,0,90
224,0,90
106,0,90
0,0,90
-106,0,90
-225,0,90
-385,0,90
-670,0,90
-385,0,89
-226,0,89
-107,0,89
0,0,89
107,0,89
227,0,89
387,0,89
674,0,89
388,0,88
227,0,88
107,0,88
